date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2020-04-01,506539,4,200628.55,3,6,234825.0,146450.0
2020-04-01,506539,5,171411.95,3,6,234825.0,146450.0
2020-04-01,506539,7,145195.63,6,8,146450.0,143952.0
2020-04-02,506539,4,123874.58,3,6,148800.0,85850.0
2020-04-02,506539,5,103124.37,3,6,148800.0,85850.0
2020-04-03,216158,2,44091.03,1,5,79050.0,7650.0
2020-04-03,216158,3,24592.07,1,5,79050.0,7650.0
2020-04-03,216158,4,13716.2,1,5,79050.0,7650.0
2020-04-03,506539,5,64594.39,4,6,73225.0,56981.0
2020-04-03,506539,7,52886.38,6,8,56981.0,49086.0
2020-04-03,509434,2,41465.35,1,7,49560.0,17000.0
2020-04-03,509434,3,34692.77,1,7,49560.0,17000.0
2020-04-03,509434,4,29026.34,1,7,49560.0,17000.0
2020-04-03,509434,5,24285.39,1,7,49560.0,17000.0
2020-04-03,509434,6,20318.77,1,7,49560.0,17000.0
2020-04-04,506539,4,121049.93,3,5,148800.0,98475.0
2020-04-04,506539,6,82416.7,5,7,98475.0,68977.0
2020-04-05,506539,5,297133.19,4,7,353500.0,209930.0
2020-04-05,506539,6,249754.23,4,7,353500.0,209930.0
2020-04-06,506539,4,116509.24,3,5,134400.0,101000.0
2020-04-06,506539,6,88743.31,5,7,101000.0,77974.0
2020-04-07,506539,4,100960.04,3,5,139200.0,73225.0
2020-04-07,506539,6,67769.8,5,7,73225.0,62721.0
2020-04-09,100487,5,30634.1,4,6,31920.0,29400.0
2020-04-09,100487,7,22927.57,6,8,29400.0,17880.0
2020-04-09,506539,7,228356.33,6,8,252000.0,206931.0
2020-04-11,506539,6,186271.53,5,7,199475.0,173942.0
2020-04-13,216158,3,51804.59,2,6,58650.0,35700.0
2020-04-13,216158,4,45758.14,2,6,58650.0,35700.0
2020-04-13,216158,5,40417.4,2,6,58650.0,35700.0
2020-04-13,506539,6,147841.15,5,8,164125.0,119960.0
2020-04-13,506539,7,133172.92,5,8,164125.0,119960.0
2020-04-14,506539,4,187413.35,3,5,220800.0,159075.0
2020-04-14,506539,6,128328.66,5,7,159075.0,103525.0
2020-04-15,506539,6,507320.06,5,8,573175.0,397440.0
2020-04-15,506539,7,449031.5,5,8,573175.0,397440.0
2020-04-16,506539,5,159536.86,4,6,201600.0,126250.0
2020-04-17,506539,4,124070.02,3,5,133623.0,115200.0
2020-04-17,506539,6,100899.96,5,7,115200.0,88375.0
2020-04-18,506539,4,168768.98,3,5,174528.0,163200.0
2020-04-20,206363,7,63554.7,6,8,59400.0,68000.0
2020-04-21,506539,4,106304.7,3,5,112000.0,100899.0
2020-04-23,506539,4,375198.42,3,5,552000.0,255025.0
2020-04-24,402279,7,19718.02,6,8,18000.0,21600.0
2020-04-24,506539,6,163176.67,5,8,176750.0,139077.0
2020-04-24,506539,7,150645.69,5,8,176750.0,139077.0
2020-04-26,506539,7,198707.58,6,8,212929.0,185436.0
2020-04-27,506539,6,367083.38,5,7,523200.0,257550.0
2020-04-30,205611,4,28672.72,3,8,30720.0,21760.0
2020-04-30,205611,5,26761.87,3,8,30720.0,21760.0
2020-04-30,205611,6,24978.37,3,8,30720.0,21760.0
2020-04-30,205611,7,23313.72,3,8,30720.0,21760.0
