date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2022-07-01,201925,12,134480.07,11,15,139689.0,119990.0
2022-07-01,201925,13,129465.38,11,15,139689.0,119990.0
2022-07-01,201925,14,124637.68,11,15,139689.0,119990.0
2022-07-01,201925,16,141976.63,15,17,119990.0,167992.0
2022-07-01,201925,18,145675.33,17,21,167992.0,94990.0
2022-07-01,201925,19,126323.28,17,21,167992.0,94990.0
2022-07-01,201925,20,109542.0,17,21,167992.0,94990.0
2022-07-01,201925,23,105551.71,22,42,107990.0,68394.0
2022-07-01,201925,24,103168.48,22,42,107990.0,68394.0
2022-07-01,201925,25,100839.06,22,42,107990.0,68394.0
2022-07-01,201925,26,98562.23,22,42,107990.0,68394.0
2022-07-01,201925,27,96336.81,22,42,107990.0,68394.0
2022-07-01,201925,28,94161.63,22,42,107990.0,68394.0
2022-07-01,201925,29,92035.57,22,42,107990.0,68394.0
2022-07-01,201925,30,89957.52,22,42,107990.0,68394.0
2022-07-01,201925,31,87926.38,22,42,107990.0,68394.0
2022-07-01,201925,32,85941.1,22,42,107990.0,68394.0
2022-07-01,201925,33,84000.65,22,42,107990.0,68394.0
2022-07-01,201925,34,82104.01,22,42,107990.0,68394.0
2022-07-01,201925,35,80250.19,22,42,107990.0,68394.0
2022-07-01,201925,36,78438.23,22,42,107990.0,68394.0
2022-07-01,201925,37,76667.18,22,42,107990.0,68394.0
2022-07-01,201925,38,74936.12,22,42,107990.0,68394.0
2022-07-01,201925,39,73244.14,22,42,107990.0,68394.0
2022-07-01,201925,40,71590.37,22,42,107990.0,68394.0
2022-07-01,201925,41,69973.94,22,42,107990.0,68394.0
2022-07-01,201925,67,49191.07,66,70,49596.0,47996.0
2022-07-01,201925,68,48789.44,66,70,49596.0,47996.0
2022-07-01,201925,69,48391.09,66,70,49596.0,47996.0
2022-07-01,205272,8,40293.09,7,22,41397.0,27599.0
2022-07-01,205272,9,39218.61,7,22,41397.0,27599.0
2022-07-01,205272,10,38172.79,7,22,41397.0,27599.0
2022-07-01,205272,11,37154.86,7,22,41397.0,27599.0
2022-07-01,205272,12,36164.07,7,22,41397.0,27599.0
2022-07-01,205272,13,35199.7,7,22,41397.0,27599.0
2022-07-01,205272,14,34261.04,7,22,41397.0,27599.0
2022-07-01,205272,15,33347.42,7,22,41397.0,27599.0
2022-07-01,205272,16,32458.15,7,22,41397.0,27599.0
2022-07-01,205272,17,31592.6,7,22,41397.0,27599.0
2022-07-01,205272,18,30750.14,7,22,41397.0,27599.0
2022-07-01,205272,19,29930.13,7,22,41397.0,27599.0
