date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-04-01,101535,39,17320.86,38,47,17960.0,12962.0
2023-04-01,101535,40,16704.45,38,47,17960.0,12962.0
2023-04-01,101535,41,16109.99,38,47,17960.0,12962.0
2023-04-01,101535,42,15536.68,38,47,17960.0,12962.0
2023-04-01,101535,43,14983.77,38,47,17960.0,12962.0
2023-04-01,101535,44,14450.53,38,47,17960.0,12962.0
2023-04-01,101535,45,13936.27,38,47,17960.0,12962.0
2023-04-01,101535,46,13440.31,38,47,17960.0,12962.0
2023-04-01,101535,70,7839.11,69,80,7372.0,14490.0
2023-04-01,101535,71,8335.8,69,80,7372.0,14490.0
2023-04-01,101535,72,8863.97,69,80,7372.0,14490.0
2023-04-01,101535,73,9425.59,69,80,7372.0,14490.0
2023-04-01,101535,74,10022.8,69,80,7372.0,14490.0
2023-04-01,101535,75,10657.84,69,80,7372.0,14490.0
2023-04-01,101535,76,11333.12,69,80,7372.0,14490.0
2023-04-01,101535,77,12051.17,69,80,7372.0,14490.0
2023-04-01,101535,78,12814.72,69,80,7372.0,14490.0
2023-04-01,101535,79,13626.64,69,80,7372.0,14490.0
2023-04-01,201925,49,24195.96,48,54,24798.0,21398.0
2023-04-01,201925,50,23608.53,48,54,24798.0,21398.0
2023-04-01,201925,51,23035.36,48,54,24798.0,21398.0
2023-04-01,201925,52,22476.11,48,54,24798.0,21398.0
2023-04-01,201925,53,21930.43,48,54,24798.0,21398.0
2023-04-01,205272,24,21247.41,23,31,21899.0,17198.0
2023-04-01,205272,25,20615.21,23,31,21899.0,17198.0
2023-04-01,205272,26,20001.82,23,31,21899.0,17198.0
2023-04-01,205272,27,19406.68,23,31,21899.0,17198.0
2023-04-01,205272,28,18829.25,23,31,21899.0,17198.0
2023-04-01,205272,29,18268.99,23,31,21899.0,17198.0
2023-04-01,205272,30,17725.41,23,31,21899.0,17198.0
2023-04-01,205272,32,16688.94,31,36,17198.0,14799.0
2023-04-01,205272,33,16194.96,31,36,17198.0,14799.0
2023-04-01,205272,34,15715.59,31,36,17198.0,14799.0
2023-04-01,205272,35,15250.41,31,36,17198.0,14799.0
2023-04-01,207288,16,18776.84,15,34,19250.0,11997.0
2023-04-01,207288,17,18315.31,15,34,19250.0,11997.0
2023-04-01,207288,18,17865.13,15,34,19250.0,11997.0
2023-04-01,207288,19,17426.01,15,34,19250.0,11997.0
2023-04-01,207288,20,16997.68,15,34,19250.0,11997.0
2023-04-01,207288,21,16579.88,15,34,19250.0,11997.0
2023-04-01,207288,22,16172.35,15,34,19250.0,11997.0
2023-04-01,207288,23,15774.84,15,34,19250.0,11997.0
2023-04-01,207288,24,15387.1,15,34,19250.0,11997.0
2023-04-01,207288,25,15008.88,15,34,19250.0,11997.0
2023-04-01,207288,26,14639.96,15,34,19250.0,11997.0
2023-04-01,207288,27,14280.11,15,34,19250.0,11997.0
2023-04-01,207288,28,13929.11,15,34,19250.0,11997.0
2023-04-01,207288,29,13586.73,15,34,19250.0,11997.0
2023-04-01,207288,30,13252.76,15,34,19250.0,11997.0
2023-04-01,207288,31,12927.01,15,34,19250.0,11997.0
2023-04-01,207288,32,12609.26,15,34,19250.0,11997.0
2023-04-01,207288,33,12299.32,15,34,19250.0,11997.0
2023-04-01,207288,65,7597.23,64,71,7080.0,11598.0
2023-04-01,207288,66,8152.25,64,71,7080.0,11598.0
2023-04-01,207288,67,8747.8,64,71,7080.0,11598.0
2023-04-01,207288,68,9386.86,64,71,7080.0,11598.0
2023-04-01,207288,69,10072.6,64,71,7080.0,11598.0
2023-04-01,207288,70,10808.42,64,71,7080.0,11598.0
2023-04-01,207774,47,12737.47,46,48,7800.0,20800.0
2023-04-01,207802,17,10953.02,16,33,11396.0,5808.0
2023-04-01,207802,18,10527.26,16,33,11396.0,5808.0
2023-04-01,207802,19,10118.04,16,33,11396.0,5808.0
2023-04-01,207802,20,9724.74,16,33,11396.0,5808.0
2023-04-01,207802,21,9346.72,16,33,11396.0,5808.0
2023-04-01,207802,22,8983.39,16,33,11396.0,5808.0
2023-04-01,207802,23,8634.18,16,33,11396.0,5808.0
2023-04-01,207802,24,8298.55,16,33,11396.0,5808.0
2023-04-01,207802,25,7975.96,16,33,11396.0,5808.0
2023-04-01,207802,26,7665.91,16,33,11396.0,5808.0
2023-04-01,207802,27,7367.91,16,33,11396.0,5808.0
2023-04-01,207802,28,7081.5,16,33,11396.0,5808.0
2023-04-01,207802,29,6806.21,16,33,11396.0,5808.0
2023-04-01,207802,30,6541.63,16,33,11396.0,5808.0
2023-04-01,207802,31,6287.33,16,33,11396.0,5808.0
2023-04-01,207802,32,6042.92,16,33,11396.0,5808.0
2023-04-01,215913,10,47202.98,9,18,48597.0,37398.0
2023-04-01,215913,11,45848.94,9,18,48597.0,37398.0
2023-04-01,215913,12,44533.74,9,18,48597.0,37398.0
2023-04-01,215913,13,43256.27,9,18,48597.0,37398.0
2023-04-01,215913,14,42015.44,9,18,48597.0,37398.0
2023-04-01,215913,15,40810.21,9,18,48597.0,37398.0
2023-04-01,215913,16,39639.55,9,18,48597.0,37398.0
2023-04-01,215913,17,38502.46,9,18,48597.0,37398.0
2023-04-01,216173,3,74346.69,2,5,85481.0,56240.0
2023-04-01,216173,4,64662.65,2,5,85481.0,56240.0
2023-04-01,216173,6,51203.13,5,19,56240.0,15120.0
2023-04-01,216173,7,46617.36,5,19,56240.0,15120.0
2023-04-01,216173,8,42442.28,5,19,56240.0,15120.0
2023-04-01,216173,9,38641.11,5,19,56240.0,15120.0
2023-04-01,216173,10,35180.38,5,19,56240.0,15120.0
2023-04-01,216173,11,32029.58,5,19,56240.0,15120.0
2023-04-01,216173,12,29160.96,5,19,56240.0,15120.0
2023-04-01,216173,13,26549.26,5,19,56240.0,15120.0
2023-04-01,216173,14,24171.45,5,19,56240.0,15120.0
2023-04-01,216173,15,22006.6,5,19,56240.0,15120.0
2023-04-01,216173,16,20035.63,5,19,56240.0,15120.0
2023-04-01,216173,17,18241.17,5,19,56240.0,15120.0
2023-04-01,216173,18,16607.43,5,19,56240.0,15120.0
2023-04-01,304763,2,46425.56,1,5,55080.0,27800.0
2023-04-01,304763,3,39130.92,1,5,55080.0,27800.0
2023-04-01,304763,4,32982.43,1,5,55080.0,27800.0
2023-04-01,304763,6,21063.94,5,7,27800.0,15960.0
2023-04-01,407120,6,45641.52,5,12,50392.0,25197.0
2023-04-01,407120,7,41338.86,5,12,50392.0,25197.0
2023-04-01,407120,8,37441.81,5,12,50392.0,25197.0
2023-04-01,407120,9,33912.13,5,12,50392.0,25197.0
2023-04-01,407120,10,30715.18,5,12,50392.0,25197.0
2023-04-01,407120,11,27819.61,5,12,50392.0,25197.0
2023-04-01,407120,13,23669.83,12,26,25197.0,10500.0
2023-04-01,407120,14,22235.22,12,26,25197.0,10500.0
2023-04-01,407120,15,20887.56,12,26,25197.0,10500.0
2023-04-01,407120,16,19621.57,12,26,25197.0,10500.0
2023-04-01,407120,17,18432.31,12,26,25197.0,10500.0
2023-04-01,407120,18,17315.13,12,26,25197.0,10500.0
2023-04-01,407120,19,16265.66,12,26,25197.0,10500.0
2023-04-01,407120,20,15279.79,12,26,25197.0,10500.0
2023-04-01,407120,21,14353.67,12,26,25197.0,10500.0
2023-04-01,407120,22,13483.68,12,26,25197.0,10500.0
2023-04-01,407120,23,12666.42,12,26,25197.0,10500.0
2023-04-01,407120,24,11898.69,12,26,25197.0,10500.0
2023-04-01,407120,25,11177.49,12,26,25197.0,10500.0
2023-04-01,502221,18,89212.83,17,30,99598.0,23798.0
2023-04-01,502221,19,79910.52,17,30,99598.0,23798.0
2023-04-01,502221,20,71578.16,17,30,99598.0,23798.0
2023-04-01,502221,21,64114.62,17,30,99598.0,23798.0
2023-04-01,502221,22,57429.29,17,30,99598.0,23798.0
2023-04-01,502221,23,51441.05,17,30,99598.0,23798.0
2023-04-01,502221,24,46077.19,17,30,99598.0,23798.0
2023-04-01,502221,25,41272.63,17,30,99598.0,23798.0
2023-04-01,502221,26,36969.04,17,30,99598.0,23798.0
2023-04-01,502221,27,33114.18,17,30,99598.0,23798.0
2023-04-01,502221,28,29661.26,17,30,99598.0,23798.0
2023-04-01,502221,29,26568.38,17,30,99598.0,23798.0
2023-04-01,502221,31,27075.16,30,39,23798.0,75999.0
2023-04-01,502221,32,30803.58,30,39,23798.0,75999.0
2023-04-01,502221,33,35045.42,30,39,23798.0,75999.0
2023-04-01,502221,34,39871.36,30,39,23798.0,75999.0
2023-04-01,502221,35,45361.85,30,39,23798.0,75999.0
2023-04-01,502221,36,51608.38,30,39,23798.0,75999.0
2023-04-01,502221,37,58715.07,30,39,23798.0,75999.0
2023-04-01,502221,38,66800.36,30,39,23798.0,75999.0
2023-04-01,502221,40,73119.84,39,47,75999.0,55799.0
2023-04-01,502221,41,70349.75,39,47,75999.0,55799.0
2023-04-01,502221,42,67684.61,39,47,75999.0,55799.0
2023-04-01,502221,43,65120.43,39,47,75999.0,55799.0
2023-04-01,502221,44,62653.39,39,47,75999.0,55799.0
2023-04-01,502221,45,60279.81,39,47,75999.0,55799.0
2023-04-01,502221,46,57996.15,39,47,75999.0,55799.0
2023-04-01,502280,30,52965.2,29,33,47992.0,71196.0
2023-04-01,502280,31,58453.75,29,33,47992.0,71196.0
2023-04-01,502280,32,64511.04,29,33,47992.0,71196.0
2023-04-01,507515,15,21094.4,14,19,21960.0,17960.0
2023-04-01,507515,16,20262.92,14,19,21960.0,17960.0
2023-04-01,507515,17,19464.21,14,19,21960.0,17960.0
2023-04-01,507515,18,18696.99,14,19,21960.0,17960.0
2023-04-01,507515,55,6657.66,54,72,6980.0,2980.0
2023-04-01,507515,56,6350.2,54,72,6980.0,2980.0
2023-04-01,507515,57,6056.94,54,72,6980.0,2980.0
2023-04-01,507515,58,5777.22,54,72,6980.0,2980.0
2023-04-01,507515,59,5510.42,54,72,6980.0,2980.0
2023-04-01,507515,60,5255.93,54,72,6980.0,2980.0
2023-04-01,507515,61,5013.2,54,72,6980.0,2980.0
2023-04-01,507515,62,4781.67,54,72,6980.0,2980.0
2023-04-01,507515,63,4560.84,54,72,6980.0,2980.0
2023-04-01,507515,64,4350.2,54,72,6980.0,2980.0
2023-04-01,507515,65,4149.29,54,72,6980.0,2980.0
2023-04-01,507515,66,3957.65,54,72,6980.0,2980.0
2023-04-01,507515,67,3774.86,54,72,6980.0,2980.0
2023-04-01,507515,68,3600.52,54,72,6980.0,2980.0
2023-04-01,507515,69,3434.22,54,72,6980.0,2980.0
2023-04-01,507515,70,3275.6,54,72,6980.0,2980.0
2023-04-01,507515,71,3124.31,54,72,6980.0,2980.0
2023-04-01,507515,73,2803.04,72,75,2980.0,2480.0
2023-04-01,507515,74,2636.58,72,75,2980.0,2480.0
2023-04-01,551732,23,28478.97,22,29,29520.0,22960.0
2023-04-01,551732,24,27474.66,22,29,29520.0,22960.0
2023-04-01,551732,25,26505.76,22,29,29520.0,22960.0
2023-04-01,551732,26,25571.03,22,29,29520.0,22960.0
2023-04-01,551732,27,24669.26,22,29,29520.0,22960.0
2023-04-01,551732,28,23799.29,22,29,29520.0,22960.0
2023-04-01,551732,30,22686.35,29,37,22960.0,20860.0
2023-04-01,551732,31,22415.97,29,37,22960.0,20860.0
2023-04-01,551732,32,22148.81,29,37,22960.0,20860.0
2023-04-01,551732,33,21884.83,29,37,22960.0,20860.0
2023-04-01,551732,34,21623.99,29,37,22960.0,20860.0
2023-04-01,551732,35,21366.27,29,37,22960.0,20860.0
2023-04-01,551732,36,21111.62,29,37,22960.0,20860.0
2023-04-01,564286,41,127087.5,40,57,129999.0,88452.0
2023-04-01,564286,42,124241.2,40,57,129999.0,88452.0
2023-04-01,564286,43,121458.65,40,57,129999.0,88452.0
2023-04-01,564286,44,118738.42,40,57,129999.0,88452.0
2023-04-01,564286,45,116079.11,40,57,129999.0,88452.0
2023-04-01,564286,46,113479.36,40,57,129999.0,88452.0
2023-04-01,564286,47,110937.84,40,57,129999.0,88452.0
2023-04-01,564286,48,108453.23,40,57,129999.0,88452.0
2023-04-01,564286,49,106024.27,40,57,129999.0,88452.0
2023-04-01,564286,50,103649.71,40,57,129999.0,88452.0
2023-04-01,564286,51,101328.34,40,57,129999.0,88452.0
2023-04-01,564286,52,99058.95,40,57,129999.0,88452.0
2023-04-01,564286,53,96840.38,40,57,129999.0,88452.0
2023-04-01,564286,54,94671.51,40,57,129999.0,88452.0
2023-04-01,564286,55,92551.21,40,57,129999.0,88452.0
2023-04-01,564286,56,90478.39,40,57,129999.0,88452.0
2023-04-01,564286,58,86040.68,57,61,88452.0,79194.0
2023-04-01,564286,59,83695.09,57,61,88452.0,79194.0
2023-04-01,564286,60,81413.44,57,61,88452.0,79194.0
2023-04-01,564286,62,76956.79,61,68,79194.0,64800.0
2023-04-01,564286,63,74782.79,61,68,79194.0,64800.0
2023-04-01,564286,64,72670.2,61,68,79194.0,64800.0
2023-04-01,564286,65,70617.28,61,68,79194.0,64800.0
2023-04-01,564286,66,68622.36,61,68,79194.0,64800.0
2023-04-01,564286,67,66683.8,61,68,79194.0,64800.0
2023-04-01,564286,69,57419.73,68,70,64800.0,50880.0
2023-04-01,566647,6,209052.61,5,13,234640.0,93160.0
2023-04-01,566647,7,186255.51,5,13,234640.0,93160.0
2023-04-01,566647,8,165944.41,5,13,234640.0,93160.0
2023-04-01,566647,9,147848.21,5,13,234640.0,93160.0
2023-04-01,566647,10,131725.39,5,13,234640.0,93160.0
2023-04-01,566647,11,117360.75,5,13,234640.0,93160.0
2023-04-01,566647,12,104562.56,5,13,234640.0,93160.0
2023-04-01,566647,46,27140.1,45,51,27900.0,23640.0
2023-04-01,566647,47,26400.9,45,51,27900.0,23640.0
2023-04-01,566647,48,25681.83,45,51,27900.0,23640.0
2023-04-01,566647,49,24982.34,45,51,27900.0,23640.0
2023-04-01,566647,50,24301.9,45,51,27900.0,23640.0
2023-04-01,566647,52,23648.55,51,65,23640.0,23760.0
2023-04-01,566647,53,23657.11,51,65,23640.0,23760.0
2023-04-01,566647,54,23665.66,51,65,23640.0,23760.0
2023-04-01,566647,55,23674.22,51,65,23640.0,23760.0
2023-04-01,566647,56,23682.79,51,65,23640.0,23760.0
2023-04-01,566647,57,23691.35,51,65,23640.0,23760.0
2023-04-01,566647,58,23699.92,51,65,23640.0,23760.0
2023-04-01,566647,59,23708.5,51,65,23640.0,23760.0
2023-04-01,566647,60,23717.07,51,65,23640.0,23760.0
2023-04-01,566647,61,23725.65,51,65,23640.0,23760.0
2023-04-01,566647,62,23734.23,51,65,23640.0,23760.0
2023-04-01,566647,63,23742.82,51,65,23640.0,23760.0
2023-04-01,566647,64,23751.41,51,65,23640.0,23760.0
2023-04-01,567434,17,90221.37,16,25,97086.0,50180.0
2023-04-01,567434,18,83842.11,16,25,97086.0,50180.0
2023-04-01,567434,19,77913.9,16,25,97086.0,50180.0
2023-04-01,567434,20,72404.85,16,25,97086.0,50180.0
2023-04-01,567434,21,67285.32,16,25,97086.0,50180.0
2023-04-01,567434,22,62527.77,16,25,97086.0,50180.0
2023-04-01,567434,23,58106.61,16,25,97086.0,50180.0
2023-04-01,567434,24,53998.06,16,25,97086.0,50180.0
2023-04-01,567434,26,46401.76,25,27,50180.0,42908.0
2023-04-01,567434,28,41797.38,27,32,42908.0,37635.0
2023-04-01,567434,29,40715.5,27,32,42908.0,37635.0
2023-04-01,567434,30,39661.62,27,32,42908.0,37635.0
2023-04-01,567434,31,38635.03,27,32,42908.0,37635.0
2023-04-01,567434,34,37269.92,33,52,37635.0,31272.0
2023-04-01,567434,35,36908.38,33,52,37635.0,31272.0
2023-04-01,567434,36,36550.35,33,52,37635.0,31272.0
2023-04-01,567434,37,36195.79,33,52,37635.0,31272.0
2023-04-01,567434,38,35844.66,33,52,37635.0,31272.0
2023-04-01,567434,39,35496.95,33,52,37635.0,31272.0
2023-04-01,567434,40,35152.61,33,52,37635.0,31272.0
2023-04-01,567434,41,34811.61,33,52,37635.0,31272.0
2023-04-01,567434,42,34473.91,33,52,37635.0,31272.0
2023-04-01,567434,43,34139.5,33,52,37635.0,31272.0
2023-04-01,567434,44,33808.32,33,52,37635.0,31272.0
2023-04-01,567434,45,33480.36,33,52,37635.0,31272.0
2023-04-01,567434,46,33155.58,33,52,37635.0,31272.0
2023-04-01,567434,47,32833.95,33,52,37635.0,31272.0
2023-04-01,567434,48,32515.44,33,52,37635.0,31272.0
2023-04-01,567434,49,32200.02,33,52,37635.0,31272.0
2023-04-01,567434,50,31887.66,33,52,37635.0,31272.0
2023-04-01,567434,51,31578.33,33,52,37635.0,31272.0
2023-04-01,567434,53,29659.71,52,57,31272.0,24000.0
2023-04-01,567434,54,28130.54,52,57,31272.0,24000.0
2023-04-01,567434,55,26680.2,52,57,31272.0,24000.0
2023-04-01,567434,56,25304.64,52,57,31272.0,24000.0
2023-04-01,567434,58,23467.71,57,62,24000.0,21454.0
2023-04-01,567434,59,22947.22,57,62,24000.0,21454.0
2023-04-01,567434,60,22438.28,57,62,24000.0,21454.0
2023-04-01,567434,61,21940.62,57,62,24000.0,21454.0
2023-04-01,567434,63,20524.88,62,64,21454.0,19636.0
2023-04-01,567662,9,82215.8,8,15,94400.0,35880.0
2023-04-01,567662,10,71604.2,8,15,94400.0,35880.0
2023-04-01,567662,11,62362.23,8,15,94400.0,35880.0
2023-04-01,567662,12,54313.1,8,15,94400.0,35880.0
2023-04-01,567662,13,47302.86,8,15,94400.0,35880.0
2023-04-01,567662,14,41197.42,8,15,94400.0,35880.0
2023-04-01,567662,16,37179.07,15,18,35880.0,39920.0
2023-04-01,567662,17,38525.17,15,18,35880.0,39920.0
2023-04-01,567662,19,38539.48,18,21,39920.0,35920.0
2023-04-01,567662,20,37206.69,18,21,39920.0,35920.0
2023-04-01,567662,23,26366.8,22,24,24900.0,27920.0
2023-04-01,567662,25,27501.28,24,30,27920.0,25500.0
2023-04-01,567662,26,27088.84,24,30,27920.0,25500.0
2023-04-01,567662,27,26682.58,24,30,27920.0,25500.0
2023-04-01,567662,28,26282.42,24,30,27920.0,25500.0
2023-04-01,567662,29,25888.25,24,30,27920.0,25500.0
2023-04-01,567662,31,24707.69,30,32,25500.0,23940.0
2023-04-01,567662,33,25115.55,32,36,23940.0,29000.0
2023-04-01,567662,34,26348.82,32,36,23940.0,29000.0
2023-04-01,567662,35,27642.64,32,36,23940.0,29000.0
2023-04-01,567662,69,11741.79,68,72,12000.0,11000.0
2023-04-01,567662,70,11489.13,68,72,12000.0,11000.0
2023-04-01,567662,71,11241.9,68,72,12000.0,11000.0
2023-04-01,567662,73,10711.19,72,80,11000.0,8891.0
2023-04-01,567662,74,10429.95,72,80,11000.0,8891.0
2023-04-01,567662,75,10156.1,72,80,11000.0,8891.0
2023-04-01,567662,76,9889.44,72,80,11000.0,8891.0
2023-04-01,567662,77,9629.79,72,80,11000.0,8891.0
2023-04-01,567662,78,9376.94,72,80,11000.0,8891.0
2023-04-01,567662,79,9130.74,72,80,11000.0,8891.0
2023-04-01,567664,4,142173.95,3,7,184800.0,64740.0
2023-04-01,567664,5,109379.99,3,7,184800.0,64740.0
2023-04-01,567664,6,84150.26,3,7,184800.0,64740.0
2023-04-01,567664,8,61534.73,7,19,64740.0,35200.0
2023-04-01,567664,9,58488.15,7,19,64740.0,35200.0
2023-04-01,567664,10,55592.41,7,19,64740.0,35200.0
2023-04-01,567664,11,52840.03,7,19,64740.0,35200.0
2023-04-01,567664,12,50223.92,7,19,64740.0,35200.0
2023-04-01,567664,13,47737.33,7,19,64740.0,35200.0
2023-04-01,567664,14,45373.85,7,19,64740.0,35200.0
2023-04-01,567664,15,43127.38,7,19,64740.0,35200.0
2023-04-01,567664,16,40992.13,7,19,64740.0,35200.0
2023-04-01,567664,17,38962.6,7,19,64740.0,35200.0
2023-04-01,567664,18,37033.55,7,19,64740.0,35200.0
2023-04-01,567664,20,32164.78,19,33,35200.0,9960.0
2023-04-01,567664,21,29391.28,19,33,35200.0,9960.0
2023-04-01,567664,22,26856.92,19,33,35200.0,9960.0
2023-04-01,567664,23,24541.09,19,33,35200.0,9960.0
2023-04-01,567664,24,22424.94,19,33,35200.0,9960.0
2023-04-01,567664,25,20491.26,19,33,35200.0,9960.0
2023-04-01,567664,26,18724.31,19,33,35200.0,9960.0
2023-04-01,567664,27,17109.71,19,33,35200.0,9960.0
2023-04-01,567664,28,15634.34,19,33,35200.0,9960.0
2023-04-01,567664,29,14286.18,19,33,35200.0,9960.0
2023-04-01,567664,30,13054.26,19,33,35200.0,9960.0
2023-04-01,567664,31,11928.57,19,33,35200.0,9960.0
2023-04-01,567664,32,10899.94,19,33,35200.0,9960.0
2023-04-01,567664,34,10204.13,33,44,9960.0,13000.0
2023-04-01,567664,35,10454.25,33,44,9960.0,13000.0
2023-04-01,567664,36,10710.5,33,44,9960.0,13000.0
2023-04-01,567664,37,10973.03,33,44,9960.0,13000.0
2023-04-01,567664,38,11241.99,33,44,9960.0,13000.0
2023-04-01,567664,39,11517.55,33,44,9960.0,13000.0
2023-04-01,567664,40,11799.86,33,44,9960.0,13000.0
2023-04-01,567664,41,12089.08,33,44,9960.0,13000.0
2023-04-01,567664,42,12385.4,33,44,9960.0,13000.0
2023-04-01,567664,43,12688.98,33,44,9960.0,13000.0
2023-04-01,567664,45,12657.74,44,47,13000.0,12000.0
2023-04-01,567664,46,12324.48,44,47,13000.0,12000.0
2023-04-01,567664,48,11523.18,47,57,12000.0,8000.0
2023-04-01,567664,49,11065.31,47,57,12000.0,8000.0
2023-04-01,567664,50,10625.63,47,57,12000.0,8000.0
2023-04-01,567664,51,10203.42,47,57,12000.0,8000.0
2023-04-01,567664,52,9797.98,47,57,12000.0,8000.0
2023-04-01,567664,53,9408.65,47,57,12000.0,8000.0
2023-04-01,567664,54,9034.79,47,57,12000.0,8000.0
2023-04-01,567664,55,8675.79,47,57,12000.0,8000.0
2023-04-01,567664,56,8331.04,47,57,12000.0,8000.0
2023-04-01,567664,59,7484.76,58,62,7728.0,6800.0
2023-04-01,567664,60,7249.17,58,62,7728.0,6800.0
2023-04-01,567664,61,7020.99,58,62,7728.0,6800.0
2023-04-01,567664,63,6568.68,62,71,6800.0,4980.0
2023-04-01,567664,64,6345.23,62,71,6800.0,4980.0
2023-04-01,567664,65,6129.38,62,71,6800.0,4980.0
2023-04-01,567664,66,5920.87,62,71,6800.0,4980.0
2023-04-01,567664,67,5719.45,62,71,6800.0,4980.0
2023-04-01,567664,68,5524.89,62,71,6800.0,4980.0
2023-04-01,567664,69,5336.94,62,71,6800.0,4980.0
2023-04-01,567664,70,5155.38,62,71,6800.0,4980.0
2023-04-01,567664,73,4647.58,72,74,4800.0,4500.0
2023-04-02,201925,12,45867.34,11,15,37197.0,85998.0
2023-04-02,201925,13,56558.62,11,15,37197.0,85998.0
2023-04-02,201925,14,69741.89,11,15,37197.0,85998.0
2023-04-02,215913,15,32057.61,14,23,32799.0,26699.0
2023-04-02,215913,16,31332.97,14,23,32799.0,26699.0
2023-04-02,215913,17,30624.72,14,23,32799.0,26699.0
2023-04-02,215913,18,29932.48,14,23,32799.0,26699.0
2023-04-02,215913,19,29255.88,14,23,32799.0,26699.0
2023-04-02,215913,20,28594.57,14,23,32799.0,26699.0
2023-04-02,215913,21,27948.21,14,23,32799.0,26699.0
2023-04-02,215913,22,27316.47,14,23,32799.0,26699.0
2023-04-02,215913,24,26290.26,23,31,26699.0,23599.0
2023-04-02,215913,25,25887.77,23,31,26699.0,23599.0
2023-04-02,215913,26,25491.45,23,31,26699.0,23599.0
2023-04-02,215913,27,25101.19,23,31,26699.0,23599.0
2023-04-02,215913,28,24716.91,23,31,26699.0,23599.0
2023-04-02,215913,29,24338.51,23,31,26699.0,23599.0
2023-04-02,215913,30,23965.9,23,31,26699.0,23599.0
2023-04-02,215913,32,23235.67,31,46,23599.0,18699.0
2023-04-02,215913,33,22877.94,31,46,23599.0,18699.0
2023-04-02,215913,34,22525.72,31,46,23599.0,18699.0
2023-04-02,215913,35,22178.92,31,46,23599.0,18699.0
2023-04-02,215913,36,21837.45,31,46,23599.0,18699.0
2023-04-02,215913,37,21501.25,31,46,23599.0,18699.0
2023-04-02,215913,38,21170.22,31,46,23599.0,18699.0
2023-04-02,215913,39,20844.28,31,46,23599.0,18699.0
2023-04-02,215913,40,20523.37,31,46,23599.0,18699.0
2023-04-02,215913,41,20207.39,31,46,23599.0,18699.0
2023-04-02,215913,42,19896.28,31,46,23599.0,18699.0
2023-04-02,215913,43,19589.96,31,46,23599.0,18699.0
