date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2024-04-01,100992,45,11821.42,44,61,12000.0,9300.0
2024-04-01,100992,46,11645.5,44,61,12000.0,9300.0
2024-04-01,100992,47,11472.19,44,61,12000.0,9300.0
2024-04-01,100992,48,11301.47,44,61,12000.0,9300.0
2024-04-01,100992,49,11133.28,44,61,12000.0,9300.0
2024-04-01,100992,50,10967.6,44,61,12000.0,9300.0
2024-04-01,100992,51,10804.38,44,61,12000.0,9300.0
2024-04-01,100992,52,10643.59,44,61,12000.0,9300.0
2024-04-01,100992,53,10485.2,44,61,12000.0,9300.0
2024-04-01,100992,54,10329.16,44,61,12000.0,9300.0
2024-04-01,100992,55,10175.44,44,61,12000.0,9300.0
2024-04-01,100992,56,10024.01,44,61,12000.0,9300.0
2024-04-01,100992,57,9874.84,44,61,12000.0,9300.0
2024-04-01,100992,58,9727.88,44,61,12000.0,9300.0
2024-04-01,100992,59,9583.11,44,61,12000.0,9300.0
2024-04-01,100992,60,9440.49,44,61,12000.0,9300.0
2024-04-01,101535,17,18360.28,16,33,18430.0,17280.0
2024-04-01,101535,18,18290.83,16,33,18430.0,17280.0
2024-04-01,101535,19,18221.64,16,33,18430.0,17280.0
2024-04-01,101535,20,18152.71,16,33,18430.0,17280.0
2024-04-01,101535,21,18084.04,16,33,18430.0,17280.0
2024-04-01,101535,22,18015.63,16,33,18430.0,17280.0
2024-04-01,101535,23,17947.48,16,33,18430.0,17280.0
2024-04-01,101535,24,17879.59,16,33,18430.0,17280.0
2024-04-01,101535,25,17811.95,16,33,18430.0,17280.0
2024-04-01,101535,26,17744.57,16,33,18430.0,17280.0
2024-04-01,101535,27,17677.45,16,33,18430.0,17280.0
2024-04-01,101535,28,17610.58,16,33,18430.0,17280.0
2024-04-01,101535,29,17543.96,16,33,18430.0,17280.0
2024-04-01,101535,30,17477.6,16,33,18430.0,17280.0
2024-04-01,101535,31,17411.48,16,33,18430.0,17280.0
2024-04-01,101535,32,17345.62,16,33,18430.0,17280.0
2024-04-01,110365,6,34098.7,5,7,41600.0,27950.0
2024-04-01,110365,8,27017.22,7,13,27950.0,22800.0
2024-04-01,110365,9,26115.57,7,13,27950.0,22800.0
2024-04-01,110365,10,25244.01,7,13,27950.0,22800.0
2024-04-01,110365,11,24401.54,7,13,27950.0,22800.0
2024-04-01,110365,12,23587.18,7,13,27950.0,22800.0
2024-04-01,110365,14,23634.72,13,15,22800.0,24500.0
2024-04-01,110365,17,13255.45,16,24,13800.0,10000.0
2024-04-01,110365,18,12732.38,16,24,13800.0,10000.0
2024-04-01,110365,19,12229.96,16,24,13800.0,10000.0
2024-04-01,110365,20,11747.35,16,24,13800.0,10000.0
2024-04-01,110365,21,11283.79,16,24,13800.0,10000.0
2024-04-01,110365,22,10838.52,16,24,13800.0,10000.0
2024-04-01,110365,23,10410.82,16,24,13800.0,10000.0
2024-04-01,110365,25,9644.11,24,40,10000.0,5600.0
2024-04-01,110365,26,9300.89,24,40,10000.0,5600.0
2024-04-01,110365,27,8969.88,24,40,10000.0,5600.0
2024-04-01,110365,28,8650.65,24,40,10000.0,5600.0
2024-04-01,110365,29,8342.78,24,40,10000.0,5600.0
2024-04-01,110365,30,8045.87,24,40,10000.0,5600.0
2024-04-01,110365,31,7759.52,24,40,10000.0,5600.0
2024-04-01,110365,32,7483.36,24,40,10000.0,5600.0
2024-04-01,110365,33,7217.03,24,40,10000.0,5600.0
2024-04-01,110365,34,6960.17,24,40,10000.0,5600.0
2024-04-01,110365,35,6712.46,24,40,10000.0,5600.0
2024-04-01,110365,36,6473.56,24,40,10000.0,5600.0
2024-04-01,110365,37,6243.16,24,40,10000.0,5600.0
2024-04-01,110365,38,6020.96,24,40,10000.0,5600.0
2024-04-01,110365,39,5806.67,24,40,10000.0,5600.0
2024-04-01,110365,41,5516.23,40,56,5600.0,4400.0
2024-04-01,110365,42,5433.71,40,56,5600.0,4400.0
2024-04-01,110365,43,5352.42,40,56,5600.0,4400.0
2024-04-01,110365,44,5272.36,40,56,5600.0,4400.0
2024-04-01,110365,45,5193.48,40,56,5600.0,4400.0
2024-04-01,110365,46,5115.79,40,56,5600.0,4400.0
2024-04-01,110365,47,5039.26,40,56,5600.0,4400.0
2024-04-01,110365,48,4963.88,40,56,5600.0,4400.0
2024-04-01,110365,49,4889.62,40,56,5600.0,4400.0
2024-04-01,110365,50,4816.47,40,56,5600.0,4400.0
2024-04-01,110365,51,4744.42,40,56,5600.0,4400.0
2024-04-01,110365,52,4673.44,40,56,5600.0,4400.0
2024-04-01,110365,53,4603.53,40,56,5600.0,4400.0
2024-04-01,110365,54,4534.66,40,56,5600.0,4400.0
2024-04-01,110365,55,4466.82,40,56,5600.0,4400.0
2024-04-01,110365,57,4425.6,56,71,4400.0,4800.0
2024-04-01,110365,58,4451.34,56,71,4400.0,4800.0
2024-04-01,110365,59,4477.24,56,71,4400.0,4800.0
2024-04-01,110365,60,4503.29,56,71,4400.0,4800.0
2024-04-01,110365,61,4529.49,56,71,4400.0,4800.0
2024-04-01,110365,62,4555.84,56,71,4400.0,4800.0
2024-04-01,110365,63,4582.34,56,71,4400.0,4800.0
2024-04-01,110365,64,4609.0,56,71,4400.0,4800.0
2024-04-01,110365,65,4635.81,56,71,4400.0,4800.0
2024-04-01,110365,66,4662.78,56,71,4400.0,4800.0
2024-04-01,110365,67,4689.91,56,71,4400.0,4800.0
2024-04-01,110365,68,4717.19,56,71,4400.0,4800.0
2024-04-01,110365,69,4744.63,56,71,4400.0,4800.0
2024-04-01,110365,70,4772.24,56,71,4400.0,4800.0
2024-04-01,110365,72,4466.91,71,75,4800.0,3600.0
2024-04-01,110365,73,4156.93,71,75,4800.0,3600.0
2024-04-01,110365,74,3868.46,71,75,4800.0,3600.0
2024-04-01,110365,76,3789.82,75,78,3600.0,4200.0
2024-04-01,110365,77,3989.64,75,78,3600.0,4200.0
2024-04-01,110632,53,19857.17,52,67,20100.0,16750.0
2024-04-01,110632,54,19617.27,52,67,20100.0,16750.0
2024-04-01,110632,55,19380.27,52,67,20100.0,16750.0
2024-04-01,110632,56,19146.14,52,67,20100.0,16750.0
2024-04-01,110632,57,18914.83,52,67,20100.0,16750.0
2024-04-01,110632,58,18686.31,52,67,20100.0,16750.0
2024-04-01,110632,59,18460.56,52,67,20100.0,16750.0
2024-04-01,110632,60,18237.54,52,67,20100.0,16750.0
2024-04-01,110632,61,18017.2,52,67,20100.0,16750.0
2024-04-01,110632,62,17799.53,52,67,20100.0,16750.0
2024-04-01,110632,63,17584.49,52,67,20100.0,16750.0
2024-04-01,110632,64,17372.05,52,67,20100.0,16750.0
2024-04-01,110632,65,17162.18,52,67,20100.0,16750.0
2024-04-01,110632,66,16954.84,52,67,20100.0,16750.0
2024-04-01,201925,9,97315.41,8,12,131997.0,38997.0
2024-04-01,201925,10,71746.18,8,12,131997.0,38997.0
2024-04-01,201925,11,52895.09,8,12,131997.0,38997.0
2024-04-01,202502,2,265606.47,1,7,294805.0,157673.0
2024-04-01,202502,3,239299.85,1,7,294805.0,157673.0
2024-04-01,202502,4,215598.72,1,7,294805.0,157673.0
2024-04-01,202502,5,194245.04,1,7,294805.0,157673.0
2024-04-01,202502,6,175006.28,1,7,294805.0,157673.0
2024-04-01,202502,8,126623.29,7,9,157673.0,101688.0
2024-04-01,202502,10,97380.15,9,14,101688.0,81898.0
2024-04-01,202502,11,93254.79,9,14,101688.0,81898.0
2024-04-01,202502,12,89304.2,9,14,101688.0,81898.0
2024-04-01,202502,13,85520.97,9,14,101688.0,81898.0
2024-04-01,202502,15,78624.81,14,21,81898.0,61557.0
2024-04-01,202502,16,75482.45,14,21,81898.0,61557.0
2024-04-01,202502,17,72465.66,14,21,81898.0,61557.0
2024-04-01,202502,18,69569.45,14,21,81898.0,61557.0
2024-04-01,202502,19,66788.99,14,21,81898.0,61557.0
2024-04-01,202502,20,64119.65,14,21,81898.0,61557.0
2024-04-01,202502,22,60390.85,21,33,61557.0,48933.0
2024-04-01,202502,23,59246.8,21,33,61557.0,48933.0
2024-04-01,202502,24,58124.41,21,33,61557.0,48933.0
2024-04-01,202502,25,57023.29,21,33,61557.0,48933.0
2024-04-01,202502,26,55943.03,21,33,61557.0,48933.0
2024-04-01,202502,27,54883.23,21,33,61557.0,48933.0
2024-04-01,202502,28,53843.51,21,33,61557.0,48933.0
2024-04-01,202502,29,52823.49,21,33,61557.0,48933.0
2024-04-01,202502,30,51822.79,21,33,61557.0,48933.0
2024-04-01,202502,31,50841.05,21,33,61557.0,48933.0
2024-04-01,202502,32,49877.9,21,33,61557.0,48933.0
2024-04-01,204934,2,141386.62,1,7,156904.0,84000.0
2024-04-01,204934,3,127403.86,1,7,156904.0,84000.0
2024-04-01,204934,4,114803.95,1,7,156904.0,84000.0
2024-04-01,204934,5,103450.13,1,7,156904.0,84000.0
2024-04-01,204934,6,93219.16,1,7,156904.0,84000.0
2024-04-01,204934,8,81702.52,7,13,84000.0,71124.0
2024-04-01,204934,9,79467.87,7,13,84000.0,71124.0
2024-04-01,204934,10,77294.35,7,13,84000.0,71124.0
2024-04-01,204934,11,75180.27,7,13,84000.0,71124.0
2024-04-01,204934,12,73124.02,7,13,84000.0,71124.0
2024-04-01,204934,14,66188.35,13,17,71124.0,53343.0
2024-04-01,204934,15,61595.2,13,17,71124.0,53343.0
2024-04-01,204934,16,57320.79,13,17,71124.0,53343.0
2024-04-01,204934,18,52016.64,17,25,53343.0,43611.0
2024-04-01,204934,19,50723.26,17,25,53343.0,43611.0
2024-04-01,204934,20,49462.03,17,25,53343.0,43611.0
2024-04-01,204934,21,48232.17,17,25,53343.0,43611.0
2024-04-01,204934,22,47032.88,17,25,53343.0,43611.0
2024-04-01,204934,23,45863.42,17,25,53343.0,43611.0
2024-04-01,204934,24,44723.03,17,25,53343.0,43611.0
2024-04-01,204934,26,40527.84,25,28,43611.0,35000.0
2024-04-01,204934,27,37662.64,25,28,43611.0,35000.0
2024-04-01,204964,12,105642.01,11,31,108650.0,61968.0
2024-04-01,204964,13,102717.3,11,31,108650.0,61968.0
2024-04-01,204964,14,99873.55,11,31,108650.0,61968.0
2024-04-01,204964,15,97108.54,11,31,108650.0,61968.0
2024-04-01,204964,16,94420.07,11,31,108650.0,61968.0
2024-04-01,204964,17,91806.03,11,31,108650.0,61968.0
2024-04-01,204964,18,89264.37,11,31,108650.0,61968.0
2024-04-01,204964,19,86793.07,11,31,108650.0,61968.0
2024-04-01,204964,20,84390.18,11,31,108650.0,61968.0
2024-04-01,204964,21,82053.82,11,31,108650.0,61968.0
2024-04-01,204964,22,79782.14,11,31,108650.0,61968.0
2024-04-01,204964,23,77573.36,11,31,108650.0,61968.0
2024-04-01,204964,24,75425.72,11,31,108650.0,61968.0
2024-04-01,204964,25,73337.54,11,31,108650.0,61968.0
2024-04-01,204964,26,71307.17,11,31,108650.0,61968.0
2024-04-01,204964,27,69333.01,11,31,108650.0,61968.0
2024-04-01,204964,28,67413.51,11,31,108650.0,61968.0
2024-04-01,204964,29,65547.15,11,31,108650.0,61968.0
2024-04-01,204964,30,63732.45,11,31,108650.0,61968.0
2024-04-01,204964,59,43372.8,58,61,54802.0,27168.0
2024-04-01,204964,60,34327.16,58,61,54802.0,27168.0
2024-04-01,204964,62,26508.5,61,63,27168.0,25865.0
2024-04-01,204964,64,25992.44,63,73,25865.0,27168.0
2024-04-01,204964,65,26120.5,63,73,25865.0,27168.0
2024-04-01,204964,66,26249.2,63,73,25865.0,27168.0
2024-04-01,204964,67,26378.53,63,73,25865.0,27168.0
2024-04-01,204964,68,26508.5,63,73,25865.0,27168.0
2024-04-01,204964,69,26639.1,63,73,25865.0,27168.0
2024-04-01,204964,70,26770.35,63,73,25865.0,27168.0
2024-04-01,204964,71,26902.25,63,73,25865.0,27168.0
2024-04-01,204964,72,27034.8,63,73,25865.0,27168.0
2024-04-01,204964,74,26172.07,73,79,27168.0,21714.0
2024-04-01,204964,75,25212.65,73,79,27168.0,21714.0
2024-04-01,204964,76,24288.4,73,79,27168.0,21714.0
2024-04-01,204964,77,23398.03,73,79,27168.0,21714.0
2024-04-01,204964,78,22540.29,73,79,27168.0,21714.0
2024-04-01,206361,4,117424.97,3,14,127400.0,51960.0
