date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-09-01,101020,47,34820,actual,6840.0,,,,
2021-09-01,101535,22,1918,actual,27726.0,,,,
2021-09-01,101535,23,,estimated,27028.92,22,38,27726.0,18448.0
2021-09-01,101535,24,,estimated,26349.36,22,38,27726.0,18448.0
2021-09-01,101535,25,,estimated,25686.89,22,38,27726.0,18448.0
2021-09-01,101535,26,,estimated,25041.08,22,38,27726.0,18448.0
2021-09-01,101535,27,,estimated,24411.5,22,38,27726.0,18448.0
2021-09-01,101535,28,,estimated,23797.75,22,38,27726.0,18448.0
2021-09-01,101535,29,,estimated,23199.43,22,38,27726.0,18448.0
2021-09-01,101535,30,,estimated,22616.15,22,38,27726.0,18448.0
2021-09-01,101535,31,,estimated,22047.53,22,38,27726.0,18448.0
2021-09-01,101535,32,,estimated,21493.22,22,38,27726.0,18448.0
2021-09-01,101535,33,,estimated,20952.83,22,38,27726.0,18448.0
2021-09-01,101535,34,,estimated,20426.04,22,38,27726.0,18448.0
2021-09-01,101535,35,,estimated,19912.48,22,38,27726.0,18448.0
2021-09-01,101535,36,,estimated,19411.84,22,38,27726.0,18448.0
2021-09-01,101535,37,,estimated,18923.79,22,38,27726.0,18448.0
2021-09-01,101535,38,1918,actual,18448.0,,,,
2021-09-01,101535,74,1918,actual,12594.0,,,,
2021-09-01,110435,14,12356,actual,39920.0,,,,
2021-09-01,110435,15,,estimated,38317.94,14,25,39920.0,25440.0
2021-09-01,110435,16,,estimated,36780.17,14,25,39920.0,25440.0
2021-09-01,110435,17,,estimated,35304.11,14,25,39920.0,25440.0
2021-09-01,110435,18,,estimated,33887.29,14,25,39920.0,25440.0
2021-09-01,110435,19,,estimated,32527.33,14,25,39920.0,25440.0
2021-09-01,110435,20,,estimated,31221.94,14,25,39920.0,25440.0
2021-09-01,110435,21,,estimated,29968.94,14,25,39920.0,25440.0
2021-09-01,110435,22,,estimated,28766.22,14,25,39920.0,25440.0
2021-09-01,110435,23,,estimated,27611.77,14,25,39920.0,25440.0
2021-09-01,110435,24,,estimated,26503.65,14,25,39920.0,25440.0
2021-09-01,110435,25,12356,actual,25440.0,,,,
2021-09-01,201486,75,34820,actual,3380.0,,,,
2021-09-01,201632,47,52578,actual,22400.0,,,,
2021-09-01,201925,72,12698,actual,11184.0,,,,
2021-09-01,201925,73,,estimated,11559.96,72,78,11184.0,13638.0
2021-09-01,201925,74,,estimated,11948.55,72,78,11184.0,13638.0
2021-09-01,201925,75,,estimated,12350.2,72,78,11184.0,13638.0
2021-09-01,201925,76,,estimated,12765.36,72,78,11184.0,13638.0
2021-09-01,201925,77,,estimated,13194.47,72,78,11184.0,13638.0
2021-09-01,201925,78,12698,actual,13638.0,,,,
2021-09-01,205582,39,39441,actual,28340.0,,,,
2021-09-01,205611,22,39441,actual,21800.0,,,,
2021-09-01,205611,52,39441,actual,8940.0,,,,
2021-09-01,205611,53,18788,actual,30000.0,,,,
2021-09-01,206361,10,147,actual,19800.0,,,,
2021-09-01,206361,55,147,actual,15000.0,,,,
2021-09-01,206363,4,147,actual,49500.0,,,,
2021-09-01,206363,5,,estimated,45321.71,4,11,49500.0,26700.0
2021-09-01,206363,6,,estimated,41496.11,4,11,49500.0,26700.0
2021-09-01,206363,7,,estimated,37993.42,4,11,49500.0,26700.0
2021-09-01,206363,8,,estimated,34786.38,4,11,49500.0,26700.0
2021-09-01,206363,9,,estimated,31850.04,4,11,49500.0,26700.0
2021-09-01,206363,10,,estimated,29161.56,4,11,49500.0,26700.0
2021-09-01,206363,11,147,actual,26700.0,,,,
2021-09-01,206363,12,,estimated,26104.07,11,31,26700.0,17000.0
2021-09-01,206363,13,,estimated,25521.44,11,31,26700.0,17000.0
2021-09-01,206363,14,,estimated,24951.82,11,31,26700.0,17000.0
2021-09-01,206363,15,,estimated,24394.9,11,31,26700.0,17000.0
2021-09-01,206363,16,,estimated,23850.42,11,31,26700.0,17000.0
2021-09-01,206363,17,,estimated,23318.09,11,31,26700.0,17000.0
2021-09-01,206363,18,,estimated,22797.64,11,31,26700.0,17000.0
2021-09-01,206363,19,,estimated,22288.81,11,31,26700.0,17000.0
2021-09-01,206363,20,,estimated,21791.33,11,31,26700.0,17000.0
2021-09-01,206363,21,,estimated,21304.95,11,31,26700.0,17000.0
2021-09-01,206363,22,,estimated,20829.44,11,31,26700.0,17000.0
2021-09-01,206363,23,,estimated,20364.53,11,31,26700.0,17000.0
2021-09-01,206363,24,,estimated,19910.0,11,31,26700.0,17000.0
2021-09-01,206363,25,,estimated,19465.61,11,31,26700.0,17000.0
2021-09-01,206363,26,,estimated,19031.14,11,31,26700.0,17000.0
2021-09-01,206363,27,,estimated,18606.37,11,31,26700.0,17000.0
2021-09-01,206363,28,,estimated,18191.08,11,31,26700.0,17000.0
2021-09-01,206363,29,,estimated,17785.06,11,31,26700.0,17000.0
2021-09-01,206363,30,,estimated,17388.1,11,31,26700.0,17000.0
2021-09-01,206363,31,147,actual,17000.0,,,,
2021-09-01,206471,17,147,actual,35100.0,,,,
2021-09-01,207288,19,26549,actual,13000.0,,,,
2021-09-01,216158,9,22714,actual,17850.0,,,,
2021-09-01,216158,75,22714,actual,4960.0,,,,
2021-09-01,304763,10,34698,actual,10560.0,,,,
2021-09-01,304763,11,34698,actual,6160.0,,,,
2021-09-01,401534,65,39361,actual,9540.0,,,,
2021-09-01,401534,66,,estimated,9289.6,65,76,9540.0,7120.0
2021-09-01,401534,67,,estimated,9045.77,65,76,9540.0,7120.0
2021-09-01,401534,68,,estimated,8808.33,65,76,9540.0,7120.0
2021-09-01,401534,69,,estimated,8577.13,65,76,9540.0,7120.0
2021-09-01,401534,70,,estimated,8352.0,65,76,9540.0,7120.0
2021-09-01,401534,71,,estimated,8132.78,65,76,9540.0,7120.0
2021-09-01,401534,72,,estimated,7919.31,65,76,9540.0,7120.0
2021-09-01,401534,73,,estimated,7711.44,65,76,9540.0,7120.0
2021-09-01,401534,74,,estimated,7509.03,65,76,9540.0,7120.0
2021-09-01,401534,75,,estimated,7311.93,65,76,9540.0,7120.0
2021-09-01,401534,76,39361,actual,7120.0,,,,
2021-09-01,402279,14,17904,actual,27000.0,,,,
2021-09-01,408789,55,48461,actual,17000.0,,,,
2021-09-01,506539,15,19199,actual,47250.0,,,,
2021-09-01,507843,11,34820,actual,142720.0,,,,
2021-09-01,508456,28,26881,actual,50660.0,,,,
2021-09-01,508456,70,26881,actual,17520.0,,,,
2021-09-01,509417,21,26876,actual,54000.0,,,,
2021-09-01,509434,1,32809,actual,84960.0,,,,
2021-09-01,509434,2,,estimated,77889.59,1,15,84960.0,25172.0
2021-09-01,509434,3,,estimated,71407.58,1,15,84960.0,25172.0
2021-09-01,509434,4,,estimated,65464.99,1,15,84960.0,25172.0
2021-09-01,509434,5,,estimated,60016.95,1,15,84960.0,25172.0
2021-09-01,509434,6,,estimated,55022.29,1,15,84960.0,25172.0
2021-09-01,509434,7,,estimated,50443.28,1,15,84960.0,25172.0
2021-09-01,509434,8,,estimated,46245.33,1,15,84960.0,25172.0
2021-09-01,509434,9,,estimated,42396.74,1,15,84960.0,25172.0
2021-09-01,509434,10,,estimated,38868.42,1,15,84960.0,25172.0
2021-09-01,509434,11,,estimated,35633.73,1,15,84960.0,25172.0
2021-09-01,509434,12,,estimated,32668.22,1,15,84960.0,25172.0
2021-09-01,509434,13,,estimated,29949.51,1,15,84960.0,25172.0
2021-09-01,509434,14,,estimated,27457.04,1,15,84960.0,25172.0
2021-09-01,509434,15,24119,actual,25172.0,,,,
2021-09-01,509434,58,32809,actual,6000.0,,,,
2021-09-01,509434,59,,estimated,6043.24,58,70,6000.0,6540.0
2021-09-01,509434,60,,estimated,6086.8,58,70,6000.0,6540.0
2021-09-01,509434,61,,estimated,6130.67,58,70,6000.0,6540.0
2021-09-01,509434,62,,estimated,6174.86,58,70,6000.0,6540.0
2021-09-01,509434,63,,estimated,6219.36,58,70,6000.0,6540.0
2021-09-01,509434,64,,estimated,6264.18,58,70,6000.0,6540.0
2021-09-01,509434,65,,estimated,6309.33,58,70,6000.0,6540.0
2021-09-01,509434,66,,estimated,6354.81,58,70,6000.0,6540.0
2021-09-01,509434,67,,estimated,6400.61,58,70,6000.0,6540.0
2021-09-01,509434,68,,estimated,6446.74,58,70,6000.0,6540.0
2021-09-01,509434,69,,estimated,6493.2,58,70,6000.0,6540.0
2021-09-01,509434,70,24119,actual,6540.0,,,,
2021-09-01,510003,65,6817,actual,25854.0,,,,
2021-09-01,555421,18,47281,actual,45571.0,,,,
2021-09-01,555421,51,47281,actual,20344.0,,,,
2021-09-01,558873,36,39701,actual,55500.0,,,,
2021-09-01,563339,32,525,actual,22800.0,,,,
2021-09-01,563339,57,525,actual,17100.0,,,,
2021-09-01,563342,37,525,actual,28800.0,,,,
2021-09-01,563342,38,,estimated,26202.91,37,39,28800.0,23840.0
2021-09-01,563342,39,525,actual,23840.0,,,,
2021-09-01,563342,75,525,actual,14040.0,,,,
2021-09-01,563342,76,,estimated,14984.19,75,80,14040.0,19440.0
2021-09-01,563342,77,,estimated,15991.86,75,80,14040.0,19440.0
2021-09-01,563342,78,,estimated,17067.3,75,80,14040.0,19440.0
2021-09-01,563342,79,,estimated,18215.06,75,80,14040.0,19440.0
2021-09-01,563342,80,31880,actual,19440.0,,,,
2021-09-01,563689,41,37719,actual,17600.0,,,,
2021-09-01,567623,37,27985,actual,52820.0,,,,
2021-09-01,567623,71,27985,actual,16680.0,,,,
2021-09-02,101535,44,1918,actual,9242.0,,,,
2021-09-02,101535,45,1918,actual,9224.0,,,,
2021-09-02,110365,50,9159,actual,2900.0,,,,
2021-09-02,110435,23,12356,actual,16960.0,,,,
2021-09-02,201486,42,34820,actual,3380.0,,,,
2021-09-02,201925,72,12698,actual,6000.0,,,,
2021-09-02,205582,52,39441,actual,13080.0,,,,
2021-09-02,205611,10,39441,actual,32780.0,,,,
2021-09-02,205611,11,,estimated,30697.95,10,24,32780.0,13080.0
2021-09-02,205611,12,,estimated,28748.14,10,24,32780.0,13080.0
2021-09-02,205611,13,,estimated,26922.17,10,24,32780.0,13080.0
2021-09-02,205611,14,,estimated,25212.18,10,24,32780.0,13080.0
2021-09-02,205611,15,,estimated,23610.79,10,24,32780.0,13080.0
2021-09-02,205611,16,,estimated,22111.11,10,24,32780.0,13080.0
2021-09-02,205611,17,,estimated,20706.69,10,24,32780.0,13080.0
2021-09-02,205611,18,,estimated,19391.46,10,24,32780.0,13080.0
2021-09-02,205611,19,,estimated,18159.77,10,24,32780.0,13080.0
2021-09-02,205611,20,,estimated,17006.31,10,24,32780.0,13080.0
2021-09-02,205611,21,,estimated,15926.11,10,24,32780.0,13080.0
2021-09-02,205611,22,,estimated,14914.52,10,24,32780.0,13080.0
2021-09-02,205611,23,,estimated,13967.17,10,24,32780.0,13080.0
2021-09-02,205611,24,39441,actual,13080.0,,,,
2021-09-02,206361,38,147,actual,13000.0,,,,
2021-09-02,206361,39,,estimated,12749.49,38,52,13000.0,9900.0
2021-09-02,206361,40,,estimated,12503.81,38,52,13000.0,9900.0
2021-09-02,206361,41,,estimated,12262.86,38,52,13000.0,9900.0
2021-09-02,206361,42,,estimated,12026.56,38,52,13000.0,9900.0
2021-09-02,206361,43,,estimated,11794.8,38,52,13000.0,9900.0
2021-09-02,206361,44,,estimated,11567.52,38,52,13000.0,9900.0
2021-09-02,206361,45,,estimated,11344.61,38,52,13000.0,9900.0
2021-09-02,206361,46,,estimated,11126.0,38,52,13000.0,9900.0
2021-09-02,206361,47,,estimated,10911.6,38,52,13000.0,9900.0
2021-09-02,206361,48,,estimated,10701.33,38,52,13000.0,9900.0
2021-09-02,206361,49,,estimated,10495.11,38,52,13000.0,9900.0
2021-09-02,206361,50,,estimated,10292.87,38,52,13000.0,9900.0
2021-09-02,206361,51,,estimated,10094.52,38,52,13000.0,9900.0
2021-09-02,206361,52,147,actual,9900.0,,,,
2021-09-02,206363,5,147,actual,42900.0,,,,
2021-09-02,206363,6,,estimated,40332.68,5,20,42900.0,17000.0
2021-09-02,206363,7,,estimated,37919.0,5,20,42900.0,17000.0
2021-09-02,206363,8,,estimated,35649.76,5,20,42900.0,17000.0
2021-09-02,206363,9,,estimated,33516.32,5,20,42900.0,17000.0
2021-09-02,206363,10,,estimated,31510.55,5,20,42900.0,17000.0
2021-09-02,206363,11,,estimated,29624.81,5,20,42900.0,17000.0
2021-09-02,206363,12,,estimated,27851.92,5,20,42900.0,17000.0
2021-09-02,206363,13,,estimated,26185.12,5,20,42900.0,17000.0
2021-09-02,206363,14,,estimated,24618.07,5,20,42900.0,17000.0
2021-09-02,206363,15,,estimated,23144.8,5,20,42900.0,17000.0
2021-09-02,206363,16,,estimated,21759.69,5,20,42900.0,17000.0
2021-09-02,206363,17,,estimated,20457.47,5,20,42900.0,17000.0
2021-09-02,206363,18,,estimated,19233.17,5,20,42900.0,17000.0
2021-09-02,206363,19,,estimated,18082.15,5,20,42900.0,17000.0
2021-09-02,206363,20,147,actual,17000.0,,,,
2021-09-02,206363,21,,estimated,15535.1,20,26,17000.0,9900.0
2021-09-02,206363,22,,estimated,14196.42,20,26,17000.0,9900.0
2021-09-02,206363,23,,estimated,12973.09,20,26,17000.0,9900.0
2021-09-02,206363,24,,estimated,11855.16,20,26,17000.0,9900.0
2021-09-02,206363,25,,estimated,10833.57,20,26,17000.0,9900.0
2021-09-02,206363,26,147,actual,9900.0,,,,
2021-09-02,206363,62,147,actual,8900.0,,,,
2021-09-02,206471,17,147,actual,35100.0,,,,
2021-09-02,206471,41,147,actual,19500.0,,,,
2021-09-02,207288,32,26549,actual,8000.0,,,,
2021-09-02,210413,35,40454,actual,2999.0,,,,
2021-09-02,212377,47,11701,actual,11715.0,,,,
2021-09-02,212377,69,11701,actual,8778.0,,,,
2021-09-02,215913,41,17904,actual,6400.0,,,,
2021-09-02,216158,8,22714,actual,15300.0,,,,
2021-09-02,216158,9,,estimated,15173.04,8,19,15300.0,13960.0
2021-09-02,216158,10,,estimated,15047.14,8,19,15300.0,13960.0
2021-09-02,216158,11,,estimated,14922.28,8,19,15300.0,13960.0
2021-09-02,216158,12,,estimated,14798.46,8,19,15300.0,13960.0
2021-09-02,216158,13,,estimated,14675.67,8,19,15300.0,13960.0
2021-09-02,216158,14,,estimated,14553.89,8,19,15300.0,13960.0
2021-09-02,216158,15,,estimated,14433.12,8,19,15300.0,13960.0
2021-09-02,216158,16,,estimated,14313.36,8,19,15300.0,13960.0
2021-09-02,216158,17,,estimated,14194.59,8,19,15300.0,13960.0
2021-09-02,216158,18,,estimated,14076.81,8,19,15300.0,13960.0
2021-09-02,216158,19,22714,actual,13960.0,,,,
2021-09-02,216158,53,22714,actual,4960.0,,,,
2021-09-02,216158,54,,estimated,4896.8,53,57,4960.0,4712.0
2021-09-02,216158,55,,estimated,4834.41,53,57,4960.0,4712.0
2021-09-02,216158,56,,estimated,4772.81,53,57,4960.0,4712.0
2021-09-02,216158,57,22714,actual,4712.0,,,,
2021-09-02,301577,76,29222,actual,9560.0,,,,
2021-09-02,304763,10,34698,actual,7780.0,,,,
2021-09-02,401534,13,18788,actual,21600.0,,,,
2021-09-02,408789,56,49388,actual,11000.0,,,,
2021-09-02,502221,67,38524,actual,5400.0,,,,
2021-09-02,506539,10,19199,actual,18900.0,,,,
2021-09-02,507843,18,34820,actual,59840.0,,,,
2021-09-02,508456,13,26881,actual,41720.0,,,,
2021-09-02,508456,51,26881,actual,13140.0,,,,
2021-09-02,509417,51,26876,actual,18000.0,,,,
2021-09-02,509434,3,32809,actual,41300.0,,,,
2021-09-02,509434,4,,estimated,39220.74,3,10,41300.0,28768.0
2021-09-02,509434,5,,estimated,37246.16,3,10,41300.0,28768.0
2021-09-02,509434,6,,estimated,35370.99,3,10,41300.0,28768.0
2021-09-02,509434,7,,estimated,33590.22,3,10,41300.0,28768.0
2021-09-02,509434,8,,estimated,31899.11,3,10,41300.0,28768.0
2021-09-02,509434,9,,estimated,30293.13,3,10,41300.0,28768.0
2021-09-02,509434,10,24119,actual,28768.0,,,,
2021-09-02,509434,48,32809,actual,6112.0,,,,
2021-09-02,509434,49,,estimated,5929.69,48,62,6112.0,4000.0
2021-09-02,509434,50,,estimated,5752.82,48,62,6112.0,4000.0
2021-09-02,509434,51,,estimated,5581.23,48,62,6112.0,4000.0
2021-09-02,509434,52,,estimated,5414.75,48,62,6112.0,4000.0
2021-09-02,509434,53,,estimated,5253.23,48,62,6112.0,4000.0
2021-09-02,509434,54,,estimated,5096.54,48,62,6112.0,4000.0
2021-09-02,509434,55,,estimated,4944.51,48,62,6112.0,4000.0
2021-09-02,509434,56,,estimated,4797.02,48,62,6112.0,4000.0
2021-09-02,509434,57,,estimated,4653.93,48,62,6112.0,4000.0
2021-09-02,509434,58,,estimated,4515.11,48,62,6112.0,4000.0
2021-09-02,509434,59,,estimated,4380.43,48,62,6112.0,4000.0
2021-09-02,509434,60,,estimated,4249.76,48,62,6112.0,4000.0
2021-09-02,509434,61,,estimated,4122.99,48,62,6112.0,4000.0
2021-09-02,509434,62,32809,actual,4000.0,,,,
2021-09-02,509434,63,,estimated,4026.6,62,75,4000.0,4360.0
2021-09-02,509434,64,,estimated,4053.39,62,75,4000.0,4360.0
2021-09-02,509434,65,,estimated,4080.35,62,75,4000.0,4360.0
2021-09-02,509434,66,,estimated,4107.48,62,75,4000.0,4360.0
2021-09-02,509434,67,,estimated,4134.8,62,75,4000.0,4360.0
2021-09-02,509434,68,,estimated,4162.3,62,75,4000.0,4360.0
2021-09-02,509434,69,,estimated,4189.99,62,75,4000.0,4360.0
2021-09-02,509434,70,,estimated,4217.86,62,75,4000.0,4360.0
2021-09-02,509434,71,,estimated,4245.91,62,75,4000.0,4360.0
2021-09-02,509434,72,,estimated,4274.15,62,75,4000.0,4360.0
2021-09-02,509434,73,,estimated,4302.58,62,75,4000.0,4360.0
2021-09-02,509434,74,,estimated,4331.19,62,75,4000.0,4360.0
2021-09-02,509434,75,24119,actual,4360.0,,,,
2021-09-02,510003,75,6817,actual,17164.0,,,,
2021-09-02,551180,72,32138,actual,13710.0,,,,
2021-09-02,555421,6,47281,actual,75941.0,,,,
2021-09-02,555421,7,,estimated,65612.05,6,10,75941.0,42316.0
2021-09-02,555421,8,,estimated,56687.95,6,10,75941.0,42316.0
2021-09-02,555421,9,,estimated,48977.63,6,10,75941.0,42316.0
2021-09-02,555421,10,47281,actual,42316.0,,,,
2021-09-02,555421,47,49153,actual,31960.0,,,,
2021-09-02,555421,48,,estimated,30963.8,47,52,31960.0,27280.0
2021-09-02,555421,49,,estimated,29998.66,47,52,31960.0,27280.0
2021-09-02,555421,50,,estimated,29063.6,47,52,31960.0,27280.0
2021-09-02,555421,51,,estimated,28157.68,47,52,31960.0,27280.0
2021-09-02,555421,52,47281,actual,27280.0,,,,
2021-09-02,555421,53,,estimated,26912.49,52,63,27280.0,23499.0
2021-09-02,555421,54,,estimated,26549.94,52,63,27280.0,23499.0
2021-09-02,555421,55,,estimated,26192.26,52,63,27280.0,23499.0
2021-09-02,555421,56,,estimated,25839.41,52,63,27280.0,23499.0
2021-09-02,555421,57,,estimated,25491.31,52,63,27280.0,23499.0
2021-09-02,555421,58,,estimated,25147.9,52,63,27280.0,23499.0
2021-09-02,555421,59,,estimated,24809.11,52,63,27280.0,23499.0
2021-09-02,555421,60,,estimated,24474.89,52,63,27280.0,23499.0
2021-09-02,555421,61,,estimated,24145.17,52,63,27280.0,23499.0
2021-09-02,555421,62,,estimated,23819.9,52,63,27280.0,23499.0
2021-09-02,555421,63,47281,actual,23499.0,,,,
2021-09-02,555421,64,,estimated,22940.71,63,69,23499.0,20342.0
2021-09-02,555421,65,,estimated,22395.68,63,69,23499.0,20342.0
2021-09-02,555421,66,,estimated,21863.59,63,69,23499.0,20342.0
2021-09-02,555421,67,,estimated,21344.15,63,69,23499.0,20342.0
2021-09-02,555421,68,,estimated,20837.05,63,69,23499.0,20342.0
2021-09-02,555421,69,47281,actual,20342.0,,,,
2021-09-02,563342,47,525,actual,14400.0,,,,
2021-09-02,566403,43,23590,actual,42190.0,,,,
2021-09-02,566403,44,,estimated,40819.67,43,47,42190.0,36970.0
2021-09-02,566403,45,,estimated,39493.85,43,47,42190.0,36970.0
2021-09-02,566403,46,,estimated,38211.1,43,47,42190.0,36970.0
2021-09-02,566403,47,23590,actual,36970.0,,,,
2021-09-02,566403,69,23590,actual,22270.0,,,,
2021-09-02,566647,42,55035,actual,19960.0,,,,
2021-09-02,567623,75,27985,actual,7800.0,,,,
2021-09-03,100992,60,26451,actual,6170.0,,,,
2021-09-03,101535,43,1918,actual,9242.0,,,,
2021-09-03,110435,39,12356,actual,9980.0,,,,
2021-09-03,110435,40,,estimated,9712.73,39,45,9980.0,8480.0
