date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-04-01,100487,2,73709.77,1,3,107800.0,50400.0
2021-04-01,100487,4,47570.53,3,7,50400.0,40000.0
2021-04-01,100487,5,44899.9,3,7,50400.0,40000.0
2021-04-01,100487,6,42379.19,3,7,50400.0,40000.0
2021-04-02,216158,3,59256.68,2,4,76500.0,45900.0
2021-04-03,216158,3,59010.94,2,5,68850.0,43350.0
2021-04-03,216158,4,50577.91,2,5,68850.0,43350.0
2021-04-04,216158,2,58816.09,1,3,71400.0,48450.0
2021-04-06,216158,2,41432.67,1,3,61200.0,28050.0
2021-04-07,216158,2,46881.24,1,3,66300.0,33150.0
2021-04-08,509434,2,49278.52,1,6,57820.0,26000.0
2021-04-08,509434,3,41998.82,1,6,57820.0,26000.0
2021-04-08,509434,4,35794.49,1,6,57820.0,26000.0
2021-04-08,509434,5,30506.68,1,6,57820.0,26000.0
2021-04-09,216158,3,48180.84,2,4,53550.0,43350.0
2021-04-10,216158,3,121223.25,2,7,145350.0,58650.0
2021-04-10,216158,4,101101.29,2,7,145350.0,58650.0
2021-04-10,216158,5,84319.36,2,7,145350.0,58650.0
2021-04-10,216158,6,70323.06,2,7,145350.0,58650.0
2021-04-11,216158,2,66971.81,1,7,73950.0,40800.0
2021-04-11,216158,3,60652.1,1,7,73950.0,40800.0
2021-04-11,216158,4,54928.73,1,7,73950.0,40800.0
2021-04-11,216158,5,49745.43,1,7,73950.0,40800.0
2021-04-11,216158,6,45051.24,1,7,73950.0,40800.0
2021-04-12,216158,3,55300.46,2,6,61200.0,40800.0
2021-04-12,216158,4,49969.61,2,6,61200.0,40800.0
2021-04-12,216158,5,45152.64,2,6,61200.0,40800.0
2021-04-12,555421,3,270866.4,2,7,313470.0,151005.0
2021-04-12,555421,4,234053.02,2,7,313470.0,151005.0
2021-04-12,555421,5,202242.92,2,7,313470.0,151005.0
2021-04-12,555421,6,174756.1,2,7,313470.0,151005.0
2021-04-13,216158,3,53768.86,2,5,63750.0,38250.0
2021-04-13,216158,4,45350.42,2,5,63750.0,38250.0
2021-04-14,216158,3,53471.09,2,6,66300.0,28050.0
2021-04-14,216158,4,43124.51,2,6,66300.0,28050.0
2021-04-14,216158,5,34779.94,2,6,66300.0,28050.0
2021-04-14,555421,3,142758.14,2,7,167184.0,75897.0
2021-04-14,555421,4,121900.91,2,7,167184.0,75897.0
2021-04-14,555421,5,104090.94,2,7,167184.0,75897.0
2021-04-14,555421,6,88883.03,2,7,167184.0,75897.0
2021-04-15,216158,3,167268.13,2,5,214200.0,102000.0
2021-04-15,216158,4,130619.13,2,5,214200.0,102000.0
2021-04-15,555421,2,408452.76,1,7,376164.0,616545.0
2021-04-15,555421,3,443513.09,1,7,376164.0,616545.0
2021-04-15,555421,4,481582.87,1,7,376164.0,616545.0
2021-04-15,555421,5,522920.44,1,7,376164.0,616545.0
2021-04-15,555421,6,567806.29,1,7,376164.0,616545.0
2021-04-17,216158,3,40076.41,2,4,48450.0,33150.0
2021-04-18,216158,3,49969.61,2,4,61200.0,40800.0
2021-04-19,216158,3,36365.12,2,7,40800.0,22950.0
2021-04-19,216158,4,32412.29,2,7,40800.0,22950.0
2021-04-19,216158,5,28889.12,2,7,40800.0,22950.0
2021-04-19,216158,6,25748.89,2,7,40800.0,22950.0
2021-04-20,100487,3,41279.16,2,8,44000.0,30000.0
2021-04-20,100487,4,38726.57,2,8,44000.0,30000.0
2021-04-20,100487,5,36331.82,2,8,44000.0,30000.0
2021-04-20,100487,6,34085.15,2,8,44000.0,30000.0
2021-04-20,100487,7,31977.41,2,8,44000.0,30000.0
2021-04-20,216158,2,73754.81,1,5,91800.0,38250.0
2021-04-20,216158,3,59256.74,1,5,91800.0,38250.0
2021-04-20,216158,4,47608.54,1,5,91800.0,38250.0
2021-04-20,555421,3,232481.7,2,4,335550.0,161072.0
2021-04-22,216158,4,33051.78,3,5,35700.0,30600.0
2021-04-23,555421,5,60557.8,4,6,60402.0,60714.0
2021-04-24,555421,3,239870.81,2,8,271809.0,128394.0
2021-04-24,555421,4,211685.42,2,8,271809.0,128394.0
2021-04-24,555421,5,186811.86,2,8,271809.0,128394.0
2021-04-24,555421,6,164861.0,2,8,271809.0,128394.0
2021-04-24,555421,7,145489.4,2,8,271809.0,128394.0
2021-04-27,216158,3,62268.68,2,7,66300.0,48450.0
2021-04-27,216158,4,58482.47,2,7,66300.0,48450.0
2021-04-27,216158,5,54926.48,2,7,66300.0,48450.0
2021-04-27,216158,6,51586.71,2,7,66300.0,48450.0
2021-04-28,216158,4,43919.89,3,7,51000.0,28050.0
2021-04-28,216158,5,37822.66,3,7,51000.0,28050.0
2021-04-28,216158,6,32571.86,3,7,51000.0,28050.0
