date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-07-01,100487,36,45061.98,35,54,46500.0,25600.0
2021-07-01,100487,37,43668.43,35,54,46500.0,25600.0
2021-07-01,100487,38,42317.97,35,54,46500.0,25600.0
2021-07-01,100487,39,41009.28,35,54,46500.0,25600.0
2021-07-01,100487,40,39741.06,35,54,46500.0,25600.0
2021-07-01,100487,41,38512.05,35,54,46500.0,25600.0
2021-07-01,100487,42,37321.06,35,54,46500.0,25600.0
2021-07-01,100487,43,36166.89,35,54,46500.0,25600.0
2021-07-01,100487,44,35048.42,35,54,46500.0,25600.0
2021-07-01,100487,45,33964.53,35,54,46500.0,25600.0
2021-07-01,100487,46,32914.16,35,54,46500.0,25600.0
2021-07-01,100487,47,31896.28,35,54,46500.0,25600.0
2021-07-01,100487,48,30909.87,35,54,46500.0,25600.0
2021-07-01,100487,49,29953.97,35,54,46500.0,25600.0
2021-07-01,100487,50,29027.63,35,54,46500.0,25600.0
2021-07-01,100487,51,28129.93,35,54,46500.0,25600.0
2021-07-01,100487,52,27260.0,35,54,46500.0,25600.0
2021-07-01,100487,53,26416.96,35,54,46500.0,25600.0
2021-07-01,100487,55,23577.81,54,57,25600.0,20000.0
2021-07-01,100487,56,21715.35,54,57,25600.0,20000.0
2021-07-01,101535,48,18218.25,47,67,18484.0,13836.0
2021-07-01,101535,49,17956.33,47,67,18484.0,13836.0
2021-07-01,101535,50,17698.17,47,67,18484.0,13836.0
2021-07-01,101535,51,17443.72,47,67,18484.0,13836.0
2021-07-01,101535,52,17192.93,47,67,18484.0,13836.0
2021-07-01,101535,53,16945.74,47,67,18484.0,13836.0
2021-07-01,101535,54,16702.11,47,67,18484.0,13836.0
2021-07-01,101535,55,16461.98,47,67,18484.0,13836.0
2021-07-01,101535,56,16225.3,47,67,18484.0,13836.0
2021-07-01,101535,57,15992.03,47,67,18484.0,13836.0
2021-07-01,101535,58,15762.11,47,67,18484.0,13836.0
2021-07-01,101535,59,15535.49,47,67,18484.0,13836.0
2021-07-01,101535,60,15312.13,47,67,18484.0,13836.0
2021-07-01,101535,61,15091.99,47,67,18484.0,13836.0
2021-07-01,101535,62,14875.01,47,67,18484.0,13836.0
2021-07-01,101535,63,14661.14,47,67,18484.0,13836.0
2021-07-01,101535,64,14450.35,47,67,18484.0,13836.0
2021-07-01,101535,65,14242.6,47,67,18484.0,13836.0
2021-07-01,101535,66,14037.83,47,67,18484.0,13836.0
2021-07-01,110435,8,110224.86,7,21,119200.0,39840.0
2021-07-01,110435,9,101925.49,7,21,119200.0,39840.0
2021-07-01,110435,10,94251.02,7,21,119200.0,39840.0
2021-07-01,110435,11,87154.4,7,21,119200.0,39840.0
2021-07-01,110435,12,80592.1,7,21,119200.0,39840.0
2021-07-01,110435,13,74523.91,7,21,119200.0,39840.0
2021-07-01,110435,14,68912.62,7,21,119200.0,39840.0
2021-07-01,110435,15,63723.83,7,21,119200.0,39840.0
2021-07-01,110435,16,58925.72,7,21,119200.0,39840.0
2021-07-01,110435,17,54488.88,7,21,119200.0,39840.0
