date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2019-12-01,all,6133903,6124751,6756908
2019-12-02,all,5505134,5496898,6060721
2019-12-03,all,4964094,4956674,5471276
2019-12-04,all,6536467,6526725,7188644
2019-12-05,all,7248847,7238024,7962474
2019-12-06,all,8793773,8780680,9632161
2019-12-07,all,9162666,9149038,10029182
2019-12-08,all,9363521,9349589,10244528
2019-12-09,all,9825835,9811206,10746618
2019-12-10,all,10332646,10317252,11295024
2019-12-11,all,12005299,11987400,13106392
2019-12-12,all,8493871,8481180,9298953
2019-12-13,all,7258300,7247438,7962671
2019-12-14,all,7710458,7698913,8460565
2019-12-15,all,9458867,9444741,10353013
2019-12-16,all,7096912,7086263,7795687
2019-12-17,all,6896674,6886334,7579437
2019-12-18,all,7264333,7253484,7980770
2019-12-19,all,6444612,6434986,7080982
2019-12-20,all,7411498,7400442,8140293
2019-12-21,all,7024046,7013564,7718769
2019-12-22,all,7556928,7545671,8299548
2019-12-23,all,6871735,6861466,7544300
2019-12-24,all,6833951,6823748,7502724
2019-12-25,all,7983898,7971966,8766462
2019-12-26,all,8084745,8072678,8875855
2019-12-27,all,6018643,6009617,6627509
2019-12-28,all,6143871,6134669,6769125
2019-12-29,all,6359468,6349908,7001124
2019-12-30,all,6921108,6910739,7611814
2019-12-31,all,5229589,5221706,5759909
2019-12-01,100181,2,2,2
2019-12-01,100487,94994,94856,115817
2019-12-01,100992,481,480,552
2019-12-01,101020,21002,20971,23185
2019-12-01,101535,22355,22323,27262
2019-12-01,101954,1410,1408,1720
2019-12-01,110365,1754,1752,1888
2019-12-01,110409,136,136,166
2019-12-01,110435,31480,31434,33899
2019-12-01,110632,54,54,66
2019-12-01,200181,2068,2065,2376
2019-12-01,201184,59892,59802,64493
2019-12-01,201351,54583,54505,58776
2019-12-01,201632,2188,2187,2357
2019-12-01,201925,41,41,44
2019-12-01,204586,656,655,724
2019-12-01,205582,671863,670888,819329
2019-12-01,205611,131325,131134,141415
2019-12-01,205761,10806,10790,12412
2019-12-01,206361,29697,29653,31978
2019-12-01,206363,315396,314932,339627
2019-12-01,206440,119243,119072,128401
2019-12-01,206471,43166,43103,46484
2019-12-01,207288,34778,34727,37449
2019-12-01,207774,10776,10760,11604
2019-12-01,207802,29419,29376,32476
2019-12-01,208532,27,27,33
2019-12-01,210413,1962,1959,2252
2019-12-01,212377,252,252,279
2019-12-01,214099,1079,1078,1253
2019-12-01,214104,5,5,6
2019-12-01,214781,37801,37739,40706
2019-12-01,215430,0,0,0
2019-12-01,215913,7512,7501,9161
2019-12-01,216158,70353,70252,75757
2019-12-01,216173,17362,17337,18696
2019-12-01,216424,45864,45799,49388
2019-12-01,301577,106188,106035,114345
2019-12-01,304080,1969,1967,2120
2019-12-01,304763,294,294,316
2019-12-01,401131,3413,3408,3767
2019-12-01,401534,12405,12353,13358
2019-12-01,402279,5621,5612,6052
2019-12-01,407120,3937,3932,4523
2019-12-01,408789,13223,13184,14240
2019-12-01,501098,302,302,338
2019-12-01,502221,103140,102990,125739
2019-12-01,502280,24272,24238,26136
2019-12-01,502835,64192,64099,69123
2019-12-01,506536,2170,2167,2336
2019-12-01,506539,1481164,1479015,1594960
2019-12-01,507843,79470,79355,85575
2019-12-01,508456,15941,15918,17166
2019-12-01,508599,957,956,1030
2019-12-01,509417,25149,25113,30669
2019-12-01,509434,171911,171661,197528
2019-12-01,510003,17308,17283,18638
2019-12-01,511293,107,107,130
2019-12-01,551180,47155,46970,50779
2019-12-01,551228,6070,6061,6537
2019-12-01,551732,12126,12110,13934
2019-12-01,551736,11656,11640,12866
2019-12-01,558846,55740,55659,60021
2019-12-01,558873,384941,384306,414515
2019-12-01,560271,40633,40575,43755
2019-12-01,563339,254780,254410,274355
2019-12-01,563342,165311,165071,178011
2019-12-01,563689,37098,37044,39948
2019-12-01,564647,462,461,563
2019-12-01,564895,4621,4614,5309
2019-12-01,565724,24613,24578,26504
2019-12-01,566061,11103,11087,11956
2019-12-01,566647,8582,8570,9241
2019-12-01,567434,110,110,134
2019-12-01,567538,20800,20770,22961
2019-12-01,567623,29699,29653,31981
2019-12-01,567645,28539,28498,32794
2019-12-01,567662,241433,241083,259982
2019-12-01,567664,743516,742437,800640
2019-12-02,100181,2,2,2
2019-12-02,100487,79925,79808,97444
2019-12-02,100992,460,459,528
2019-12-02,101020,20050,20021,22133
2019-12-02,101535,22771,22738,27770
2019-12-02,101954,1384,1382,1688
2019-12-02,110365,1737,1735,1870
2019-12-02,110409,123,123,150
2019-12-02,110435,32067,32020,34531
2019-12-02,110632,854,853,1041
2019-12-02,200181,1902,1899,2185
2019-12-02,201184,60276,60186,64907
2019-12-02,201351,53690,53613,57815
2019-12-02,201632,1954,1953,2103
2019-12-02,201925,41,41,44
2019-12-02,204586,648,647,715
2019-12-02,205582,591097,590240,720837
2019-12-02,205611,133240,133048,143477
2019-12-02,205761,11546,11529,13262
2019-12-02,206361,30554,30509,32902
2019-12-02,206363,315281,314817,339503
2019-12-02,206440,107026,106871,115246
2019-12-02,206471,43377,43313,46711
2019-12-02,207288,30149,30106,32465
2019-12-02,207774,8375,8363,9018
2019-12-02,207802,25338,25301,27971
2019-12-02,208532,25,25,30
2019-12-02,210413,1308,1306,1502
2019-12-02,212377,231,231,256
2019-12-02,214099,1060,1059,1229
2019-12-02,214104,5,5,6
2019-12-02,214781,36636,36575,39451
2019-12-02,215430,0,0,0
