date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2023-12-01,all,73234139,73111481,81814227
2023-12-02,all,72530196,72412869,80993047
2023-12-03,all,63516332,63415910,70876471
2023-12-04,all,62674257,62575383,69791112
2023-12-05,all,66425127,66318220,73909561
2023-12-06,all,84032363,83892995,93532963
2023-12-07,all,85863200,85721670,95611234
2023-12-08,all,83014845,82878477,92430158
2023-12-09,all,83549198,83411770,93056216
2023-12-10,all,86919816,86776353,96812786
2023-12-11,all,115535229,115339191,128965301
2023-12-12,all,105983975,105803256,118574886
2023-12-13,all,92019335,91864117,102970237
2023-12-14,all,86979044,86833318,97335380
2023-12-15,all,102286423,102116217,114459291
2023-12-16,all,101689059,101518443,113984658
2023-12-17,all,108940357,108758924,121998848
2023-12-18,all,90365685,90220986,101114334
2023-12-19,all,89639828,89496715,100323900
2023-12-20,all,93044051,92895270,104029466
2023-12-21,all,97455863,97297943,109174516
2023-12-22,all,98701028,98540975,110615970
2023-12-23,all,95013748,94860223,106443527
2023-12-24,all,94667573,94514191,106025014
2023-12-25,all,99199193,99038211,111122938
2023-12-26,all,115543319,115353750,129763616
2023-12-27,all,103297120,103126046,116087829
2023-12-28,all,95617379,95461322,107483953
2023-12-29,all,95236578,95081287,107199044
2023-12-30,all,129547990,129338316,145870523
2023-12-31,all,155039391,154787676,175103059
2023-12-01,100181,774915,773720,834451
2023-12-01,100487,289357,288942,352785
2023-12-01,100992,587969,587117,675607
2023-12-01,101020,74801,74692,82574
2023-12-01,101384,14434811,14413863,16586342
2023-12-01,101535,361350,360828,440669
2023-12-01,101954,836769,835556,1020450
2023-12-01,110365,274441,274043,295529
2023-12-01,110409,51690,51615,63037
2023-12-01,110435,502068,501341,540643
2023-12-01,110632,43056,42993,52507
2023-12-01,200181,429038,428417,492829
2023-12-01,201184,1894744,1891907,2040317
2023-12-01,201351,1871864,1869150,2015678
2023-12-01,201486,1596,1594,1762
2023-12-01,201632,302198,301765,325420
2023-12-01,201925,195547,194774,210572
2023-12-01,202502,688213,687215,741089
2023-12-01,204586,6215210,6206188,6861048
2023-12-01,204934,86871,86744,93545
2023-12-01,204964,436911,436278,470479
2023-12-01,205272,362417,361891,416170
2023-12-01,205582,1607475,1605146,1960297
2023-12-01,205611,857153,855912,923010
2023-12-01,205761,339037,338546,389414
