date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2020-01-01,all,4679737,4672713,5106106
2020-01-02,all,4619093,4612149,5037493
2020-01-03,all,4450421,4443720,4854139
2020-01-04,all,4701382,4694312,5127673
2020-01-05,all,6689537,6679486,7340649
2020-01-06,all,5282123,5274197,5750831
2020-01-07,all,5308461,5300492,5779075
2020-01-08,all,5369557,5361517,5845498
2020-01-09,all,5343950,5335958,5821630
2020-01-10,all,6433677,6424077,7038421
2020-01-11,all,5980886,5971942,6514547
2020-01-12,all,6284167,6274779,6844920
2020-01-13,all,5365392,5357385,5846872
2020-01-14,all,5483742,5475557,5974678
2020-01-15,all,6795698,6785526,7426596
2020-01-16,all,7202592,7191824,7857202
2020-01-17,all,5628649,5620199,6132628
2020-01-18,all,5364667,5356613,5850735
2020-01-19,all,5545788,5537447,6049757
2020-01-20,all,6479139,6469385,7083520
2020-01-21,all,4942001,4934581,5390265
2020-01-22,all,5013979,5006464,5468930
2020-01-23,all,4131086,4124904,4511305
2020-01-24,all,4369970,4363446,4769555
2020-01-25,all,5763946,5755353,6326473
2020-01-26,all,5593039,5584656,6097877
2020-01-27,all,5451648,5443486,5939583
2020-01-28,all,6580727,6570878,7183401
2020-01-29,all,5546605,5538322,6044589
2020-01-30,all,6768696,6758598,7391307
2020-01-31,all,5157290,5149587,5617824
2020-01-01,100181,10,10,11
2020-01-01,100487,90469,90338,110299
2020-01-01,100992,558,557,642
2020-01-01,101020,18995,18968,20969
2020-01-01,101535,5793,5785,7064
2020-01-01,101954,1410,1408,1720
2020-01-01,110365,1159,1158,1248
2020-01-01,110409,42,42,51
2020-01-01,110435,38586,38531,41550
2020-01-01,110632,344,344,420
2020-01-01,200181,1342,1340,1542
2020-01-01,201184,20509,20479,22085
2020-01-01,201351,42665,42604,45942
2020-01-01,201632,2494,2491,2685
2020-01-01,201925,87,87,94
2020-01-01,204586,13,13,14
2020-01-01,205582,233029,232691,284176
2020-01-01,205611,87386,87259,94099
2020-01-01,205761,10872,10856,12486
2020-01-01,206361,38841,38785,41825
2020-01-01,206363,71910,71803,77434
2020-01-01,206440,58875,58789,63398
2020-01-01,206471,35312,35262,38026
2020-01-01,207288,28274,28236,30446
2020-01-01,207774,5685,5677,6122
2020-01-01,207802,3858,3852,4259
2020-01-01,208532,1,1,1
2020-01-01,210413,1078,1076,1238
2020-01-01,212377,9,9,10
2020-01-01,214099,561,561,651
2020-01-01,214104,263,263,321
2020-01-01,214781,31578,31525,34004
2020-01-01,215430,0,0,0
2020-01-01,215913,3508,3503,4278
2020-01-01,216158,61345,61257,66058
2020-01-01,216173,16418,16395,17679
2020-01-01,216424,10219,10204,11002
2020-01-01,301577,56721,56640,61080
2020-01-01,304080,4100,4094,4415
2020-01-01,304763,95,95,102
2020-01-01,401131,5888,5879,6500
2020-01-01,401534,7828,7796,8430
2020-01-01,402279,4712,4704,5075
2020-01-01,407120,2954,2950,3395
2020-01-01,408789,4152,4142,4472
2020-01-01,501098,134,134,150
2020-01-01,502221,49161,49091,59932
2020-01-01,502280,14295,14275,15392
2020-01-01,502835,45620,45554,49124
2020-01-01,506536,1248,1247,1344
2020-01-01,506539,1619473,1617123,1743896
2020-01-01,507843,68928,68828,74224
2020-01-01,508456,4947,4940,5327
2020-01-01,508599,1079,1078,1162
2020-01-01,509417,5440,5432,6634
2020-01-01,509434,78479,78366,90173
2020-01-01,510003,8287,8274,8923
2020-01-01,511293,482,481,588
2020-01-01,551180,38812,38661,41795
2020-01-01,551228,4549,4541,4897
2020-01-01,551732,6796,6788,7810
2020-01-01,551736,5549,5542,6127
2020-01-01,558846,57596,57513,62020
2020-01-01,558873,478505,477716,515268
2020-01-01,560271,36475,36423,39279
2020-01-01,563339,291344,290921,313728
2020-01-01,563342,173002,172751,186293
2020-01-01,563689,14530,14509,15646
2020-01-01,564647,1304,1302,1590
2020-01-01,564895,3294,3290,3784
2020-01-01,565724,26623,26585,28669
2020-01-01,566061,5391,5383,5805
2020-01-01,566647,5970,5961,6429
2020-01-01,567434,108,108,132
2020-01-01,567538,15822,15800,17467
2020-01-01,567554,2233,2202,2405
2020-01-01,567623,15515,15491,16707
2020-01-01,567645,28161,28121,32358
2020-01-01,567662,194239,193957,209162
2020-01-01,567664,366398,365866,394548
2020-01-02,100181,10,10,11
2020-01-02,100487,82788,82668,100935
2020-01-02,100992,533,532,612
2020-01-02,101020,18726,18699,20671
2020-01-02,101535,4206,4200,5129
2020-01-02,101954,1410,1408,1720
2020-01-02,110365,767,766,826
2020-01-02,110409,41,41,50
2020-01-02,110435,36273,36220,39059
2020-01-02,110632,332,332,405
2020-01-02,200181,1450,1448,1666
2020-01-02,201184,18898,18870,20350
2020-01-02,201351,40898,40840,44040
2020-01-02,201632,2227,2224,2397
2020-01-02,201925,87,87,94
2020-01-02,204586,13,13,14
2020-01-02,205582,232768,232431,283858
2020-01-02,205611,72814,72708,78408
2020-01-02,205761,11212,11196,12879
2020-01-02,206361,47057,46989,50673
2020-01-02,206363,67654,67554,72851
2020-01-02,206440,52351,52275,56375
2020-01-02,206471,31868,31823,34317
2020-01-02,207288,26942,26906,29013
2020-01-02,207774,5033,5026,5420
2020-01-02,207802,3281,3276,3622
2020-01-02,208532,1,1,1
2020-01-02,210413,906,905,1040
2020-01-02,212377,9,9,10
2020-01-02,214099,515,515,597
2020-01-02,214104,316,316,385
2020-01-02,214781,30853,30801,33223
2020-01-02,215430,0,0,0
2020-01-02,215913,3510,3505,4280
2020-01-02,216158,58805,58720,63323
2020-01-02,216173,14972,14950,16123
2020-01-02,216424,8873,8862,9555
2020-01-02,301577,57728,57645,62163
2020-01-02,304080,3830,3825,4124
2020-01-02,304763,90,90,97
2020-01-02,401131,6037,6030,6665
2020-01-02,401534,7145,7116,7695
2020-01-02,402279,4871,4863,5246
2020-01-02,407120,2559,2555,2940
2020-01-02,408789,4206,4196,4531
2020-01-02,501098,134,134,150
2020-01-02,502221,41234,41175,50268
2020-01-02,502280,12573,12555,13539
2020-01-02,502835,43961,43897,47338
2020-01-02,506536,1214,1213,1307
2020-01-02,506539,1727953,1725446,1860711
2020-01-02,507843,65291,65196,70308
2020-01-02,508456,3964,3958,4269
2020-01-02,508599,866,866,933
2020-01-02,509417,6819,6809,8316
2020-01-02,509434,66413,66317,76308
2020-01-02,510003,6581,6571,7087
2020-01-02,511293,573,572,699
2020-01-02,551180,40467,40309,43577
2020-01-02,551228,3985,3979,4292
2020-01-02,551732,6603,6595,7587
2020-01-02,551736,5204,5197,5745
2020-01-02,558846,53643,53567,57763
2020-01-02,558873,461989,461226,497484
2020-01-02,560271,34587,34537,37245
2020-01-02,563339,276830,276428,298099
2020-01-02,563342,164158,163920,176770
2020-01-02,563689,14304,14284,15403
2020-01-02,564647,908,907,1107
2020-01-02,564895,3373,3369,3876
2020-01-02,565724,24646,24611,26539
2020-01-02,566061,5421,5413,5838
2020-01-02,566647,5567,5559,5995
2020-01-02,567434,108,108,132
2020-01-02,567538,16041,16018,17709
2020-01-02,567554,3172,3129,3416
2020-01-02,567623,14623,14600,15746
2020-01-02,567645,27052,27013,31085
2020-01-02,567662,170034,169787,183098
2020-01-02,567664,343937,343438,370361
2020-01-03,100181,10,10,11
2020-01-03,100487,76252,76142,92966
2020-01-03,100992,507,507,583
2020-01-03,101020,18484,18457,20405
2020-01-03,101535,3872,3867,4721
2020-01-03,101954,1347,1345,1643
2020-01-03,110365,734,733,790
2020-01-03,110409,41,41,50
2020-01-03,110435,34476,34426,37124
2020-01-03,110632,311,311,379
2020-01-03,200181,1295,1293,1488
2020-01-03,201184,17600,17574,18953
2020-01-03,201351,38143,38089,41074
2020-01-03,201632,1920,1918,2069
2020-01-03,201925,87,87,94
2020-01-03,204586,11,11,12
2020-01-03,205582,232538,232202,283577
2020-01-03,205611,65163,65069,70170
2020-01-03,205761,9526,9513,10942
2020-01-03,206361,49050,48979,52819
2020-01-03,206363,71279,71173,76755
2020-01-03,206440,46716,46647,50304
2020-01-03,206471,30866,30823,33237
2020-01-03,207288,24510,24478,26393
2020-01-03,207774,4797,4790,5166
2020-01-03,207802,3247,3242,3584
2020-01-03,208532,1,1,1
2020-01-03,210413,871,870,1000
2020-01-03,212377,9,9,10
2020-01-03,214099,517,517,600
2020-01-03,214104,317,317,387
2020-01-03,214781,28716,28668,30923
2020-01-03,215430,0,0,0
2020-01-03,215913,3510,3505,4280
2020-01-03,216158,54650,54571,58848
2020-01-03,216173,13479,13460,14514
2020-01-03,216424,8853,8842,9532
2020-01-03,301577,55435,55355,59694
2020-01-03,304080,2546,2543,2742
2020-01-03,304763,89,89,96
2020-01-03,401131,5434,5428,5999
2020-01-03,401534,6821,6793,7346
2020-01-03,402279,4814,4807,5185
2020-01-03,407120,2513,2510,2888
2020-01-03,408789,4059,4049,4372
2020-01-03,501098,134,134,150
2020-01-03,502221,41987,41927,51187
2020-01-03,502280,14423,14402,15533
2020-01-03,502835,37953,37898,40870
2020-01-03,506536,1198,1197,1291
2020-01-03,506539,1722086,1719587,1854393
2020-01-03,507843,59620,59534,64200
2020-01-03,508456,5096,5088,5487
2020-01-03,508599,881,881,950
2020-01-03,509417,7135,7125,8702
2020-01-03,509434,61930,61840,71158
2020-01-03,510003,5976,5968,6436
2020-01-03,511293,542,541,661
2020-01-03,551180,39143,38989,42152
2020-01-03,551228,3624,3618,3902
2020-01-03,551732,6081,6074,6987
2020-01-03,551736,4826,4820,5327
2020-01-03,558846,52998,52922,57069
2020-01-03,558873,447175,446438,481531
2020-01-03,560271,33810,33761,36409
2020-01-03,563339,246190,245832,265104
2020-01-03,563342,147896,147681,159259
2020-01-03,563689,12697,12679,13673
2020-01-03,564647,544,543,663
2020-01-03,564895,3250,3246,3735
2020-01-03,565724,22761,22728,24510
2020-01-03,566061,4923,4916,5301
2020-01-03,566647,5285,5277,5691
2020-01-03,567434,108,108,132
2020-01-03,567538,13932,13911,15380
2020-01-03,567554,4103,4047,4418
2020-01-03,567623,13149,13128,14160
2020-01-03,567645,24297,24262,27919
2020-01-03,567662,153645,153422,165450
2020-01-03,567664,325607,325135,350623
2020-01-04,100181,11,11,12
2020-01-04,100487,82878,82757,101045
2020-01-04,100992,521,520,599
2020-01-04,101020,18957,18929,20927
2020-01-04,101535,5003,4996,6101
2020-01-04,101954,1371,1369,1672
2020-01-04,110365,806,805,868
2020-01-04,110409,38,38,46
2020-01-04,110435,34261,34211,36893
2020-01-04,110632,320,320,390
2020-01-04,200181,1224,1222,1406
2020-01-04,201184,17642,17616,18998
2020-01-04,201351,37088,37035,39937
2020-01-04,201632,1931,1929,2080
2020-01-04,201925,87,87,94
2020-01-04,204586,11,11,12
2020-01-04,205582,238833,238486,291252
2020-01-04,205611,68091,67993,73321
2020-01-04,205761,9147,9135,10506
2020-01-04,206361,51225,51151,55161
2020-01-04,206363,85502,85376,92071
2020-01-04,206440,46875,46807,50476
2020-01-04,206471,32629,32584,35136
2020-01-04,207288,26526,26490,28563
2020-01-04,207774,4680,4673,5040
2020-01-04,207802,3261,3256,3600
2020-01-04,208532,1,1,1
2020-01-04,210413,705,704,809
2020-01-04,212377,11,11,12
2020-01-04,214099,539,539,627
2020-01-04,214104,413,412,504
2020-01-04,214781,29356,29307,31612
2020-01-04,215430,0,0,0
2020-01-04,215913,3742,3737,4563
2020-01-04,216158,52830,52754,56888
2020-01-04,216173,14203,14184,15295
2020-01-04,216424,9448,9434,10172
2020-01-04,301577,63352,63261,68218
2020-01-04,304080,2208,2205,2378
2020-01-04,304763,90,90,97
2020-01-04,401131,4644,4638,5126
2020-01-04,401534,6915,6887,7446
2020-01-04,402279,4992,4984,5376
2020-01-04,407120,2659,2655,3056
2020-01-04,408789,4228,4217,4556
2020-01-04,501098,139,139,155
2020-01-04,502221,45137,45072,55027
2020-01-04,502280,18616,18589,20046
2020-01-04,502835,40874,40815,44014
2020-01-04,506536,1503,1501,1619
2020-01-04,506539,1876935,1874211,2021139
2020-01-04,507843,62391,62301,67186
2020-01-04,508456,6699,6690,7214
2020-01-04,508599,839,839,904
2020-01-04,509417,7859,7847,9585
2020-01-04,509434,70025,69923,80459
2020-01-04,510003,6316,6307,6801
2020-01-04,511293,267,267,326
2020-01-04,551180,40228,40071,43320
2020-01-04,551228,3878,3872,4176
2020-01-04,551732,6634,6626,7624
2020-01-04,551736,5272,5265,5821
2020-01-04,558846,56383,56302,60715
2020-01-04,558873,418611,417920,450772
2020-01-04,560271,35464,35414,38192
2020-01-04,563339,243957,243602,262700
2020-01-04,563342,150182,149965,161720
2020-01-04,563689,13313,13294,14336
2020-01-04,564647,553,552,674
2020-01-04,564895,3446,3442,3960
2020-01-04,565724,21739,21707,23409
2020-01-04,566061,5197,5189,5597
2020-01-04,566647,5308,5300,5716
2020-01-04,567434,108,108,132
2020-01-04,567538,14974,14952,16531
2020-01-04,567554,4063,4007,4375
2020-01-04,567623,14536,14514,15652
2020-01-04,567645,25542,25505,29348
2020-01-04,567662,175510,175255,188994
2020-01-04,567664,349630,349122,376492
2020-01-05,100181,29,29,31
2020-01-05,100487,131535,131344,160369
2020-01-05,100992,703,702,808
2020-01-05,101020,24975,24938,27570
2020-01-05,101535,13491,13472,16452
2020-01-05,101954,1410,1408,1720
2020-01-05,110365,1277,1275,1375
2020-01-05,110409,84,84,102
2020-01-05,110435,61397,61308,66114
2020-01-05,110632,375,374,457
2020-01-05,200181,1630,1628,1872
2020-01-05,201184,31858,31811,34306
2020-01-05,201351,40740,40682,43870
2020-01-05,201632,3996,3992,4305
2020-01-05,201925,160,159,172
2020-01-05,204586,28,28,31
2020-01-05,205582,585248,584401,713701
2020-01-05,205611,87582,87455,94312
2020-01-05,205761,12642,12624,14519
2020-01-05,206361,71699,71595,77209
2020-01-05,206363,206524,206220,222391
2020-01-05,206440,86698,86572,93360
2020-01-05,206471,35322,35270,38038
2020-01-05,207288,51491,51417,55446
2020-01-05,207774,9836,9822,10592
2020-01-05,207802,7190,7180,7937
2020-01-05,208532,1,1,1
2020-01-05,210413,1349,1347,1549
2020-01-05,212377,25,25,28
2020-01-05,214099,897,896,1041
2020-01-05,214104,716,715,873
2020-01-05,214781,64853,64745,69835
2020-01-05,215430,0,0,0
2020-01-05,215913,6887,6877,8399
2020-01-05,216158,60589,60502,65245
2020-01-05,216173,27852,27811,29993
2020-01-05,216424,21142,21112,22765
2020-01-05,301577,85487,85364,92057
2020-01-05,304080,4409,4403,4747
2020-01-05,304763,129,129,139
2020-01-05,401131,5572,5564,6151
2020-01-05,401534,10865,10818,11700
2020-01-05,402279,8302,8288,8940
2020-01-05,407120,3876,3871,4453
