date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2026-03-01,all,36627634,36510000,40225897
2026-03-02,all,26702144,26608104,29321413
2026-03-03,all,26499837,26408660,29103125
2026-03-04,all,38265609,38136799,41986211
2026-03-05,all,41629405,41481787,45660005
2026-03-06,all,48003839,47828593,52681520
2026-03-07,all,50298718,50118390,55227766
2026-03-08,all,52186623,51996712,57307751
2026-03-09,all,51224900,51048868,56220258
2026-03-10,all,53643298,53452146,58883591
2026-03-11,all,58486093,58280216,64203737
2026-03-12,all,39384411,39241553,43266350
2026-03-13,all,32847551,32736672,36070555
2026-03-14,all,33521871,33410881,36820141
2026-03-15,all,46332752,46184569,50888402
2026-03-16,all,32369202,32261181,35537717
2026-03-17,all,31957880,31850235,35096174
2026-03-18,all,36529493,36416989,40126302
2026-03-19,all,28807618,28711732,31644749
2026-03-20,all,39334965,39208496,43193619
2026-03-21,all,35681260,35568789,39201219
2026-03-22,all,38602873,38480334,42396094
2026-03-23,all,35306466,35194652,38772093
2026-03-24,all,35699565,35586517,39207042
2026-03-25,all,43591760,43447900,47861230
2026-03-26,all,43910529,43765186,48224051
2026-03-27,all,32126288,32013429,35289474
2026-03-28,all,31853893,31746094,34995522
2026-03-29,all,33665427,33554265,36980137
2026-03-30,all,41911267,41778009,46025976
2026-03-31,all,31320747,31212343,34385199
2026-03-01,100181,12219,12201,13158
2026-03-01,100487,308355,307911,375948
2026-03-01,100992,903266,901958,1037899
2026-03-01,101020,176022,175764,194314
2026-03-01,101384,2659,2655,3055
2026-03-01,101535,27400,27361,33415
2026-03-01,101954,8474,8463,10334
2026-03-01,110365,79899,79787,86036
2026-03-01,110409,10076,10062,12287
2026-03-01,110435,11116,11100,11969
2026-03-01,110632,928975,927626,1132896
2026-03-01,200181,48277,48210,55453
2026-03-01,201184,51251,51172,55189
2026-03-01,201351,444097,443455,478217
2026-03-01,201486,706224,705201,779609
2026-03-01,201632,433710,433084,467030
2026-03-01,201925,63215,62967,68074
2026-03-01,202502,8532,8520,9187
2026-03-01,204586,107481,107326,118648
2026-03-01,204934,114329,114163,123112
2026-03-01,204964,102095,101950,109939
2026-03-01,205272,130169,129983,149474
2026-03-01,205582,45888,45828,55958
2026-03-01,205611,182657,182394,196689
2026-03-01,205761,179642,179383,206334
2026-03-01,206361,601839,600966,648077
2026-03-01,206363,10732,10717,11556
2026-03-01,206440,783775,782643,843993
2026-03-01,206471,477797,477105,514503
2026-03-01,207288,140905,140711,151732
2026-03-01,207774,309953,309502,333767
2026-03-01,207802,54428,54350,60084
2026-03-01,207966,90565,90433,97523
2026-03-01,208532,17263,17238,21027
2026-03-01,210022,1075283,1073722,1157896
2026-03-01,210413,79922,79807,91752
2026-03-01,212377,3454,3449,3830
2026-03-01,214099,150772,150558,174907
2026-03-01,214104,21306,21277,25982
2026-03-01,214781,230352,229970,248051
2026-03-01,215430,196943,196659,212073
2026-03-01,215913,164723,164487,200883
2026-03-01,216158,91788,91656,98837
2026-03-01,216173,379240,378681,408380
2026-03-01,216424,307629,307186,331267
2026-03-01,301577,802620,801460,864283
2026-03-01,304080,139570,139368,150293
