date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2019-03-01,all,3532633,3527346,3840799
2019-03-02,all,3780744,3775084,4110923
2019-03-03,all,4046770,4040723,4401020
2019-03-04,all,5035955,5028412,5481035
2019-03-05,all,5583918,5575467,6077013
2019-03-06,all,6672588,6662459,7254293
2019-03-07,all,6972240,6961657,7580717
2019-03-08,all,7195282,7184354,7821787
2019-03-09,all,7548598,7537122,8205800
2019-03-10,all,7893059,7881041,8578133
2019-03-11,all,8924845,8911303,9693332
2019-03-12,all,6402542,6392916,6945596
2019-03-13,all,5617902,5609469,6097836
2019-03-14,all,5191590,5183792,5634601
2019-03-15,all,6266296,6256877,6813387
2019-03-16,all,4968992,4961533,5396615
2019-03-17,all,5000527,4993010,5433506
2019-03-18,all,4682482,4675426,5091117
2019-03-19,all,3670474,3664926,3986635
2019-03-20,all,4929998,4922562,5362372
2019-03-21,all,4280450,4273986,4651020
2019-03-22,all,4334312,4327767,4711440
2019-03-23,all,4556277,4549387,4956635
2019-03-24,all,4940621,4933147,5372649
2019-03-25,all,5444247,5436009,5922691
2019-03-26,all,5708327,5699726,6215212
2019-03-27,all,4704528,4697425,5118295
2019-03-28,all,4541601,4534744,4940560
2019-03-29,all,4206268,4199909,4576570
2019-03-30,all,5679156,5670603,6191537
2019-03-31,all,4745424,4738278,5169727
2019-03-01,100181,0,0,0
2019-03-01,100487,82466,82346,100543
2019-03-01,100992,363,362,417
2019-03-01,101020,24642,24606,27203
2019-03-01,101535,8141,8129,9928
2019-03-01,101954,1218,1216,1485
2019-03-01,110365,1534,1532,1652
2019-03-01,110409,69,69,84
2019-03-01,110435,325,325,350
2019-03-01,110632,44,44,54
2019-03-01,200181,175,175,201
2019-03-01,201184,19444,19415,20938
2019-03-01,201351,39358,39302,42382
2019-03-01,201632,2367,2365,2550
2019-03-01,201925,87,87,94
2019-03-01,204586,214,214,236
2019-03-01,205582,27070,27032,33011
2019-03-01,205611,70691,70589,76122
2019-03-01,205761,5906,5898,6784
2019-03-01,206361,37092,37039,39942
2019-03-01,206363,45113,45046,48579
2019-03-01,206440,68309,68209,73556
2019-03-01,206471,69376,69276,74708
2019-03-01,207288,23542,23510,25352
2019-03-01,207774,1463,1461,1575
2019-03-01,208532,9,9,11
2019-03-01,212377,135,135,150
2019-03-01,214099,368,368,427
2019-03-01,214104,4,4,5
2019-03-01,214781,14968,14943,16117
2019-03-01,215430,0,0,0
2019-03-01,215913,1185,1183,1445
2019-03-01,216158,85275,85152,91826
2019-03-01,216173,15930,15907,17156
2019-03-01,216424,4823,4817,5195
2019-03-01,301577,45751,45686,49266
2019-03-01,304080,1492,1490,1607
2019-03-01,304763,376,375,405
2019-03-01,401131,2140,2137,2363
2019-03-01,401534,12431,12377,13389
2019-03-01,402279,13603,13580,14649
2019-03-01,407120,357,357,411
2019-03-01,408789,10490,10459,11296
2019-03-01,501098,647,646,724
2019-03-01,502221,57196,57113,69729
2019-03-01,502280,7821,7810,8422
2019-03-01,502835,21595,21564,23254
2019-03-01,506536,2310,2307,2487
2019-03-01,506539,1297962,1296078,1397683
2019-03-01,507843,22656,22623,24396
2019-03-01,508456,12027,12009,12951
2019-03-01,508599,417,417,449
2019-03-01,509417,4690,4683,5720
2019-03-01,509434,82455,82336,94742
2019-03-01,510003,12801,12782,13786
2019-03-01,511293,46,46,56
2019-03-01,551180,39007,38855,42003
2019-03-01,551228,9449,9432,10174
2019-03-01,551732,3674,3670,4223
2019-03-01,551736,10320,10306,11392
2019-03-01,558846,39819,39761,42876
2019-03-01,558873,89830,89682,96733
2019-03-01,560271,32805,32759,35325
2019-03-01,563339,178427,178167,192135
2019-03-01,563342,52017,51942,56013
2019-03-01,563689,91299,91167,98314
2019-03-01,564647,109,109,133
2019-03-01,564895,6762,6752,7770
2019-03-01,565724,36332,36279,39123
2019-03-01,566061,82,82,88
2019-03-01,566647,1888,1885,2033
2019-03-01,567434,124,124,151
2019-03-01,567538,6356,6347,7017
2019-03-01,567623,6489,6479,6987
2019-03-01,567645,32358,32312,37180
2019-03-01,567662,211202,210895,227429
2019-03-01,567664,423315,422701,455837
2019-03-02,100181,0,0,0
2019-03-02,100487,94342,94206,115022
2019-03-02,100992,372,371,428
2019-03-02,101020,24621,24585,27179
2019-03-02,101535,7871,7860,9599
2019-03-02,101954,1227,1225,1496
2019-03-02,110365,1888,1886,2033
2019-03-02,110409,69,69,84
2019-03-02,110435,325,325,350
2019-03-02,110632,45,45,55
2019-03-02,200181,179,179,206
2019-03-02,201184,19334,19305,20820
2019-03-02,201351,39489,39432,42523
2019-03-02,201632,2398,2396,2583
2019-03-02,201925,87,87,94
2019-03-02,204586,213,213,235
2019-03-02,205582,26990,26952,32914
2019-03-02,205611,73107,73002,78724
2019-03-02,205761,7190,7180,8257
2019-03-02,206361,39972,39914,43042
2019-03-02,206363,44102,44037,47490
2019-03-02,206440,67619,67520,72813
2019-03-02,206471,70889,70786,76337
2019-03-02,207288,25868,25834,27854
2019-03-02,207774,1592,1590,1714
2019-03-02,208532,9,9,11
2019-03-02,212377,154,154,171
2019-03-02,214099,380,380,441
2019-03-02,214104,2,2,2
2019-03-02,214781,15431,15405,16617
