date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2021-09-01,all,4180754,4173970,4588765
2021-09-02,all,4401851,4394763,4833691
2021-09-03,all,4171893,4165197,4579296
2021-09-04,all,6748591,6737884,7413899
2021-09-05,all,8100078,8087080,8912239
2021-09-06,all,11088964,11071258,12257047
2021-09-07,all,11236222,11218316,12435858
2021-09-08,all,11258595,11240684,12455033
2021-09-09,all,11132257,11114509,12320735
2021-09-10,all,11363445,11345368,12580287
2021-09-11,all,13358477,13337238,14819327
2021-09-12,all,9409700,9394709,10422914
2021-09-13,all,6699877,6689119,7387213
2021-09-14,all,6439315,6428993,7090464
2021-09-15,all,8975365,8961224,9913187
2021-09-16,all,5902307,5892844,6509147
2021-09-17,all,5493711,5484940,6059163
2021-09-18,all,6498596,6488370,7161392
2021-09-19,all,6139769,6130046,6746088
2021-09-20,all,7437009,7425313,8193991
2021-09-21,all,6387496,6377291,7026125
2021-09-22,all,6393137,6382913,7033214
2021-09-23,all,6096393,6086669,6710387
2021-09-24,all,7622805,7610778,8414284
2021-09-25,all,8351850,8338701,9219455
2021-09-26,all,6505214,6494859,7170593
2021-09-27,all,5750142,5740929,6321988
2021-09-28,all,5305303,5296846,5819908
2021-09-29,all,5214035,5205736,5722644
2021-09-30,all,7687956,7675897,8457506
2021-09-01,100181,168,168,181
2021-09-01,100487,77523,77412,94515
2021-09-01,100992,1654,1652,1901
2021-09-01,101020,5828,5820,6434
2021-09-01,101384,690,689,793
2021-09-01,101535,21414,21383,26114
2021-09-01,101954,3581,3576,4367
2021-09-01,110365,1202,1201,1294
2021-09-01,110409,334,334,407
2021-09-01,110435,40930,40871,44075
2021-09-01,110632,4724,4717,5761
2021-09-01,200181,7807,7796,8967
2021-09-01,201184,74234,74124,79937
2021-09-01,201351,52209,52133,56220
2021-09-01,201486,2772,2768,3060
2021-09-01,201632,35832,35782,38587
2021-09-01,201925,56106,55884,60417
2021-09-01,202502,11,11,12
2021-09-01,204586,3885,3879,4289
2021-09-01,204934,0,0,0
2021-09-01,204964,7467,7456,8040
2021-09-01,205272,8503,8491,9765
2021-09-01,205582,186183,185913,227048
2021-09-01,205611,16206,16183,17453
2021-09-01,205761,20952,20921,24066
2021-09-01,206361,11017,11001,11864
2021-09-01,206363,107305,107148,115550
2021-09-01,206440,61356,61268,66066
2021-09-01,206471,70768,70667,76204
2021-09-01,207288,38642,38588,41615
2021-09-01,207774,19169,19141,20643
2021-09-01,207802,9402,9388,10379
2021-09-01,207966,262,262,282
2021-09-01,208532,14576,14556,17755
2021-09-01,210022,543,542,585
2021-09-01,210413,11032,11016,12665
2021-09-01,212377,6103,6095,6766
2021-09-01,214099,3768,3763,4370
2021-09-01,214104,1672,1670,2039
2021-09-01,214781,28127,28081,30288
2021-09-01,215430,0,0,0
2021-09-01,215913,18614,18587,22700
2021-09-01,216158,107652,107497,115925
2021-09-01,216173,19625,19598,21133
2021-09-01,216424,18875,18848,20324
2021-09-01,301577,43517,43454,46861
2021-09-01,304080,14147,14128,15234
2021-09-01,304763,8796,8783,9472
2021-09-01,401131,8119,8109,8963
2021-09-01,401534,21273,21181,22906
2021-09-01,402018,476,475,513
2021-09-01,402279,49684,49599,53501
2021-09-01,407120,20201,20172,23213
2021-09-01,408789,35511,35406,38240
2021-09-01,501098,1641,1638,1835
2021-09-01,502221,5759,5751,7021
2021-09-01,502280,36788,36735,39616
2021-09-01,502835,54950,54872,59172
2021-09-01,506012,476,475,547
2021-09-01,506536,2609,2606,2810
2021-09-01,506539,33441,33394,36010
2021-09-01,507515,494,493,532
2021-09-01,507843,139695,139492,150427
2021-09-01,508456,122108,121931,131488
2021-09-01,508599,1733,1730,1866
2021-09-01,509417,35585,35534,43396
2021-09-01,509434,157211,156984,180636
2021-09-01,510003,14874,14852,16017
2021-09-01,511293,3099,3095,3779
2021-09-01,551180,187142,186407,201518
2021-09-01,551228,4606,4599,4959
2021-09-01,551732,21281,21253,24453
2021-09-01,551736,14400,14381,15896
2021-09-01,555421,152227,152007,163922
2021-09-01,558846,91767,91634,98818
2021-09-01,558873,24778,24739,26681
2021-09-01,560271,99160,99019,106780
2021-09-01,563339,94831,94694,102117
2021-09-01,563342,100537,100392,108261
2021-09-01,563689,3048,3044,3283
2021-09-01,564286,65859,65763,70919
2021-09-01,564647,2657,2653,3240
2021-09-01,564895,76488,76377,87888
2021-09-01,565724,1027,1026,1106
2021-09-01,566061,2327,2324,2507
2021-09-01,566403,248539,248178,274365
2021-09-01,566647,73505,73399,79152
2021-09-01,567251,215,215,247
2021-09-01,567434,108,108,132
2021-09-01,567538,8725,8713,9631
2021-09-01,567554,200,197,215
2021-09-01,567623,88016,87879,94779
2021-09-01,567645,13017,12999,14956
2021-09-01,567662,346690,346187,373326
2021-09-01,567664,468384,467704,504369
2021-09-01,567665,310,310,334
2021-09-02,100181,152,152,164
2021-09-02,100487,94758,94621,115530
2021-09-02,100992,2471,2467,2840
2021-09-02,101020,5991,5983,6613
2021-09-02,101384,619,618,711
2021-09-02,101535,22772,22739,27770
2021-09-02,101954,3632,3627,4429
2021-09-02,110365,1202,1201,1294
2021-09-02,110409,334,334,407
2021-09-02,110435,43440,43378,46777
2021-09-02,110632,4561,4554,5562
2021-09-02,200181,8580,8567,9857
2021-09-02,201184,74224,74114,79926
2021-09-02,201351,50767,50694,54666
2021-09-02,201486,2833,2829,3127
2021-09-02,201632,35154,35107,37854
2021-09-02,201925,57470,57242,61887
2021-09-02,202502,11,11,12
2021-09-02,204586,3684,3679,4068
2021-09-02,204934,0,0,0
2021-09-02,204964,7454,7444,8026
2021-09-02,205272,8054,8043,9248
2021-09-02,205582,206832,206533,252230
2021-09-02,205611,20283,20254,21842
2021-09-02,205761,20145,20116,23140
2021-09-02,206361,33025,32977,35562
2021-09-02,206363,140326,140120,151107
2021-09-02,206440,54889,54812,59106
2021-09-02,206471,86273,86150,92900
2021-09-02,207288,39116,39061,42127
