date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2023-03-01,all,9538039,9522990,10445995
2023-03-02,all,7113476,7102177,7799442
2023-03-03,all,6769276,6758495,7420289
2023-03-04,all,11199724,11182087,12282116
2023-03-05,all,12650498,12630348,13880650
2023-03-06,all,15128129,15104046,16631362
2023-03-07,all,15594959,15570117,17155501
2023-03-08,all,15689468,15664435,17251305
2023-03-09,all,15646619,15621656,17210268
2023-03-10,all,16287337,16261346,17911497
2023-03-11,all,18900986,18870813,20829084
2023-03-12,all,13278011,13256571,14610846
2023-03-13,all,10457806,10440855,11489260
2023-03-14,all,10192971,10176427,11194062
2023-03-15,all,14486160,14462848,15904137
2023-03-16,all,9882274,9866180,10847902
2023-03-17,all,9456596,9441136,10380385
2023-03-18,all,11386389,11368023,12486125
2023-03-19,all,9383194,9367928,10286762
2023-03-20,all,12317710,12297772,13495449
2023-03-21,all,9948335,9932030,10908157
2023-03-22,all,10387041,10370070,11396265
2023-03-23,all,10049268,10032778,11027619
2023-03-24,all,9790752,9774711,10745398
2023-03-25,all,13682674,13660466,15016926
2023-03-26,all,12746692,12725827,14020264
2023-03-27,all,12076603,12056739,13294390
2023-03-28,all,14633867,14610086,16104039
2023-03-29,all,10305278,10288311,11336547
2023-03-30,all,14084965,14062128,15498032
2023-03-31,all,9694888,9678862,10667981
2023-03-01,100181,1546,1544,1665
2023-03-01,100487,126642,126463,154403
2023-03-01,100992,18284,18258,21011
2023-03-01,101020,5009,5002,5530
2023-03-01,101384,5739,5731,6595
2023-03-01,101535,41787,41728,50959
2023-03-01,101954,23346,23313,28471
2023-03-01,110365,12134,12117,13065
2023-03-01,110409,7115,7105,8676
2023-03-01,110435,90803,90672,97779
2023-03-01,110632,5134,5127,6261
2023-03-01,200181,15179,15159,17436
2023-03-01,201184,61800,61708,66549
2023-03-01,201351,104137,103987,112139
2023-03-01,201486,979,978,1080
2023-03-01,201632,102748,102600,110644
2023-03-01,201925,129351,128839,139289
2023-03-01,202502,24795,24759,26700
