date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2025-12-01,all,52579163,52352530,57925196
2025-12-02,all,43264671,43078622,47749453
2025-12-03,all,39081579,38929993,43120997
2025-12-04,all,46358346,46171955,50983048
2025-12-05,all,49348344,49154067,54266125
2025-12-06,all,58170547,57928079,63977213
2025-12-07,all,60898967,60647282,66969069
2025-12-08,all,60678984,60425779,66735198
2025-12-09,all,60635147,60384954,66666948
2025-12-10,all,62525762,62270359,68739947
2025-12-11,all,72316973,72008615,79555346
2025-12-12,all,51939354,51723698,57279388
2025-12-13,all,50155434,49964351,55305312
2025-12-14,all,51785517,51589188,57081848
2025-12-15,all,58978355,58738292,64909623
2025-12-16,all,50485099,50293324,55648300
2025-12-17,all,58855488,58624940,64776612
2025-12-18,all,50985374,50792085,56097298
2025-12-19,all,47672501,47509397,52489567
2025-12-20,all,53861931,53649933,59233639
2025-12-21,all,53053278,52864754,58409967
2025-12-22,all,52555424,52371524,57887324
2025-12-23,all,51086915,50910486,56272807
2025-12-24,all,50587002,50413491,55695629
2025-12-25,all,55235878,55021690,60757688
2025-12-26,all,55288477,55074644,60862970
2025-12-27,all,45546668,45381469,50238957
2025-12-28,all,45556739,45394751,50214572
2025-12-29,all,41218627,41076412,45432598
2025-12-30,all,50247936,50065452,55300777
2025-12-31,all,40776564,40638721,44988451
2025-12-01,100181,17846,17819,19216
2025-12-01,100487,261812,261433,319203
2025-12-01,100992,1143100,1141441,1313479
2025-12-01,101020,302240,301803,333647
2025-12-01,101535,395018,394444,481730
2025-12-01,101954,7219,7209,8804
2025-12-01,110365,107408,107255,115660
2025-12-01,110409,64003,63911,78052
2025-12-01,110435,29573,29531,31845
2025-12-01,110632,1126672,1125036,1373990
2025-12-01,200181,79930,79817,91813
2025-12-01,201184,87305,87177,94012
2025-12-01,201351,489771,489063,527400
2025-12-01,201486,686731,685736,758091
2025-12-01,201632,584054,583207,628929
2025-12-01,201925,48785,48593,52534
2025-12-01,202502,6625,6616,7134
2025-12-01,204586,73637,73532,81289
2025-12-01,204934,153603,153380,165404
2025-12-01,204964,299746,299312,322777
2025-12-01,205272,524502,523742,602293
2025-12-01,205582,126425,126250,154175
2025-12-01,205611,1033854,1032358,1113283
2025-12-01,205761,306558,306114,352105
2025-12-01,206361,674596,673617,726426
2025-12-01,206363,19151,19123,20622
2025-12-01,206440,1087968,1086393,1171553
2025-12-01,206471,349708,349200,376570
2025-12-01,207288,172467,172224,185718
2025-12-01,207774,388509,387948,418356
2025-12-01,207802,241849,241497,266981
2025-12-01,207966,65588,65493,70627
2025-12-01,208532,41551,41492,50610
2025-12-01,210022,596737,595871,642584
2025-12-01,210413,209509,209204,240525
2025-12-01,212377,5135,5128,5694
2025-12-01,214099,107498,107344,124704
2025-12-01,214104,232928,232592,284058
2025-12-01,214781,280150,279684,301674
2025-12-01,215430,637686,636764,686680
2025-12-01,215913,607146,606266,740421
2025-12-01,216158,45274,45212,48754
2025-12-01,216173,427178,426547,459998
2025-12-01,216424,473420,472733,509789
2025-12-01,301577,1577936,1575647,1699171
2025-12-01,304080,184586,184318,198770
2025-12-01,304763,151650,151431,163301
2025-12-01,401131,386544,385986,426708
2025-12-01,401534,124929,124392,134525
2025-12-01,402018,392410,391841,422558
2025-12-01,402279,210002,209639,226135
2025-12-01,407120,198031,197748,227549
2025-12-01,408789,240541,239820,259016
2025-12-01,501098,58985,58899,65973
2025-12-01,502221,267556,267168,326177
2025-12-01,502280,615001,614111,662249
2025-12-01,502835,937099,935742,1009095
2025-12-01,506012,219802,219483,252564
2025-12-01,506536,629886,628973,678280
2025-12-01,506539,88441,88315,95235
2025-12-01,507515,277633,277167,298962
2025-12-01,507843,1490377,1488216,1604882
2025-12-01,508456,205706,205410,221507
2025-12-01,508599,1145,1144,1234
2025-12-01,509417,347112,346610,423309
2025-12-01,509434,545069,544278,626288
2025-12-01,510003,444292,443647,478429
2025-12-01,511293,1484031,1481877,1809794
2025-12-01,551180,337865,336545,363819
2025-12-01,551228,1249517,1247328,1345521
2025-12-01,551732,230205,229874,264520
2025-12-01,551736,230006,229675,253884
2025-12-01,554973,456317,455653,491377
2025-12-01,555003,57613,57530,62039
2025-12-01,555421,24031,23997,25878
2025-12-01,558754,1301954,1152894,1401982
2025-12-01,558846,1058417,1056884,1139732
2025-12-01,558873,3027843,3022844,3260468
2025-12-01,560271,975879,974469,1050855
2025-12-01,562641,701212,700194,855137
2025-12-01,563339,1960301,1957454,2110908
2025-12-01,563342,4947196,4940016,5327283
2025-12-01,563689,794897,793747,855968
2025-12-01,564286,356355,355838,383733
2025-12-01,564647,206326,206027,251618
2025-12-01,564895,169141,168897,194351
2025-12-01,565724,1813570,1810939,1952905
2025-12-01,566061,382996,382441,412424
2025-12-01,566403,402264,401681,444063
2025-12-01,566647,50770,50696,54670
2025-12-01,567251,1271391,1269546,1460893
2025-12-01,567434,41260,41201,50317
2025-12-01,567538,401639,401056,443377
2025-12-01,567554,31998,31560,34457
2025-12-01,567623,145914,145686,157124
2025-12-01,567645,348318,347812,400236
2025-12-01,567662,895436,894136,964232
2025-12-01,567664,2395184,2391708,2579204
