date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2023-07-01,all,21789519,21754332,23789344
2023-07-02,all,21348727,21314026,23287169
2023-07-03,all,18403071,18372987,20044931
2023-07-04,all,17873367,17844103,19467653
2023-07-05,all,20543860,20510506,22411221
2023-07-06,all,19716638,19684380,21486038
2023-07-07,all,19580259,19548268,21337057
2023-07-08,all,20304204,20271040,22141930
2023-07-09,all,19390156,19358416,21157386
2023-07-10,all,20953831,20919709,22884383
2023-07-11,all,21613604,21577972,23607172
2023-07-12,all,19292909,19260881,21035969
2023-07-13,all,17986011,17956033,19599819
2023-07-14,all,20527723,20494155,22480082
2023-07-15,all,22050956,22014898,24159911
2023-07-16,all,17424960,17395957,19047434
2023-07-17,all,15680459,15654215,17126205
2023-07-18,all,17516871,17488076,19147419
2023-07-19,all,16265788,16238833,17752587
2023-07-20,all,19860512,19828282,21721271
2023-07-21,all,16801430,16773572,18345199
2023-07-22,all,18047233,18017419,19716539
2023-07-23,all,18990669,18959386,20758401
2023-07-24,all,17688355,17659029,19310617
2023-07-25,all,21302497,21267604,23295745
2023-07-26,all,21241809,21206578,23231641
2023-07-27,all,16259693,16232174,17764073
2023-07-28,all,14761333,14736556,16119157
2023-07-29,all,15647502,15621312,17088778
2023-07-30,all,21451266,21415935,23476032
2023-07-31,all,15968644,15941679,17423775
2023-07-01,100181,22968,22934,24734
2023-07-01,100487,136413,136218,166316
2023-07-01,100992,15055,15034,17299
2023-07-01,101020,103795,103645,114581
2023-07-01,101384,48158,48088,55337
2023-07-01,101535,119776,119604,146071
2023-07-01,101954,23712,23678,28918
2023-07-01,110365,182266,182004,196269
2023-07-01,110409,10766,10750,13130
2023-07-01,110435,17672,17647,19029
2023-07-01,110632,8894,8881,10846
2023-07-01,200181,72448,72343,83219
2023-07-01,201184,102267,102114,110124
2023-07-01,201351,115253,115086,124109
2023-07-01,201486,1562,1560,1725
2023-07-01,201632,68456,68359,73718
2023-07-01,201925,517426,515376,557177
2023-07-01,202502,17928,17902,19303
2023-07-01,204586,238111,237767,262854
2023-07-01,204934,62056,61966,66824
2023-07-01,204964,446319,445672,480609
2023-07-01,205272,340530,340038,391035
2023-07-01,205582,138124,137927,168442
2023-07-01,205611,45149,45086,48616
2023-07-01,205761,72229,72125,82963
2023-07-01,206361,45611,45544,49115
2023-07-01,206363,225269,224940,242578
2023-07-01,206440,504623,503896,543396
2023-07-01,206471,255701,255332,275346
2023-07-01,207288,114302,114135,123089
2023-07-01,207774,87808,87681,94554
2023-07-01,207802,40141,40082,44312
