date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2026-04-01,all,40276413,40125351,44120182
2026-04-02,all,28935350,28826217,31712808
2026-04-03,all,26300098,26202508,28818330
2026-04-04,all,38123176,38001633,41801064
2026-04-05,all,41600820,41455226,45642764
2026-04-06,all,45173064,45021642,49509840
2026-04-07,all,45592462,45441903,49962876
2026-04-08,all,44844502,44694770,49173396
2026-04-09,all,44229708,44078554,48488310
2026-04-10,all,46041457,45867545,50476018
2026-04-11,all,46511712,46343364,50994555
2026-04-12,all,35413015,35276371,38819556
2026-04-13,all,29499269,29388503,32336506
2026-04-14,all,33734259,33609790,36964328
2026-04-15,all,41970708,41815039,46039670
2026-04-16,all,37737850,37589967,41350040
2026-04-17,all,41925432,41762262,45937883
2026-04-18,all,40125817,39974012,43965358
2026-04-19,all,34261910,34128875,37537861
2026-04-20,all,43362362,43196373,47506049
2026-04-21,all,32868305,32742750,36022336
2026-04-22,all,33023515,32899507,36189784
2026-04-23,all,29025643,28917960,31803294
2026-04-24,all,31289627,31177167,34277583
2026-04-25,all,40435102,40293881,44345502
2026-04-26,all,37941355,37803386,41574184
2026-04-27,all,42609244,42450262,46692701
2026-04-28,all,31858287,31737453,34938037
2026-04-29,all,32615428,32493500,35756275
2026-04-30,all,42983721,42822268,47128267
2026-04-01,100181,7244,7233,7799
2026-04-01,100487,208520,208218,254227
2026-04-01,100992,948256,946882,1089595
2026-04-01,101020,217495,217180,240095
2026-04-01,101384,1088,1086,1250
2026-04-01,101535,62493,62402,76211
2026-04-01,101954,8266,8254,10080
2026-04-01,110365,88558,88435,95361
2026-04-01,110409,10890,10875,13279
2026-04-01,110435,10005,9991,10773
2026-04-01,110632,622568,621665,759229
2026-04-01,200181,39665,39608,45561
2026-04-01,201184,90535,90399,97489
2026-04-01,201351,466144,465471,501955
2026-04-01,201486,728004,726949,803652
2026-04-01,201632,247285,246932,266285
2026-04-01,201925,171932,171248,185140
2026-04-01,202502,3308,3304,3564
2026-04-01,204586,68260,68161,75353
2026-04-01,204934,157750,157522,169870
2026-04-01,204964,153921,153699,165745
2026-04-01,205272,142361,142156,163476
2026-04-01,205582,44532,44470,54301
2026-04-01,205611,101719,101575,109535
2026-04-01,205761,122912,122738,141175
2026-04-01,206361,899126,897822,968207
2026-04-01,206363,17027,17003,18338
2026-04-01,206440,1694046,1691587,1824201
2026-04-01,206471,910652,909334,980616
2026-04-01,207288,115603,115444,124485
2026-04-01,207774,439505,438869,473272
2026-04-01,207802,29038,28996,32054
2026-04-01,207966,173280,173029,186593
2026-04-01,208532,8879,8867,10814
2026-04-01,210022,394801,394229,425134
2026-04-01,210413,18542,18516,21286
2026-04-01,212377,6468,6459,7172
2026-04-01,214099,136489,136295,158339
2026-04-01,214104,53368,53291,65082
2026-04-01,214781,279930,279466,301437
2026-04-01,215430,205042,204746,220796
2026-04-01,215913,105190,105039,128280
2026-04-01,216158,213531,213222,229938
2026-04-01,216173,518424,517650,558256
2026-04-01,216424,428651,428030,461583
2026-04-01,301577,675928,674951,727860
2026-04-01,304080,260608,260232,280630
2026-04-01,304763,244022,243669,262770
2026-04-01,401131,316520,316062,349408
2026-04-01,401534,178960,178189,192708
2026-04-01,402018,207435,207134,223372
2026-04-01,402279,220600,220218,237547
2026-04-01,407120,66887,66791,76857
2026-04-01,408789,131872,131480,142004
2026-04-01,501098,28912,28870,32338
2026-04-01,502221,148694,148481,181273
2026-04-01,502280,496824,496106,534995
2026-04-01,502835,651083,650138,701105
2026-04-01,506012,70874,70771,81436
2026-04-01,506536,461584,460917,497046
2026-04-01,506539,104743,104590,112789
