date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2026-02-01,all,41611228,41469153,45790417
2026-02-02,all,27841883,27735469,30633468
2026-02-03,all,27277354,27174041,30022689
2026-02-04,all,31624258,31515945,34818042
2026-02-05,all,39343401,39208852,43229658
2026-02-06,all,32921298,32799864,36275787
2026-02-07,all,33977358,33854897,37448818
2026-02-08,all,36043543,35916775,39711662
2026-02-09,all,32747767,32632993,36072245
2026-02-10,all,44528263,44379378,48992502
2026-02-11,all,31056858,30941480,34241788
2026-02-12,all,30246667,30133257,33350554
2026-02-13,all,25933750,25840368,28556928
2026-02-14,all,26193586,26101259,28840257
2026-02-15,all,38796829,38673308,42684178
2026-02-16,all,26263023,26166937,28905159
2026-02-17,all,26103223,26008034,28729107
2026-02-18,all,32801234,32694058,36079732
2026-02-19,all,29347968,29247509,32317805
2026-02-20,all,36567261,36443419,40179951
2026-02-21,all,31910984,31796850,35131671
2026-02-22,all,34613028,34491679,38099351
2026-02-23,all,36504660,36381652,40161856
2026-02-24,all,26572186,26470143,29240261
2026-02-25,all,38161850,38032172,41953976
2026-02-26,all,26735980,26633073,29421892
2026-02-27,all,25447356,25347839,28001714
2026-02-28,all,24441916,24352556,26884961
2026-02-01,100181,15733,15712,16944
2026-02-01,100487,261380,261004,318677
2026-02-01,100992,1055795,1054264,1213164
2026-02-01,101020,216066,215751,238518
2026-02-01,101384,7226,7216,8303
2026-02-01,101535,82286,82167,100347
2026-02-01,101954,6889,6880,8402
2026-02-01,110365,104326,104177,112342
2026-02-01,110409,17467,17443,21301
2026-02-01,110435,16295,16273,17547
2026-02-01,110632,1068474,1066924,1303017
2026-02-01,200181,59125,59043,67915
2026-02-01,201184,50410,50334,54283
2026-02-01,201351,401847,401265,432720
2026-02-01,201486,739833,738760,816710
2026-02-01,201632,479028,478335,515834
2026-02-01,201925,43061,42891,46371
2026-02-01,202502,4798,4791,5165
2026-02-01,204586,119672,119499,132107
2026-02-01,204934,121955,121778,131325
2026-02-01,204964,127234,127051,137009
2026-02-01,205272,159039,158809,182627
2026-02-01,205582,68589,68493,83643
2026-02-01,205611,545889,545097,587833
2026-02-01,205761,261322,260944,300153
2026-02-01,206361,496770,496048,534935
2026-02-01,206363,20713,20682,22306
2026-02-01,206440,817459,816277,880259
2026-02-01,206471,298053,297624,320951
2026-02-01,207288,125019,124844,134625
2026-02-01,207774,387624,387062,417407
2026-02-01,207802,81283,81165,89732
2026-02-01,207966,42368,42306,45623
2026-02-01,208532,18288,18262,22277
2026-02-01,210022,1286484,1284618,1385324
2026-02-01,210413,94285,94150,108243
2026-02-01,212377,3723,3718,4127
2026-02-01,214099,170463,170221,197753
2026-02-01,214104,26956,26917,32873
2026-02-01,214781,225577,225202,242907
2026-02-01,215430,322055,321588,346796
2026-02-01,215913,242896,242545,296217
2026-02-01,216158,51831,51761,55817
2026-02-01,216173,384721,384151,414283
2026-02-01,216424,335331,334847,361097
2026-02-01,301577,892668,891374,961249
2026-02-01,304080,166324,166083,179103
2026-02-01,304763,128218,128031,138068
2026-02-01,401131,225282,224957,248693
2026-02-01,401534,145012,144389,156155
2026-02-01,402018,121367,121190,130691
2026-02-01,402279,192281,191948,207052
2026-02-01,407120,81894,81776,94100
2026-02-01,408789,159506,159029,171761
2026-02-01,501098,24386,24350,27276
2026-02-01,502221,140093,139889,170789
2026-02-01,502280,478668,477978,515442
2026-02-01,502835,914605,913278,984872
2026-02-01,506012,71645,71542,82324
2026-02-01,506536,608906,608021,655689
2026-02-01,506539,122139,121963,131522
2026-02-01,507515,299657,299154,322680
2026-02-01,507843,1152881,1151209,1241454
2026-02-01,508456,117760,117589,126807
2026-02-01,508599,751,751,810
2026-02-01,509417,282232,281824,344185
2026-02-01,509434,453428,452771,520992
2026-02-01,510003,239184,238838,257559
2026-02-01,511293,1288986,1287114,1571935
2026-02-01,551180,241239,240297,259770
2026-02-01,551228,1082477,1080578,1165643
2026-02-01,551732,143993,143789,165455
2026-02-01,551736,147505,147298,162822
2026-02-01,554973,173824,173573,187180
2026-02-01,555003,34719,34669,37387
2026-02-01,555421,21533,21503,23188
2026-02-01,558754,702749,622292,756741
2026-02-01,558846,573121,572294,617152
2026-02-01,558873,1820418,1817416,1960280
2026-02-01,560271,721929,720887,777394
2026-02-01,562641,682250,681260,832012
2026-02-01,563339,2035728,2032775,2192132
2026-02-01,563342,4290199,4283974,4619812
2026-02-01,563689,374887,374344,403691
2026-02-01,564286,261067,260688,281124
2026-02-01,564647,196347,196064,239447
2026-02-01,564895,219301,218983,251989
2026-02-01,565724,1837253,1834588,1978409
2026-02-01,566061,219213,218897,236056
2026-02-01,566403,212490,212182,234571
2026-02-01,566647,25730,25694,27706
2026-02-01,567251,972344,970935,1117271
2026-02-01,567434,11501,11485,14026
2026-02-01,567538,322768,322302,356308
2026-02-01,567554,10433,10290,11234
2026-02-01,567623,79347,79223,85443
2026-02-01,567645,359459,358940,413037
2026-02-01,567662,921859,920521,992685
2026-02-01,567664,2490769,2487155,2682133
2026-02-01,567665,651265,650320,701302
2026-02-02,100181,8718,8706,9385
2026-02-02,100487,166301,166061,202752
