date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2025-07-01,all,47857330,47622912,52366028
2025-07-02,all,41613352,41403546,45463990
2025-07-03,all,37108826,36915461,40503186
2025-07-04,all,32018110,31844272,34959815
2025-07-05,all,41603118,41381400,45493296
2025-07-06,all,44251492,44017989,48359126
2025-07-07,all,40732627,40514633,44512068
2025-07-08,all,44270724,44053232,48353493
2025-07-09,all,38398188,38199483,41953135
2025-07-10,all,46668505,46425038,51096859
2025-07-11,all,45503015,45244803,49800081
2025-07-12,all,42144021,41927318,46086550
2025-07-13,all,41312786,41112980,45151557
2025-07-14,all,36059753,35882871,39420914
2025-07-15,all,46972226,46744315,51459085
2025-07-16,all,30394070,30223188,33285412
2025-07-17,all,30051887,29882164,32883980
2025-07-18,all,31560250,31388522,34516067
2025-07-19,all,28909804,28748969,31604090
2025-07-20,all,43074624,42863721,47130034
2025-07-21,all,31667783,31492361,34629183
2025-07-22,all,35852964,35665930,39188004
2025-07-23,all,32665126,32488526,35694689
2025-07-24,all,32475571,32294194,35471554
2025-07-25,all,41510567,41291995,45380548
2025-07-26,all,43399101,43166363,47466936
2025-07-27,all,33189020,33003116,36301774
2025-07-28,all,28032186,27875698,30640933
2025-07-29,all,29895748,29738827,32642324
2025-07-30,all,41230170,41019068,45017442
2025-07-31,all,29025950,28863010,31696798
2025-07-01,100181,33522,33472,36097
2025-07-01,100487,100075,99930,122014
2025-07-01,100992,744184,743104,855105
2025-07-01,101020,604626,603750,667457
2025-07-01,101384,11342,11325,13033
2025-07-01,101535,737054,735986,898847
2025-07-01,101954,17126,17103,20887
2025-07-01,110365,218429,218116,235212
2025-07-01,110409,627437,626529,765165
2025-07-01,110435,28047,28007,30202
2025-07-01,110632,117872,117701,143746
2025-07-01,200181,56762,56679,65203
2025-07-01,201184,624367,623430,672332
2025-07-01,201351,149287,149073,160759
2025-07-01,201486,632195,631278,697888
2025-07-01,201632,169603,169359,182633
2025-07-01,201925,792297,789156,853170
2025-07-01,202502,20183,20154,21734
2025-07-01,204586,35094,35045,38740
2025-07-01,204934,238827,238481,257176
2025-07-01,204964,303168,302729,326462
2025-07-01,205272,129177,128992,148335
2025-07-01,205582,80871,80761,98621
2025-07-01,205611,99968,99829,107649
2025-07-01,205761,101742,101599,116856
2025-07-01,206361,384676,384119,414229
2025-07-01,206363,42452,42389,45716
2025-07-01,206440,3014552,3010180,3246160
2025-07-01,206471,547599,546805,589669
2025-07-01,207288,114171,114011,122943
2025-07-01,207774,10669654,10654172,11489393
2025-07-01,207802,71039,70936,78420
2025-07-01,207966,92897,92763,100034
2025-07-01,208532,10076,10062,12274
2025-07-01,210022,438715,438079,472422
2025-07-01,210413,31041,30996,35636
2025-07-01,212377,10510,10497,11651
2025-07-01,214099,92544,92411,107359
2025-07-01,214104,597555,596685,728726
2025-07-01,214781,285149,284679,307058
2025-07-01,215430,122780,122603,132212
2025-07-01,215913,139381,139182,169975
2025-07-01,216158,86745,86620,93412
2025-07-01,216173,335918,335418,361732
2025-07-01,216424,325900,325431,350939
2025-07-01,301577,659408,658452,710069
2025-07-01,304080,210282,209976,226438
2025-07-01,304763,272125,271731,293033
2025-07-01,401131,91381,91250,100878
2025-07-01,401534,161693,161002,174117
2025-07-01,402018,199437,199148,214759
2025-07-01,402279,461226,460427,496668
2025-07-01,407120,187108,186836,214996
2025-07-01,408789,126958,126583,136714
2025-07-01,501098,1199045,1197305,1341102
2025-07-01,502221,68327,68230,83300
2025-07-01,502280,416835,416238,448859
2025-07-01,502835,769893,768777,829045
2025-07-01,506012,129593,129405,148911
2025-07-01,506536,36578,36525,39389
2025-07-01,506539,108448,108294,116781
2025-07-01,507515,409705,409017,441183
2025-07-01,507843,1392944,1390924,1499964
2025-07-01,508456,274629,274233,295730
2025-07-01,508599,383228,382672,412672
2025-07-01,509417,199874,199586,243750
2025-07-01,509434,561729,560913,645433
2025-07-01,510003,670787,669817,722326
2025-07-01,511293,76064,75954,92761
2025-07-01,551180,1090603,1086323,1174395
2025-07-01,551228,2018468,2014925,2173546
2025-07-01,551732,144513,144308,166054
2025-07-01,551736,194424,194146,214615
2025-07-01,554973,277556,277154,298881
2025-07-01,555003,38875,38819,41862
2025-07-01,555421,15990,15967,17219
2025-07-01,558754,1403639,1242937,1511480
2025-07-01,558846,890896,889603,959342
