date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2022-02-01,all,5862568,5853391,6437792
2022-02-02,all,4502414,4495341,4931106
2022-02-03,all,4380328,4373394,4793145
2022-02-04,all,5273140,5264795,5766756
2022-02-05,all,7841108,7828885,8604559
2022-02-06,all,6657133,6646636,7293432
2022-02-07,all,5993233,5983738,6566145
2022-02-08,all,5918294,5908913,6482894
2022-02-09,all,5926109,5916812,6493130
2022-02-10,all,8124821,8112184,8926436
2022-02-11,all,7133040,7121920,7834486
2022-02-12,all,5531847,5523135,6069626
2022-02-13,all,5518779,5510120,6045690
2022-02-14,all,4971221,4963398,5444346
2022-02-15,all,7199418,7188188,7892000
2022-02-16,all,4986047,4978159,5456672
2022-02-17,all,4796683,4789083,5249653
2022-02-18,all,5447100,5438554,5956741
2022-02-19,all,4906177,4898434,5378976
2022-02-20,all,7478228,7466539,8193245
2022-02-21,all,5041878,5033888,5521530
2022-02-22,all,6270325,6260442,6860055
2022-02-23,all,4694943,4687494,5133075
2022-02-24,all,4571670,4564413,5000363
2022-02-25,all,6387352,6377350,6994055
2022-02-26,all,4618804,4611499,5053791
2022-02-27,all,4933005,4925221,5396981
2022-02-28,all,5533933,5525233,6049891
2022-02-01,100181,1284,1282,1383
2022-02-01,100487,95562,95423,116509
2022-02-01,100992,2252,2249,2588
2022-02-01,101020,6373,6363,7036
2022-02-01,101384,31811,31765,36552
2022-02-01,101535,110723,110563,135029
2022-02-01,101954,3533,3528,4308
2022-02-01,110365,540,539,582
2022-02-01,110409,501,501,611
2022-02-01,110435,57839,57756,62282
2022-02-01,110632,5608,5600,6839
2022-02-01,200181,1336,1333,1534
2022-02-01,201184,64970,64873,69962
2022-02-01,201351,62323,62233,67110
2022-02-01,201486,3627,3622,4004
2022-02-01,201632,50928,50856,54839
2022-02-01,201925,106194,105774,114351
2022-02-01,204586,2886,2881,3186
2022-02-01,204934,0,0,0
2022-02-01,204964,204,204,220
2022-02-01,205272,6028,6020,6922
2022-02-01,205582,287764,287349,350926
2022-02-01,205611,302997,302558,326278
2022-02-01,205761,46326,46259,53211
2022-02-01,206361,31370,31325,33780
2022-02-01,206363,25397,25360,27348
2022-02-01,206440,72376,72273,77936
2022-02-01,206471,37901,37849,40813
2022-02-01,207288,91594,91461,98631
2022-02-01,207774,39579,39523,42620
2022-02-01,207802,12122,12106,13383
2022-02-01,207966,164,164,177
2022-02-01,208532,8875,8862,10811
2022-02-01,210022,1143,1141,1231
