date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2026-01-01,all,36609303,36489465,40308975
2026-01-02,all,34104268,33993410,37541676
2026-01-03,all,34147910,34038891,37580609
2026-01-04,all,36035006,35919134,39654239
2026-01-05,all,41488773,41352513,45634562
2026-01-06,all,35319506,35199294,38852245
2026-01-07,all,35831035,35709006,39425695
2026-01-08,all,34146627,34025989,37547102
2026-01-09,all,32800593,32686868,36066449
2026-01-10,all,40525877,40382807,44536976
2026-01-11,all,40347111,40201658,44392819
2026-01-12,all,37927792,37789836,41726469
2026-01-13,all,37235097,37100109,40962997
2026-01-14,all,41258753,41106590,45376593
2026-01-15,all,44138214,43967597,48531916
2026-01-16,all,43013266,42846025,47379171
2026-01-17,all,33240483,33103473,36642210
2026-01-18,all,40687809,40540631,44794207
2026-01-19,all,29882950,29764079,32905620
2026-01-20,all,40739250,40590297,44820051
2026-01-21,all,30493101,30376493,33593825
2026-01-22,all,29520148,29405738,32523081
2026-01-23,all,25113990,25019984,27647210
2026-01-24,all,29530728,29429137,32510684
2026-01-25,all,39177003,39040753,43063732
2026-01-26,all,33210196,33093808,36551286
2026-01-27,all,33896358,33775444,37311024
2026-01-28,all,35224243,35101206,38773017
2026-01-29,all,40348579,40204894,44376856
2026-01-30,all,40250979,40107285,44285233
2026-01-31,all,30906959,30790710,34044513
2026-01-01,100181,14953,14931,16101
2026-01-01,100487,154920,154698,188879
2026-01-01,100992,786405,785264,903618
2026-01-01,101020,248888,248527,274751
2026-01-01,101384,3896,3890,4477
2026-01-01,101535,66608,66511,81231
2026-01-01,101954,40039,39982,48830
2026-01-01,110365,66798,66702,71933
2026-01-01,110409,19348,19319,23595
2026-01-01,110435,21190,21160,22819
2026-01-01,110632,1048021,1046500,1278074
2026-01-01,200181,74784,74676,85905
2026-01-01,201184,42060,41998,45292
2026-01-01,201351,446603,445958,480916
2026-01-01,201486,603125,602249,665797
2026-01-01,201632,499384,498663,537750
2026-01-01,201925,49232,49039,53015
2026-01-01,202502,2493,2489,2684
2026-01-01,204586,7873,7862,8693
2026-01-01,204934,111196,111035,119739
2026-01-01,204964,144887,144677,156020
2026-01-01,205272,435335,434704,499899
2026-01-01,205582,41982,41928,51197
2026-01-01,205611,726427,725378,782238
2026-01-01,205761,195476,195191,224522
2026-01-01,206361,317584,317124,341986
2026-01-01,206363,5316,5309,5728
2026-01-01,206440,852933,851700,918463
2026-01-01,206471,171923,171675,185132
2026-01-01,207288,103390,103248,111333
2026-01-01,207774,362195,361669,390023
2026-01-01,207802,181950,181685,200857
2026-01-01,207966,97194,97053,104662
2026-01-01,208532,6585,6575,8020
2026-01-01,210022,1095728,1094138,1179912
2026-01-01,210413,31060,31015,35658
2026-01-01,212377,2012,2010,2234
2026-01-01,214099,130611,130428,151522
2026-01-01,214104,300372,299935,366308
2026-01-01,214781,166096,165822,178858
2026-01-01,215430,386981,386421,416713
2026-01-01,215913,232066,231732,283010
2026-01-01,216158,29199,29158,31440
2026-01-01,216173,382969,382404,412395
2026-01-01,216424,193912,193634,208810
2026-01-01,301577,867895,866638,934577
2026-01-01,304080,186040,185772,200334
2026-01-01,304763,117583,117412,126617
2026-01-01,401131,218577,218261,241289
2026-01-01,401534,104177,103732,112181
2026-01-01,402018,158762,158531,170959
2026-01-01,402279,114043,113849,122805
2026-01-01,407120,108921,108765,125157
2026-01-01,408789,81861,81619,88146
2026-01-01,501098,20615,20586,23058
2026-01-01,502221,208294,207993,253934
2026-01-01,502280,319341,318880,343876
2026-01-01,502835,794066,792915,855076
2026-01-01,506012,58911,58826,67693
2026-01-01,506536,362805,362277,390679
2026-01-01,506539,86729,86603,93392
2026-01-01,507515,285859,285380,307821
2026-01-01,507843,1147016,1145351,1235138
2026-01-01,508456,76706,76598,82600
2026-01-01,508599,1001,1000,1079
2026-01-01,509417,156714,156488,191112
2026-01-01,509434,208242,207943,239272
2026-01-01,510003,274897,274497,296015
2026-01-01,511293,1162532,1160845,1417722
2026-01-01,551180,189349,188612,203895
2026-01-01,551228,627378,626279,675579
2026-01-01,551732,123012,122837,141346
2026-01-01,551736,162073,161842,178897
2026-01-01,554973,154149,153926,165990
2026-01-01,555003,49177,49105,52955
2026-01-01,555421,19703,19675,21217
2026-01-01,558754,572924,507330,616941
2026-01-01,558846,613478,612593,660610
2026-01-01,558873,2416878,2412889,2602567
2026-01-01,560271,701810,700796,755728
2026-01-01,562641,645326,644389,786982
2026-01-01,563339,1916292,1913512,2063519
2026-01-01,563342,4032795,4026945,4342633
2026-01-01,563689,139285,139084,149987
2026-01-01,564286,212049,211741,228341
2026-01-01,564647,83225,83104,101494
2026-01-01,564895,171423,171176,196975
2026-01-01,565724,1647652,1645262,1774241
2026-01-01,566061,222062,221743,239124
2026-01-01,566403,277983,277580,306870
2026-01-01,566647,58986,58902,63518
2026-01-01,567251,555808,555003,638653
2026-01-01,567434,14100,14080,17195
2026-01-01,567538,376448,375902,415565
2026-01-01,567554,20387,20109,21953
2026-01-01,567623,46082,46012,49622
2026-01-01,567645,336359,335874,386495
2026-01-01,567662,469526,468845,505600
2026-01-01,567664,1242198,1240397,1337635
2026-01-01,567665,487800,487094,525277
2026-01-02,100181,16383,16358,17642
2026-01-02,100487,140619,140416,171443
2026-01-02,100992,712812,711779,819056
2026-01-02,101020,243240,242889,268516
2026-01-02,101384,3896,3890,4477
2026-01-02,101535,50611,50539,61718
2026-01-02,101954,38379,38323,46803
2026-01-02,110365,63334,63245,68199
2026-01-02,110409,17067,17042,20814
2026-01-02,110435,18171,18144,19568
2026-01-02,110632,908683,907364,1108151
2026-01-02,200181,73471,73366,84397
2026-01-02,201184,28065,28024,30222
2026-01-02,201351,440367,439731,474199
2026-01-02,201486,569302,568476,628462
2026-01-02,201632,442728,442089,476743
2026-01-02,201925,39802,39644,42863
2026-01-02,202502,2234,2230,2406
2026-01-02,204586,10423,10408,11508
2026-01-02,204934,108557,108399,116897
2026-01-02,204964,136909,136711,147428
2026-01-02,205272,416575,415971,478358
2026-01-02,205582,37115,37066,45262
2026-01-02,205611,659762,658809,710450
2026-01-02,205761,169407,169161,194580
2026-01-02,206361,286254,285840,308246
2026-01-02,206363,4085,4080,4402
2026-01-02,206440,700648,699634,754477
2026-01-02,206471,161689,161455,174114
2026-01-02,207288,94254,94124,101495
2026-01-02,207774,244171,243818,262932
2026-01-02,207802,176458,176201,194795
2026-01-02,207966,123384,123205,132864
2026-01-02,208532,9941,9926,12108
2026-01-02,210022,1062508,1060966,1144139
2026-01-02,210413,36822,36769,42274
2026-01-02,212377,1933,1931,2146
2026-01-02,214099,87866,87743,101931
2026-01-02,214104,273057,272663,332997
2026-01-02,214781,151631,151380,163282
2026-01-02,215430,296980,296550,319797
2026-01-02,215913,228372,228041,278501
2026-01-02,216158,28978,28938,31203
2026-01-02,216173,343276,342764,369645
2026-01-02,216424,169237,168996,182244
2026-01-02,301577,876321,875051,943649
2026-01-02,304080,172572,172323,185831
2026-01-02,304763,114979,114813,123811
2026-01-02,401131,193891,193611,214039
2026-01-02,401534,102909,102469,110816
2026-01-02,402018,134232,134037,144545
2026-01-02,402279,88236,88085,95013
2026-01-02,407120,104423,104274,119987
2026-01-02,408789,89865,89598,96769
2026-01-02,501098,18927,18900,21170
2026-01-02,502221,179504,179243,218837
2026-01-02,502280,339430,338941,365510
2026-01-02,502835,675628,674651,727532
2026-01-02,506012,62420,62330,71725
2026-01-02,506536,339202,338710,365263
2026-01-02,506539,70600,70500,76025
2026-01-02,507515,248153,247737,267218
2026-01-02,507843,1037126,1035622,1116803
2026-01-02,508456,65931,65839,70997
2026-01-02,508599,1126,1125,1214
2026-01-02,509417,150788,150571,183886
2026-01-02,509434,175628,175376,201798
2026-01-02,510003,234767,234425,252805
2026-01-02,511293,1058425,1056889,1290762
2026-01-02,551180,184922,184200,199128
2026-01-02,551228,538610,537666,579991
2026-01-02,551732,110653,110497,127145
2026-01-02,551736,146072,145864,161238
2026-01-02,554973,150185,149968,161723
2026-01-02,555003,42661,42599,45938
2026-01-02,555421,18492,18466,19913
2026-01-02,558754,526731,466426,567199
2026-01-02,558846,625933,625027,674022
2026-01-02,558873,2450153,2446112,2638400
2026-01-02,560271,682086,681100,734492
2026-01-02,562641,640792,639861,781454
2026-01-02,563339,1845069,1842393,1986823
2026-01-02,563342,3766464,3760999,4055839
2026-01-02,563689,127731,127547,137545
2026-01-02,564286,194851,194568,209821
2026-01-02,564647,85197,85074,103898
2026-01-02,564895,156906,156680,180295
2026-01-02,565724,1611428,1609089,1735234
2026-01-02,566061,199487,199200,214813
2026-01-02,566403,273791,273394,302242
2026-01-02,566647,57004,56921,61385
2026-01-02,567251,589495,588642,677359
2026-01-02,567434,13543,13524,16515
2026-01-02,567538,329054,328579,363248
2026-01-02,567554,15020,14815,16173
2026-01-02,567623,45542,45473,49044
2026-01-02,567645,298614,298184,343123
2026-01-02,567662,431608,430983,464768
2026-01-02,567664,1197403,1195667,1289397
2026-01-02,567665,384232,383674,413752
2026-01-03,100181,18898,18870,20349
2026-01-03,100487,163089,162852,198839
2026-01-03,100992,707542,706516,813001
2026-01-03,101020,237049,236705,261681
2026-01-03,101384,3896,3890,4477
2026-01-03,101535,47845,47777,58346
2026-01-03,101954,39198,39141,47802
2026-01-03,110365,67163,67071,72321
2026-01-03,110409,14868,14848,18131
2026-01-03,110435,17304,17279,18632
2026-01-03,110632,843892,842667,1029136
2026-01-03,200181,71611,71509,82260
2026-01-03,201184,31051,31004,33437
2026-01-03,201351,429943,429321,462974
2026-01-03,201486,560465,559651,618703
2026-01-03,201632,443354,442714,477417
2026-01-03,201925,36489,36344,39291
2026-01-03,202502,2203,2199,2372
2026-01-03,204586,9797,9783,10817
2026-01-03,204934,107733,107577,116010
2026-01-03,204964,149762,149545,161268
2026-01-03,205272,374715,374172,430288
2026-01-03,205582,34182,34136,41686
