date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2024-06-01,all,37138203,37078962,40857502
2024-06-02,all,31170326,31120327,34256236
2024-06-03,all,27512138,27467979,30229772
2024-06-04,all,39992299,39929280,43983856
2024-06-05,all,42935001,42867215,47198250
2024-06-06,all,51633129,51550933,56815184
2024-06-07,all,50594550,50513857,55678031
2024-06-08,all,54237552,54151378,59716457
2024-06-09,all,56013333,55924129,61743128
2024-06-10,all,57909457,57817233,63842290
2024-06-11,all,66553544,66447095,73413511
2024-06-12,all,42660346,42590597,46991925
2024-06-13,all,35784109,35725744,39384712
2024-06-14,all,33603349,33548581,36986327
2024-06-15,all,47974610,47897347,52818669
2024-06-16,all,37547619,37486362,41300398
2024-06-17,all,34111021,34055203,37503679
2024-06-18,all,37374348,37314206,41085925
2024-06-19,all,29537381,29489604,32451949
2024-06-20,all,38229010,38167831,41996278
2024-06-21,all,28630494,28584360,31478879
2024-06-22,all,33708999,33654698,37011067
2024-06-23,all,35432367,35375516,38898562
2024-06-24,all,33811309,33757004,37115273
2024-06-25,all,45888791,45816605,50491131
2024-06-26,all,43367800,43298638,47648953
2024-06-27,all,33822458,33767995,37185873
2024-06-28,all,31863281,31812007,35036951
2024-06-29,all,33391273,33337430,36705169
2024-06-30,all,48828463,48750783,53755407
2024-06-01,100181,56129,56045,60443
2024-06-01,100487,105198,105051,128259
2024-06-01,100992,165346,165108,189993
2024-06-01,101020,83996,83874,92723
2024-06-01,101384,2473182,2469594,2841815
2024-06-01,101535,330050,329575,402498
2024-06-01,101954,317606,317148,387328
2024-06-01,110365,184269,184004,198426
2024-06-01,110409,90968,90838,110938
2024-06-01,110435,111263,111102,119811
2024-06-01,110632,97414,97274,118797
2024-06-01,200181,41088,41032,47198
2024-06-01,201184,3552847,3547525,3825810
2024-06-01,201351,148666,148450,160089
2024-06-01,201486,48492,48423,53530
2024-06-01,201632,90284,90158,97221
2024-06-01,201925,496189,494223,534307
2024-06-01,202502,355395,354880,382699
2024-06-01,204586,724297,723247,799561
2024-06-01,204934,490569,489857,528259
2024-06-01,204964,831391,830184,895265
2024-06-01,205272,253655,253285,291275
2024-06-01,205582,329507,329034,401828
2024-06-01,205611,37907,37857,40817
2024-06-01,205761,108573,108419,124707
2024-06-01,206361,863279,862026,929604
2024-06-01,206363,38158,38103,41091
2024-06-01,206440,1204600,1202853,1297150
2024-06-01,206471,292971,292549,315480
2024-06-01,207288,122237,122065,131627
2024-06-01,207774,249874,249511,269071
2024-06-01,207802,89906,89776,99248
2024-06-01,207966,697043,696032,750596
2024-06-01,208532,44799,44735,54570
2024-06-01,210022,329130,328653,354417
2024-06-01,210413,62574,62484,71837
2024-06-01,212377,314353,313899,348515
2024-06-01,214099,177926,177671,206405
2024-06-01,214104,96332,96194,117479
2024-06-01,214781,313026,312506,337075
2024-06-01,215430,230275,229942,247968
2024-06-01,215913,144325,144118,176008
2024-06-01,216158,102247,102101,110100
2024-06-01,216173,376993,376438,405959
2024-06-01,216424,557688,556883,600535
2024-06-01,301577,450809,450156,485442
2024-06-01,304080,160775,160542,173127
2024-06-01,304763,330878,330398,356299
2024-06-01,401131,103977,103827,114783
2024-06-01,401534,232064,231065,249893
2024-06-01,402018,1049,1048,1130
2024-06-01,402279,291391,290886,313781
2024-06-01,407120,213589,213280,245426
2024-06-01,408789,64490,64306,69443
2024-06-01,501098,488216,487508,546057
2024-06-01,502221,118863,118692,144907
2024-06-01,502280,372787,372251,401431
2024-06-01,502835,750313,749227,807963
2024-06-01,506012,202235,201942,232380
2024-06-01,506536,109079,108924,117459
2024-06-01,506539,78991,78878,85059
2024-06-01,507515,293593,293100,316150
2024-06-01,507843,192311,192035,207086
2024-06-01,508456,46917,46848,50521
2024-06-01,508599,434459,433828,467839
2024-06-01,509417,71500,71397,87196
2024-06-01,509434,381631,381078,438495
2024-06-01,510003,135827,135630,146263
2024-06-01,511293,45710,45643,55745
2024-06-01,551180,862949,859561,929251
2024-06-01,551228,1097202,1095276,1181499
2024-06-01,551732,153764,153545,176685
2024-06-01,551736,167774,167537,185193
2024-06-01,554973,142847,142640,153823
2024-06-01,555003,568166,567341,611818
2024-06-01,555421,24281,24246,26147
2024-06-01,558754,0,0,0
2024-06-01,558846,654316,653369,704588
2024-06-01,558873,145755,145515,156952
2024-06-01,560271,3790758,3785262,4081996
2024-06-01,562641,413631,413031,504428
2024-06-01,563339,304775,304333,328191
2024-06-01,563342,385936,385374,415588
2024-06-01,563689,98841,98702,106434
2024-06-01,564286,229055,228723,246653
2024-06-01,564647,257512,257138,314038
2024-06-01,564895,260198,259822,298981
2024-06-01,565724,57757,57674,62195
2024-06-01,566061,246633,246276,265582
2024-06-01,566403,272730,272335,301071
2024-06-01,566647,573529,572697,617592
2024-06-01,567251,443647,443004,509773
2024-06-01,567434,495236,494518,603945
2024-06-01,567538,303319,302879,334836
