date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2023-02-01,all,10708756,10692020,11735000
2023-02-02,all,8006394,7993872,8758819
2023-02-03,all,7239647,7228276,7911616
2023-02-04,all,8191179,8178386,8950111
2023-02-05,all,11780968,11762560,12895236
2023-02-06,all,9325508,9310931,10201883
2023-02-07,all,8999709,8985645,9847441
2023-02-08,all,8971198,8957194,9817251
2023-02-09,all,8501940,8488655,9306307
2023-02-10,all,11336191,11318563,12423189
2023-02-11,all,11839720,11821315,12984309
2023-02-12,all,9384808,9370166,10281961
2023-02-13,all,7772359,7760171,8510195
2023-02-14,all,7562848,7550970,8280587
2023-02-15,all,10645890,10629299,11658013
2023-02-16,all,7466235,7454499,8172696
2023-02-17,all,7195190,7183862,7876307
2023-02-18,all,8686597,8673057,9511799
2023-02-19,all,8094717,8082026,8866043
2023-02-20,all,10354515,10338318,11330251
2023-02-21,all,7857712,7845330,8606939
2023-02-22,all,9469747,9454899,10371805
2023-02-23,all,6999279,6988242,7665336
2023-02-24,all,8164406,8151593,8947670
2023-02-25,all,10059849,10044124,11033894
2023-02-26,all,7515411,7503589,8235368
2023-02-27,all,6881556,6870711,7540699
2023-02-28,all,8116587,8103805,8889888
2023-02-01,100181,2021,2019,2176
2023-02-01,100487,89594,89467,109231
2023-02-01,100992,16291,16268,18720
2023-02-01,101020,3302,3298,3646
2023-02-01,101384,100105,99960,115026
2023-02-01,101535,114431,114267,139550
2023-02-01,101954,23505,23471,28664
2023-02-01,110365,6537,6528,7040
2023-02-01,110409,6841,6831,8341
2023-02-01,110435,84211,84089,90682
2023-02-01,110632,2679,2675,3267
2023-02-01,200181,19234,19206,22094
2023-02-01,201184,149041,148818,160491
2023-02-01,201351,112554,112391,121202
2023-02-01,201486,198,198,218
2023-02-01,201632,79781,79667,85911
2023-02-01,201925,122435,121951,131843
2023-02-01,202502,16107,16085,17344
2023-02-01,204586,15594,15572,17214
2023-02-01,204934,0,0,0
2023-02-01,204964,3028,3024,3261
2023-02-01,205272,138791,138590,159376
2023-02-01,205582,137110,136913,167204
2023-02-01,205611,299079,298644,322056
2023-02-01,205761,124924,124745,143489
2023-02-01,206361,50775,50701,54677
2023-02-01,206363,16943,16919,18245
2023-02-01,206440,54966,54889,59189
2023-02-01,206471,42059,42001,45289
2023-02-01,207288,94837,94701,102128
2023-02-01,207774,52369,52295,56393
2023-02-01,207802,98342,98199,108561
2023-02-01,207966,162,162,174
2023-02-01,208532,486,486,591
2023-02-01,210022,922,921,993
2023-02-01,210413,2534,2530,2910
2023-02-01,212377,4713,4707,5226
2023-02-01,214099,301312,300876,349545
2023-02-01,214104,16561,16538,20195
2023-02-01,214781,44516,44444,47933
2023-02-01,215430,4841,4835,5213
2023-02-01,215913,110406,110246,134641
2023-02-01,216158,27465,27427,29576
2023-02-01,216173,107984,107825,116281
2023-02-01,216424,70638,70538,76064
2023-02-01,301577,825780,824582,889225
2023-02-01,304080,121926,121749,131293
2023-02-01,304763,55823,55742,60112
2023-02-01,401131,32090,32044,35425
2023-02-01,401534,64259,63982,69197
2023-02-01,402018,669,668,721
2023-02-01,402279,96522,96355,103940
2023-02-01,407120,87883,87756,100984
2023-02-01,408789,48151,48009,51853
2023-02-01,501098,1486,1483,1661
2023-02-01,502221,117254,117088,142946
2023-02-01,502280,244851,244498,263664
2023-02-01,502835,221636,221316,238661
2023-02-01,506012,673,672,773
2023-02-01,506536,14705,14684,15835
2023-02-01,506539,67981,67884,73205
2023-02-01,507515,93,93,100
2023-02-01,507843,34051,34002,36667
2023-02-01,508456,15308,15288,16483
2023-02-01,508599,746,744,803
2023-02-01,509417,3259,3254,3975
2023-02-01,509434,311303,310852,357690
2023-02-01,510003,7363,7354,7929
2023-02-01,511293,13295,13276,16213
2023-02-01,551180,158752,158127,170949
2023-02-01,551228,65581,65467,70618
2023-02-01,551732,42154,42094,48438
2023-02-01,551736,33240,33194,36693
2023-02-01,555003,69082,68983,74390
2023-02-01,555421,304353,303911,327737
2023-02-01,558846,232133,231798,249969
2023-02-01,558873,1151747,1149847,1240234
2023-02-01,560271,412118,411525,443782
2023-02-01,563339,171619,171370,184804
2023-02-01,563342,144899,144689,156031
2023-02-01,563689,73141,73036,78761
2023-02-01,564286,466769,466092,502631
2023-02-01,564647,149,149,182
2023-02-01,564895,64705,64612,74350
2023-02-01,565724,29487,29445,31753
2023-02-01,566061,95473,95335,102808
2023-02-01,566403,305000,304557,336694
2023-02-01,566647,124503,124322,134069
2023-02-01,567251,2694,2690,3096
2023-02-01,567434,3851,3846,4697
2023-02-01,567538,160355,160122,177019
2023-02-01,567554,1047,1033,1127
2023-02-01,567623,3812,3806,4105
2023-02-01,567645,53242,53164,61178
2023-02-01,567662,411825,411227,443465
2023-02-01,567664,969094,967688,1043549
2023-02-01,567665,600,599,646
2023-02-02,100181,1803,1801,1941
2023-02-02,100487,65732,65637,80139
2023-02-02,100992,14496,14475,16658
2023-02-02,101020,7579,7568,8368
2023-02-02,101384,96538,96398,110927
2023-02-02,101535,92360,92227,112635
2023-02-02,101954,23177,23144,28265
2023-02-02,110365,7032,7023,7573
2023-02-02,110409,5609,5601,6839
