date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2021-08-01,all,4594503,4587015,5029777
2021-08-02,all,4648884,4641108,5080902
2021-08-03,all,4515838,4508105,4932103
2021-08-04,all,5105478,5096787,5575406
2021-08-05,all,6960497,6949091,7623184
2021-08-06,all,5251100,5242210,5749421
2021-08-07,all,5703897,5694327,6246848
2021-08-08,all,6020646,6010587,6592540
2021-08-09,all,4733350,4725384,5180900
2021-08-10,all,6529906,6519280,7164007
2021-08-11,all,6182594,6172522,6781571
2021-08-12,all,4288182,4281039,4704707
2021-08-13,all,3873720,3867305,4243504
2021-08-14,all,4043729,4037054,4428173
2021-08-15,all,6337575,6327409,6954398
2021-08-16,all,3956578,3950056,4335253
2021-08-17,all,3861296,3854933,4230074
2021-08-18,all,4659335,4651802,5095631
2021-08-19,all,3526940,3521138,3858231
2021-08-20,all,5180289,5172012,5672490
2021-08-21,all,3775925,3769805,4133404
2021-08-22,all,4053825,4047269,4439041
2021-08-23,all,3537979,3532227,3870831
2021-08-24,all,3420587,3415026,3742550
2021-08-25,all,5205309,5197062,5696533
2021-08-26,all,3515069,3509278,3845635
2021-08-27,all,3451640,3446012,3776532
2021-08-28,all,3602067,3596204,3940343
2021-08-29,all,3819476,3813248,4177262
2021-08-30,all,4801956,4794242,5253508
2021-08-31,all,3320597,3315085,3634041
2021-08-01,100181,265,265,285
2021-08-01,100487,69480,69381,84714
2021-08-01,100992,1146,1144,1317
2021-08-01,101020,6506,6496,7182
2021-08-01,101384,3760,3755,4320
2021-08-01,101535,20160,20131,24585
2021-08-01,101954,3325,3320,4055
2021-08-01,110365,1215,1214,1308
2021-08-01,110409,83,83,101
2021-08-01,110435,148648,148433,160068
2021-08-01,110632,3516,3511,4288
2021-08-01,200181,4744,4738,5450
2021-08-01,201184,89203,89070,96056
2021-08-01,201351,56476,56395,60815
2021-08-01,201486,2991,2987,3302
2021-08-01,201632,29330,29291,31582
2021-08-01,201925,23420,23328,25219
2021-08-01,202502,153,153,165
2021-08-01,204586,4252,4247,4693
2021-08-01,204934,0,0,0
2021-08-01,204964,6713,6704,7229
2021-08-01,205272,8050,8038,9244
2021-08-01,205582,209935,209628,256014
