date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2019-02-01,all,3744581,3738989,4061481
2019-02-02,all,3730719,3725144,4047954
2019-02-03,all,4015252,4009270,4355043
2019-02-04,all,3288728,3283821,3565850
2019-02-05,all,4553638,4546850,4941766
2019-02-06,all,3660005,3654555,3965946
2019-02-07,all,3470310,3465146,3759885
2019-02-08,all,4000676,3994704,4337742
2019-02-09,all,3758644,3753051,4077177
2019-02-10,all,4871598,4864315,5294637
2019-02-11,all,4436947,4430332,4811632
2019-02-12,all,4574487,4567673,4960599
2019-02-13,all,4552394,4545609,4937808
2019-02-14,all,4587058,4580219,4974143
2019-02-15,all,5664439,5656002,6149841
2019-02-16,all,6172533,6163348,6701573
2019-02-17,all,5148719,5141061,5583701
2019-02-18,all,4138226,4132046,4492713
2019-02-19,all,3971384,3965457,4312096
2019-02-20,all,5432807,5424714,5909906
2019-02-21,all,4010111,4004124,4357585
2019-02-22,all,3775371,3769718,4104254
2019-02-23,all,3468107,3462917,3774506
2019-02-24,all,4589889,4583040,4994489
2019-02-25,all,4571199,4564379,4972108
2019-02-26,all,3304167,3299228,3588658
2019-02-27,all,3504073,3498840,3805055
2019-02-28,all,3334741,3329755,3621815
2019-02-01,100181,0,0,0
2019-02-01,100487,58659,58575,71516
2019-02-01,100992,356,355,409
2019-02-01,101020,24415,24379,26951
2019-02-01,101535,12896,12877,15727
2019-02-01,101954,1292,1290,1576
2019-02-01,110365,2274,2271,2449
2019-02-01,110409,50,50,61
2019-02-01,110435,1101,1099,1186
2019-02-01,110632,369,368,450
2019-02-01,200181,235,235,270
2019-02-01,201184,25028,24991,26951
2019-02-01,201351,28326,28286,30503
2019-02-01,201632,2031,2029,2187
2019-02-01,201925,87,87,94
2019-02-01,205582,1775,1773,2165
2019-02-01,205611,5385,5377,5798
2019-02-01,205761,12896,12878,14813
2019-02-01,206361,26281,26243,28300
2019-02-01,206363,72965,72858,78571
2019-02-01,206440,66017,65922,71088
2019-02-01,206471,44325,44262,47732
2019-02-01,207288,23347,23315,25141
2019-02-01,207774,1777,1774,1914
2019-02-01,208532,7,7,9
2019-02-01,212377,100,100,111
2019-02-01,214099,433,433,502
2019-02-01,214104,4,4,5
2019-02-01,214781,14444,14420,15553
2019-02-01,215430,0,0,0
2019-02-01,215913,1567,1565,1911
2019-02-01,216158,68959,68859,74258
2019-02-01,216173,15812,15789,17027
2019-02-01,216424,6315,6307,6800
2019-02-01,301577,31650,31605,34081
2019-02-01,304080,972,971,1047
2019-02-01,304763,57,57,61
2019-02-01,401131,2865,2861,3162
2019-02-01,401534,10452,10409,11256
2019-02-01,402279,17665,17634,19023
2019-02-01,407120,282,282,325
2019-02-01,408789,3889,3878,4188
2019-02-01,501098,360,359,403
2019-02-01,502221,35912,35861,43781
2019-02-01,502280,10756,10741,11584
2019-02-01,502835,17726,17700,19087
2019-02-01,506536,1116,1115,1201
2019-02-01,506539,1781292,1778706,1918146
2019-02-01,507843,19083,19055,20550
2019-02-01,508456,2563,2559,2760
2019-02-01,508599,405,405,437
2019-02-01,509417,4313,4307,5260
2019-02-01,509434,113353,113189,130244
