date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2018-11-01,all,1709279,1706603,1858830
2018-11-02,all,2257037,2253571,2448847
2018-11-03,all,2429483,2425759,2636150
2018-11-04,all,3146930,3142152,3413218
2018-11-05,all,3525383,3520019,3827248
2018-11-06,all,2945777,2941264,3196470
2018-11-07,all,3108356,3103601,3370552
2018-11-08,all,3031942,3027292,3286495
2018-11-09,all,2661007,2656910,2884008
2018-11-10,all,3482853,3477529,3780452
2018-11-11,all,3678960,3673324,3993937
2018-11-12,all,2600224,2596203,2819282
2018-11-13,all,2490325,2486474,2699945
2018-11-14,all,2458678,2454889,2666268
2018-11-15,all,3426595,3421371,3718597
2018-11-16,all,2272806,2269296,2465529
2018-11-17,all,2505938,2502089,2718816
2018-11-18,all,2444051,2440303,2652306
2018-11-19,all,2180960,2177604,2365808
2018-11-20,all,3159876,3155068,3430454
2018-11-21,all,2275395,2271898,2468389
2018-11-22,all,2154372,2151058,2337446
2018-11-23,all,3040311,3035745,3302474
2018-11-24,all,3168581,3163804,3441496
2018-11-25,all,3335472,3330424,3621769
2018-11-26,all,3978006,3972039,4410662
2018-11-27,all,2317286,2313749,2518474
2018-11-28,all,2301190,2297679,2499847
2018-11-29,all,2218731,2215344,2410631
2018-11-30,all,2558683,2554773,2786197
2018-11-01,100181,0,0,0
2018-11-01,100487,50901,50828,62058
2018-11-01,100992,6450,6441,7411
2018-11-01,101020,14327,14307,15816
2018-11-01,101535,10513,10498,12821
2018-11-01,101954,1300,1298,1585
2018-11-01,110365,339,339,365
2018-11-01,110435,501,500,539
2018-11-01,200181,157,157,180
2018-11-01,201184,32384,32336,34872
2018-11-01,201351,850,849,915
2018-11-01,201632,954,954,1028
2018-11-01,201925,87,87,94
2018-11-01,205582,624,624,762
2018-11-01,205611,18763,18736,20205
2018-11-01,205761,4031,4024,4631
2018-11-01,206361,26804,26765,28863
2018-11-01,206363,102320,102170,110182
2018-11-01,206440,70207,70106,75602
2018-11-01,206471,46584,46516,50165
2018-11-01,207288,12226,12209,13164
2018-11-01,207774,4196,4190,4518
2018-11-01,212377,206,206,228
2018-11-01,214099,2773,2769,3218
2018-11-01,214104,181,181,221
2018-11-01,214781,18566,18535,19992
2018-11-01,215430,0,0,0
2018-11-01,215913,2370,2367,2890
2018-11-01,216158,376,376,404
2018-11-01,216173,7185,7174,7737
2018-11-01,216424,7213,7203,7767
2018-11-01,301577,31597,31551,34024
2018-11-01,304080,1788,1786,1925
2018-11-01,304763,33,33,36
2018-11-01,401131,3985,3980,4399
2018-11-01,401534,6424,6397,6918
2018-11-01,402279,7703,7690,8295
2018-11-01,407120,8064,8052,9266
2018-11-01,408789,6634,6615,7142
2018-11-01,501098,139,139,155
2018-11-01,502221,14557,14535,17747
2018-11-01,502280,8490,8478,9143
2018-11-01,502835,8149,8137,8775
2018-11-01,506536,684,683,737
2018-11-01,506539,7434,7423,8005
2018-11-01,507843,12246,12228,13186
2018-11-01,508456,9185,9172,9891
2018-11-01,508599,741,741,798
2018-11-01,509417,5980,5971,7293
2018-11-01,509434,28976,28934,33293
2018-11-01,510003,5625,5616,6058
2018-11-01,551180,50716,50518,54613
2018-11-01,551228,4318,4312,4650
2018-11-01,551732,5140,5132,5906
2018-11-01,551736,2216,2213,2446
2018-11-01,558846,21032,21002,22648
2018-11-01,558873,224321,223951,241556
2018-11-01,560271,31639,31592,34068
2018-11-01,563339,248307,247947,267385
2018-11-01,563342,131647,131456,141762
2018-11-01,563689,997,996,1074
2018-11-01,564647,706,705,861
2018-11-01,564895,4806,4799,5522
2018-11-01,565724,19296,19268,20778
2018-11-01,566647,1546,1544,1665
2018-11-01,567434,108,108,132
2018-11-01,567538,5331,5323,5885
2018-11-01,567645,9646,9633,11084
2018-11-01,567662,89986,89855,96900
2018-11-01,567664,245699,245343,264576
2018-11-02,100181,0,0,0
2018-11-02,100487,48737,48667,59420
2018-11-02,100992,4906,4899,5637
2018-11-02,101020,13768,13748,15199
2018-11-02,101535,8911,8898,10867
