date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2021-04-01,all,6270600,6260664,6835644
2021-04-02,all,5618802,5609855,6122183
2021-04-03,all,5677737,5668677,6187173
2021-04-04,all,5813706,5804501,6333293
2021-04-05,all,7535143,7523336,8211364
2021-04-06,all,5415878,5407238,5898259
2021-04-07,all,5301306,5292881,5771574
2021-04-08,all,4977007,4969119,5416754
2021-04-09,all,5351402,5342975,5824109
2021-04-10,all,7328196,7316835,7994094
2021-04-11,all,6894714,6883800,7509207
2021-04-12,all,6449930,6439649,7025402
2021-04-13,all,6268087,6258092,6827860
2021-04-14,all,6506056,6495706,7084908
2021-04-15,all,8197616,8184726,8948132
2021-04-16,all,8365534,8352301,9119528
2021-04-17,all,6457807,6447426,7034934
2021-04-18,all,7969965,7957470,8691239
2021-04-19,all,5817509,5808208,6334290
2021-04-20,all,8103419,8090762,8832037
2021-04-21,all,5906886,5897467,6431254
2021-04-22,all,5749055,5739893,6259769
2021-04-23,all,5612483,5603604,6108213
2021-04-24,all,6039963,6030424,6574427
2021-04-25,all,8000136,7987653,8736778
2021-04-26,all,7004578,6993429,7627782
2021-04-27,all,7095610,7084267,7729173
2021-04-28,all,8209584,8196601,8944302
2021-04-29,all,6204795,6194842,6756513
2021-04-30,all,8348256,8335060,9102767
2021-04-01,100181,18,18,19
2021-04-01,100487,64810,64717,79016
2021-04-01,100992,2901,2896,3333
2021-04-01,101020,34998,34948,38636
2021-04-01,101384,95,95,109
2021-04-01,101535,28720,28679,35025
2021-04-01,101954,3277,3272,3996
2021-04-01,110365,1848,1845,1990
2021-04-01,110409,135,135,164
2021-04-01,110435,87750,87623,94492
2021-04-01,110632,10725,10709,13079
2021-04-01,200181,3721,3717,4274
2021-04-01,201184,74416,74304,80133
2021-04-01,201351,46584,46517,50164
2021-04-01,201486,3550,3545,3919
2021-04-01,201632,8208,8198,8840
2021-04-01,201925,243,243,262
2021-04-01,204586,5,5,6
2021-04-01,204934,0,0,0
2021-04-01,204964,251,251,270
2021-04-01,205272,21033,21003,24152
2021-04-01,205582,141904,141700,173049
2021-04-01,205611,48657,48587,52395
2021-04-01,205761,9484,9471,10891
2021-04-01,206361,157364,157136,169453
2021-04-01,206363,272365,271963,293291
2021-04-01,206440,486986,486281,524402
2021-04-01,206471,573506,572676,617568
2021-04-01,207288,45471,45407,48962
2021-04-01,207774,18599,18573,20028
2021-04-01,207802,7919,7908,8742
2021-04-01,208532,121,121,147
2021-04-01,210022,569,568,613
2021-04-01,210413,3576,3571,4106
2021-04-01,212377,254,254,282
2021-04-01,214099,2067,2066,2398
2021-04-01,214104,548,548,668
2021-04-01,214781,57138,57043,61528
2021-04-01,215430,449,448,483
2021-04-01,215913,7214,7204,8798
2021-04-01,216158,183740,183474,197855
2021-04-01,216173,42716,42653,45998
2021-04-01,216424,25192,25156,27126
2021-04-01,301577,19065,19038,20529
2021-04-01,304080,23468,23434,25272
2021-04-01,304763,191,191,205
2021-04-01,401131,11457,11441,12649
2021-04-01,401534,30351,30220,32682
2021-04-01,402018,1093,1091,1177
2021-04-01,402279,72201,72074,77749
2021-04-01,407120,12569,12551,14443
2021-04-01,408789,17698,17647,19057
2021-04-01,501098,389,389,436
2021-04-01,502221,52392,52317,63870
2021-04-01,502280,25168,25132,27103
2021-04-01,502835,138463,138262,149102
2021-04-01,506012,696,695,800
2021-04-01,506536,3906,3902,4205
2021-04-01,506539,60969,60881,65652
2021-04-01,507515,0,0,0
2021-04-01,507843,161616,161382,174033
2021-04-01,508456,33066,33018,35607
2021-04-01,508599,592,592,637
2021-04-01,509417,21346,21315,26032
2021-04-01,509434,112293,112130,129025
2021-04-01,510003,39431,39373,42461
2021-04-01,511293,6274,6265,7651
2021-04-01,551180,267397,266347,287943
2021-04-01,551228,12402,12382,13353
2021-04-01,551732,5697,5690,6547
2021-04-01,551736,12853,12835,14188
2021-04-01,555003,70,70,75
2021-04-01,555421,282047,281638,303717
2021-04-01,558846,112721,112557,121383
2021-04-01,558873,78962,78833,85029
2021-04-01,560271,102183,102035,110038
2021-04-01,563339,169155,168909,182152
2021-04-01,563342,145132,144921,156282
2021-04-01,563689,9734,9720,10481
2021-04-01,564286,41725,41664,44931
2021-04-01,564647,2871,2867,3501
2021-04-01,564895,41973,41913,48230
2021-04-01,565724,44372,44308,47781
2021-04-01,566061,3745,3740,4033
2021-04-01,566403,538583,537801,594549
2021-04-01,566647,18369,18343,19781
2021-04-01,567251,0,0,0
2021-04-01,567434,168,168,205
2021-04-01,567538,7889,7877,8708
2021-04-01,567554,2080,2053,2239
2021-04-01,567623,70920,70809,76369
2021-04-01,567645,33174,33127,38118
2021-04-01,567662,467351,466673,503257
2021-04-01,567664,474745,474056,511219
2021-04-01,567665,461,460,496
2021-04-02,100181,18,18,19
2021-04-02,100487,63368,63275,77257
2021-04-02,100992,2021,2018,2322
2021-04-02,101020,37621,37566,41531
2021-04-02,101384,95,95,109
2021-04-02,101535,21440,21410,26145
2021-04-02,101954,3273,3268,3991
2021-04-02,110365,1736,1734,1870
2021-04-02,110409,135,135,164
2021-04-02,110435,87659,87532,94394
2021-04-02,110632,7589,7578,9255
2021-04-02,200181,3536,3532,4062
2021-04-02,201184,62368,62275,67159
2021-04-02,201351,46294,46227,49852
2021-04-02,201486,3474,3469,3835
2021-04-02,201632,7559,7550,8143
2021-04-02,201925,212,212,227
2021-04-02,204586,5,5,6
2021-04-02,204934,0,0,0
2021-04-02,204964,231,231,249
2021-04-02,205272,13838,13818,15890
2021-04-02,205582,111348,111188,135787
2021-04-02,205611,47856,47787,51533
2021-04-02,205761,10648,10633,12229
2021-04-02,206361,119556,119382,128741
2021-04-02,206363,205503,205200,221292
2021-04-02,206440,352662,352152,379757
2021-04-02,206471,466289,465613,502113
2021-04-02,207288,42035,41975,45263
2021-04-02,207774,16921,16897,18221
2021-04-02,207802,7738,7727,8542
2021-04-02,208532,119,119,144
2021-04-02,210022,558,557,601
2021-04-02,210413,2280,2276,2618
2021-04-02,212377,254,254,282
2021-04-02,214099,2247,2245,2607
2021-04-02,214104,548,548,668
2021-04-02,214781,56663,56570,61016
2021-04-02,215430,449,448,483
2021-04-02,215913,6639,6629,8096
2021-04-02,216158,178354,178096,192056
2021-04-02,216173,39824,39765,42885
2021-04-02,216424,27267,27228,29361
2021-04-02,301577,17363,17338,18696
2021-04-02,304080,21668,21636,23333
2021-04-02,304763,187,187,201
2021-04-02,401131,13183,13165,14554
2021-04-02,401534,27201,27083,29290
2021-04-02,402018,1093,1091,1177
2021-04-02,402279,56174,56076,60488
2021-04-02,407120,11189,11173,12856
2021-04-02,408789,18112,18059,19505
2021-04-02,501098,389,389,436
2021-04-02,502221,35955,35903,43833
2021-04-02,502280,24945,24910,26862
2021-04-02,502835,123474,123295,132962
2021-04-02,506012,425,424,489
2021-04-02,506536,3863,3859,4159
2021-04-02,506539,49700,49628,53518
2021-04-02,507515,0,0,0
2021-04-02,507843,144325,144117,155412
2021-04-02,508456,14641,14620,15766
2021-04-02,508599,697,697,751
2021-04-02,509417,14500,14478,17683
2021-04-02,509434,90768,90637,104293
2021-04-02,510003,30440,30397,32779
2021-04-02,511293,5580,5572,6805
2021-04-02,551180,257538,256526,277325
2021-04-02,551228,11671,11650,12567
2021-04-02,551732,5557,5551,6386
2021-04-02,551736,11894,11879,13128
2021-04-02,555003,67,67,72
2021-04-02,555421,264528,264145,284852
2021-04-02,558846,102869,102720,110773
2021-04-02,558873,67589,67480,72782
2021-04-02,560271,99275,99132,106904
2021-04-02,563339,158935,158705,171146
2021-04-02,563342,132985,132792,143202
2021-04-02,563689,9166,9153,9870
2021-04-02,564286,39747,39689,42801
2021-04-02,564647,2386,2383,2910
2021-04-02,564895,39163,39107,45000
2021-04-02,565724,46047,45980,49585
2021-04-02,566061,3160,3156,3404
2021-04-02,566403,596373,595508,658344
2021-04-02,566647,17640,17615,18996
2021-04-02,567251,0,0,0
2021-04-02,567434,161,161,196
2021-04-02,567538,6401,6391,7066
2021-04-02,567554,1908,1882,2055
2021-04-02,567623,63985,63885,68902
2021-04-02,567645,17880,17855,20543
