date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2020-11-01,all,6640104,6629972,7300840
2020-11-02,all,5960701,5951605,6545141
2020-11-03,all,5813565,5804647,6383458
2020-11-04,all,6583282,6573184,7226286
2020-11-05,all,8306288,8293587,9127667
2020-11-06,all,7639026,7627317,8424639
2020-11-07,all,8062234,8049926,8885714
2020-11-08,all,8522414,8509394,9393815
2020-11-09,all,7893755,7881660,8710808
2020-11-10,all,9712024,9697243,10721844
2020-11-11,all,10668504,10652323,11822813
2020-11-12,all,8088845,8076542,8998351
2020-11-13,all,7084517,7073753,7881032
2020-11-14,all,7532414,7521002,8372233
2020-11-15,all,9345783,9331644,10363847
2020-11-16,all,6975647,6965029,7758506
2020-11-17,all,6818153,6807754,7580974
2020-11-18,all,7011029,7000380,7764988
2020-11-19,all,7439619,7428369,8254314
2020-11-20,all,7748048,7736303,8586513
2020-11-21,all,8608070,8595068,9600838
2020-11-22,all,9006617,8992994,10048363
2020-11-23,all,8756786,8743598,9769597
2020-11-24,all,9673683,9659079,10818283
2020-11-25,all,9688443,9673823,10839720
2020-11-26,all,7721845,7710146,8691615
2020-11-27,all,7793873,7782038,8783551
2020-11-28,all,7388854,7377615,8284400
2020-11-29,all,7631059,7619480,8550727
2020-11-30,all,9050658,9036987,10111735
2020-11-01,100181,47,47,51
2020-11-01,100487,86620,86494,105609
2020-11-01,100992,556,555,639
2020-11-01,101020,35920,35868,39653
2020-11-01,101384,8268,8256,9500
2020-11-01,101535,27798,27757,33899
2020-11-01,101954,465,464,567
2020-11-01,110365,1359,1358,1464
2020-11-01,110409,333,333,406
2020-11-01,110435,78503,78389,84534
2020-11-01,110632,1396,1394,1702
2020-11-01,200181,1740,1737,1999
2020-11-01,201184,59444,59355,64012
2020-11-01,201351,59737,59651,64326
2020-11-01,201486,682,681,753
2020-11-01,201632,4275,4270,4603
2020-11-01,201925,91,91,99
2020-11-01,204586,163,163,180
2020-11-01,205272,1871,1868,2149
2020-11-01,205582,522854,522095,637614
2020-11-01,205611,305220,304777,328669
2020-11-01,205761,11674,11656,13408
2020-11-01,206361,95545,95407,102886
2020-11-01,206363,818922,817716,881840
2020-11-01,206440,151715,151496,163366
2020-11-01,206471,105157,105005,113238
2020-11-01,207288,42853,42791,46148
2020-11-01,207774,6802,6793,7325
2020-11-01,207802,1176,1174,1298
2020-11-01,208532,395,395,481
2020-11-01,210022,587,586,632
2020-11-01,210413,6429,6420,7380
2020-11-01,212377,523,522,580
2020-11-01,214099,1983,1981,2301
2020-11-01,214104,626,625,763
2020-11-01,214781,56039,55945,60344
2020-11-01,215430,495,494,533
2020-11-01,215913,9554,9540,11651
2020-11-01,216158,75125,75016,80896
2020-11-01,216173,30778,30733,33145
2020-11-01,216424,19745,19717,21263
2020-11-01,301577,31576,31531,34001
2020-11-01,304080,5697,5690,6135
2020-11-01,304763,112,112,121
2020-11-01,401131,16300,16278,17994
2020-11-01,401534,14746,14684,15878
2020-11-01,402018,427,426,460
2020-11-01,402279,25436,25392,27391
2020-11-01,407120,7439,7429,8548
2020-11-01,408789,43332,43204,46662
2020-11-01,501098,160,160,179
2020-11-01,502221,24795,24759,30228
2020-11-01,502280,17476,17451,18820
2020-11-01,502835,202414,202120,217965
2020-11-01,506012,812,811,933
2020-11-01,506536,5740,5732,6181
2020-11-01,506539,24990,24955,26910
2020-11-01,507515,0,0,0
2020-11-01,507843,201628,201337,217119
2020-11-01,508456,9490,9476,10219
2020-11-01,508599,1560,1558,1680
2020-11-01,509417,48176,48106,58751
2020-11-01,509434,112139,111977,128848
2020-11-01,510003,11481,11465,12363
2020-11-01,511293,3387,3382,4130
2020-11-01,551180,100905,100512,108659
2020-11-01,551228,5177,5168,5575
2020-11-01,551732,8757,8746,10062
2020-11-01,551736,9989,9975,11025
2020-11-01,555421,133169,132976,143400
2020-11-01,558846,132853,132662,143063
2020-11-01,558873,430213,429503,463266
2020-11-01,560271,146957,146746,158249
2020-11-01,563339,167722,167478,180607
2020-11-01,563342,115469,115302,124341
2020-11-01,563689,73165,73059,78786
2020-11-01,564286,352,351,379
2020-11-01,564647,3224,3219,3932
2020-11-01,564895,85668,85544,98436
2020-11-01,565724,40686,40628,43812
2020-11-01,566061,10837,10822,11669
2020-11-01,566403,921079,919742,1016791
2020-11-01,566647,21957,21926,23644
2020-11-01,567251,0,0,0
2020-11-01,567434,110,110,134
2020-11-01,567538,11114,11098,12269
2020-11-01,567554,2817,2779,3033
2020-11-01,567623,54153,54068,58313
2020-11-01,567645,22537,22505,25898
2020-11-01,567662,273880,273483,294922
2020-11-01,567664,424536,423920,457153
2020-11-02,100181,49,49,53
2020-11-02,100487,75528,75418,92083
2020-11-02,100992,535,534,615
2020-11-02,101020,34396,34346,37971
2020-11-02,101384,17906,17880,20575
2020-11-02,101535,24157,24122,29461
2020-11-02,101954,458,457,558
2020-11-02,110365,1338,1337,1441
2020-11-02,110409,215,215,262
2020-11-02,110435,76382,76271,82251
2020-11-02,110632,924,923,1127
2020-11-02,200181,1623,1621,1864
2020-11-02,201184,51286,51209,55227
2020-11-02,201351,57937,57854,62388
2020-11-02,201486,772,771,852
2020-11-02,201632,3897,3892,4198
2020-11-02,201925,90,90,98
2020-11-02,204586,163,163,180
2020-11-02,205272,1818,1815,2088
2020-11-02,205582,407853,407262,497371
2020-11-02,205611,306917,306471,330497
2020-11-02,205761,11725,11708,13468
2020-11-02,206361,79104,78989,85182
2020-11-02,206363,658940,657971,709565
2020-11-02,206440,138143,137944,148755
2020-11-02,206471,99888,99742,107564
2020-11-02,207288,40737,40678,43867
2020-11-02,207774,6003,5995,6464
2020-11-02,207802,1059,1057,1169
2020-11-02,208532,381,381,464
2020-11-02,210022,626,625,674
2020-11-02,210413,6556,6547,7527
2020-11-02,212377,479,478,531
2020-11-02,214099,2252,2250,2611
2020-11-02,214104,482,481,588
2020-11-02,214781,53959,53869,58105
2020-11-02,215430,492,491,530
2020-11-02,215913,9322,9308,11368
2020-11-02,216158,76280,76170,82140
2020-11-02,216173,28405,28363,30589
2020-11-02,216424,18424,18398,19840
2020-11-02,301577,30028,29985,32335
2020-11-02,304080,5184,5177,5582
2020-11-02,304763,112,112,121
2020-11-02,401131,16040,16017,17705
2020-11-02,401534,13724,13666,14778
2020-11-02,402018,427,426,460
2020-11-02,402279,25405,25362,27357
2020-11-02,407120,6290,6281,7228
2020-11-02,408789,37445,37335,40324
2020-11-02,501098,130,130,146
2020-11-02,502221,23782,23748,28994
2020-11-02,502280,16305,16282,17557
2020-11-02,502835,184002,183735,198139
2020-11-02,506012,714,713,820
2020-11-02,506536,4947,4941,5328
2020-11-02,506539,22144,22112,23845
2020-11-02,507515,0,0,0
2020-11-02,507843,182716,182452,196754
2020-11-02,508456,11942,11924,12859
2020-11-02,508599,1639,1637,1765
