date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2022-12-01,all,22223605,22189670,24695673
2022-12-02,all,18215756,18187879,20277070
2022-12-03,all,16012609,15988039,17761170
2022-12-04,all,17726134,17698815,19552949
2022-12-05,all,19475585,19445547,21482903
2022-12-06,all,24254989,24217810,26808959
2022-12-07,all,24965841,24927580,27584319
2022-12-08,all,24825825,24787793,27427919
2022-12-09,all,24383236,24345961,26950648
2022-12-10,all,25248570,25209848,27901904
2022-12-11,all,30906006,30858665,34215790
2022-12-12,all,24621695,24584037,27307895
2022-12-13,all,22247493,22213475,24698732
2022-12-14,all,21727383,21694143,24121886
2022-12-15,all,25672016,25632758,28416412
2022-12-16,all,21903509,21869930,24328352
2022-12-17,all,26903563,26862571,29784815
2022-12-18,all,21334559,21301902,23613526
2022-12-19,all,19333655,19304192,21435088
2022-12-20,all,20737864,20706030,22960153
2022-12-21,all,20828696,20796970,23112333
2022-12-22,all,20754656,20723047,23037449
2022-12-23,all,20077909,20047358,22278648
2022-12-24,all,20138337,20107733,22328777
2022-12-25,all,21503700,21470743,23813139
2022-12-26,all,23342118,23306557,25903292
2022-12-27,all,19254805,19225400,21406388
2022-12-28,all,18068425,18040843,20075002
2022-12-29,all,17708486,17681499,19730514
2022-12-30,all,21160282,21128123,23529467
2022-12-31,all,19148968,19119844,21452119
2022-12-01,100181,3919,3914,4220
2022-12-01,100487,166731,166492,203280
2022-12-01,100992,10601,10586,12181
2022-12-01,101020,4319,4313,4767
2022-12-01,101384,35,35,40
2022-12-01,101535,752889,751798,918157
2022-12-01,101954,1121,1119,1367
2022-12-01,110365,8779,8768,9454
2022-12-01,110409,14137,14117,17240
2022-12-01,110435,27336,27296,29436
2022-12-01,110632,3474,3469,4237
2022-12-01,200181,52103,52027,59850
2022-12-01,201184,606913,606005,653540
2022-12-01,201351,111359,111198,119913
2022-12-01,201486,515,514,568
2022-12-01,201632,137371,137172,147923
2022-12-01,201925,166283,165625,179059
2022-12-01,202502,18860,18833,20309
2022-12-01,204586,100540,100395,110987
2022-12-01,204934,0,0,0
2022-12-01,204964,8737,8725,9408
2022-12-01,205272,631517,630600,725178
2022-12-01,205582,2463885,2460310,3004678
2022-12-01,205611,383798,383245,413284
2022-12-01,205761,127765,127581,146749
2022-12-01,206361,137276,137076,147823
2022-12-01,206363,1000479,999005,1077344
2022-12-01,206440,61533,61447,66258
2022-12-01,206471,38685,38630,41657
2022-12-01,207288,153267,153050,165045
2022-12-01,207774,115859,115692,124759
2022-12-01,207802,60077,59988,66320
2022-12-01,207966,181,181,195
2022-12-01,208532,1587,1586,1934
2022-12-01,210022,2698,2694,2906
2022-12-01,210413,14919,14898,17127
2022-12-01,212377,19555,19527,21680
2022-12-01,214099,13968,13947,16204
2022-12-01,214104,8268,8256,10082
2022-12-01,214781,72103,71984,77643
2022-12-01,215430,112776,112613,121441
2022-12-01,215913,236261,235919,288124
2022-12-01,216158,18756,18729,20196
2022-12-01,216173,143907,143697,154962
2022-12-01,216424,231838,231506,249648
2022-12-01,301577,2469747,2466164,2659495
2022-12-01,304080,227350,227020,244816
2022-12-01,304763,46520,46453,50094
2022-12-01,401131,73458,73350,81090
2022-12-01,401534,66138,65852,71218
2022-12-01,402018,636,635,685
2022-12-01,402279,153853,153586,165672
2022-12-01,407120,247847,247488,284789
2022-12-01,408789,110979,110648,119505
2022-12-01,501098,12615,12596,14111
2022-12-01,502221,175060,174808,213417
2022-12-01,502280,325506,325034,350515
2022-12-01,502835,451911,451255,486632
2022-12-01,506012,1078,1076,1239
2022-12-01,506536,55222,55142,59465
2022-12-01,506539,48350,48281,52066
2022-12-01,507515,172,172,185
2022-12-01,507843,37421,37366,40295
2022-12-01,508456,57008,56926,61389
2022-12-01,508599,381,380,410
2022-12-01,509417,296637,296206,361753
2022-12-01,509434,496014,495294,569924
2022-12-01,510003,11500,11484,12383
2022-12-01,511293,6469,6460,7889
2022-12-01,551180,193533,192774,208404
2022-12-01,551228,71138,71015,76605
2022-12-01,551732,98406,98264,113076
2022-12-01,551736,54152,54076,59773
2022-12-01,555003,144794,144584,155919
2022-12-01,555421,506583,505848,545504
2022-12-01,558846,478746,478054,515529
2022-12-01,558873,1475755,1473320,1589134
2022-12-01,560271,483856,483155,521031
2022-12-01,563339,164462,164224,177097
2022-12-01,563342,184293,184026,198453
2022-12-01,563689,242404,242053,261027
2022-12-01,564286,528013,527247,568580
2022-12-01,564647,6777,6767,8265
2022-12-01,564895,82915,82795,95274
2022-12-01,565724,134621,134426,144963
2022-12-01,566061,165086,164848,177770
2022-12-01,566403,851132,849897,939576
2022-12-01,566647,549880,549083,592127
2022-12-01,567251,4350,4345,4998
2022-12-01,567434,27316,27277,33313
2022-12-01,567538,234046,233709,258365
2022-12-01,567554,4113,4057,4429
2022-12-01,567623,75109,74992,80880
2022-12-01,567645,62048,61957,71296
2022-12-01,567662,507086,506350,546045
2022-12-01,567664,1273609,1271760,1371459
2022-12-01,567665,530,529,571
2022-12-02,100181,2479,2476,2671
2022-12-02,100487,135745,135548,165500
2022-12-02,100992,8679,8666,9973
2022-12-02,101020,3753,3748,4143
2022-12-02,101384,26,26,30
2022-12-02,101535,529912,529144,646233
2022-12-02,101954,1204,1202,1468
2022-12-02,110365,8289,8279,8924
2022-12-02,110409,15328,15306,18693
2022-12-02,110435,23038,23004,24808
2022-12-02,110632,3302,3297,4027
2022-12-02,200181,46352,46284,53244
2022-12-02,201184,497697,496951,535934
2022-12-02,201351,105302,105150,113393
2022-12-02,201486,475,474,525
2022-12-02,201632,122357,122181,131760
2022-12-02,201925,126207,125708,135906
2022-12-02,202502,17000,16975,18306
2022-12-02,204586,81025,80908,89445
2022-12-02,204934,0,0,0
2022-12-02,204964,6457,6448,6953
2022-12-02,205272,596406,595541,684862
2022-12-02,205582,2396319,2392841,2922281
2022-12-02,205611,596030,595168,641822
2022-12-02,205761,156188,155963,179397
2022-12-02,206361,116627,116458,125587
2022-12-02,206363,766952,765823,825876
2022-12-02,206440,46686,46618,50274
2022-12-02,206471,41441,41382,44627
2022-12-02,207288,107162,107008,115396
2022-12-02,207774,90256,90125,97190
2022-12-02,207802,50318,50246,55547
2022-12-02,207966,162,162,174
2022-12-02,208532,1513,1512,1843
2022-12-02,210022,2250,2247,2423
2022-12-02,210413,11765,11748,13507
2022-12-02,212377,13463,13443,14926
2022-12-02,214099,11522,11506,13366
2022-12-02,214104,4871,4864,5941
2022-12-02,214781,40142,40076,43225
2022-12-02,215430,96285,96146,103682
2022-12-02,215913,203779,203484,248510
2022-12-02,216158,18672,18644,20106
2022-12-02,216173,91974,91838,99041
2022-12-02,216424,189895,189619,204484
2022-12-02,301577,1949708,1946878,2099504
2022-12-02,304080,144896,144685,156030
2022-12-02,304763,36813,36760,39642
2022-12-02,401131,73242,73135,80852
2022-12-02,401534,52798,52572,56855
2022-12-02,402018,636,635,685
2022-12-02,402279,121410,121201,130738
2022-12-02,407120,188911,188638,217068
2022-12-02,408789,99262,98967,106889
2022-12-02,501098,7401,7391,8278
2022-12-02,502221,123902,123724,151051
2022-12-02,502280,193504,193224,208373
2022-12-02,502835,396277,395701,426722
2022-12-02,506012,927,926,1065
2022-12-02,506536,54085,54007,58240
2022-12-02,506539,39084,39029,42086
2022-12-02,507515,135,135,145
2022-12-02,507843,24193,24158,26051
2022-12-02,508456,55071,54991,59301
2022-12-02,508599,277,277,298
2022-12-02,509417,220306,219986,268666
2022-12-02,509434,300917,300482,345755
2022-12-02,510003,9725,9712,10472
2022-12-02,511293,6048,6039,7376
2022-12-02,551180,177792,177093,191449
2022-12-02,551228,38395,38331,41342
2022-12-02,551732,74596,74493,85715
2022-12-02,551736,62401,62314,68881
2022-12-02,555003,42370,42309,45624
2022-12-02,555421,481885,481186,518908
2022-12-02,558846,326182,325709,351243
2022-12-02,558873,1431468,1429104,1541447
2022-12-02,560271,391722,391157,421818
2022-12-02,563339,125740,125558,135400
2022-12-02,563342,142129,141923,153048
2022-12-02,563689,268459,268070,289084
2022-12-02,564286,326962,326488,352083
2022-12-02,564647,179,179,218
2022-12-02,564895,46491,46424,53421
2022-12-02,565724,80235,80119,86399
2022-12-02,566061,134457,134263,144788
2022-12-02,566403,743756,742677,821042
2022-12-02,566647,402621,402036,433554
2022-12-02,567251,2918,2913,3353
2022-12-02,567434,25893,25856,31577
2022-12-02,567538,134739,134544,148741
2022-12-02,567554,3357,3311,3615
2022-12-02,567623,54172,54087,58333
2022-12-02,567645,37383,37328,42955
2022-12-02,567662,315906,315448,340177
2022-12-02,567664,858401,857155,924352
2022-12-02,567665,314,314,338
2022-12-03,100181,2360,2358,2541
2022-12-03,100487,151398,151180,184584
2022-12-03,100992,7233,7223,8312
2022-12-03,101020,3657,3652,4037
2022-12-03,101384,34,34,39
2022-12-03,101535,303127,302687,369667
2022-12-03,101954,1204,1202,1468
2022-12-03,110365,7226,7218,7780
2022-12-03,110409,10773,10758,13139
2022-12-03,110435,22745,22712,24493
2022-12-03,110632,3237,3232,3948
2022-12-03,200181,49574,49503,56946
2022-12-03,201184,98535,98388,106104
2022-12-03,201351,100641,100495,108374
2022-12-03,201486,336,336,371
2022-12-03,201632,122307,122132,131701
2022-12-03,201925,123349,122861,132828
2022-12-03,202502,11896,11878,12809
2022-12-03,204586,99478,99334,109814
2022-12-03,204934,0,0,0
2022-12-03,204964,7199,7189,7752
2022-12-03,205272,528752,527985,607172
2022-12-03,205582,1700597,1698130,2073856
2022-12-03,205611,453424,452767,488261
2022-12-03,205761,130424,130236,149804
2022-12-03,206361,105853,105700,113986
2022-12-03,206363,632819,631887,681438
2022-12-03,206440,45899,45834,49427
2022-12-03,206471,37582,37527,40468
2022-12-03,207288,110876,110718,119393
2022-12-03,207774,99350,99206,106984
2022-12-03,207802,50050,49977,55250
2022-12-03,207966,166,166,179
2022-12-03,208532,1942,1940,2366
2022-12-03,210022,2194,2191,2362
2022-12-03,210413,11073,11057,12712
2022-12-03,212377,18427,18401,20429
2022-12-03,214099,12922,12902,14991
2022-12-03,214104,5200,5193,6341
2022-12-03,214781,40512,40446,43624
2022-12-03,215430,86173,86048,92794
2022-12-03,215913,231826,231490,282715
2022-12-03,216158,17699,17673,19059
2022-12-03,216173,96462,96318,103873
2022-12-03,216424,173907,173656,187267
2022-12-03,301577,1713865,1711377,1845539
2022-12-03,304080,140006,139804,150764
2022-12-03,304763,35500,35449,38228
2022-12-03,401131,62631,62541,69140
2022-12-03,401534,49797,49587,53622
2022-12-03,402018,636,635,685
2022-12-03,402279,99736,99564,107397
2022-12-03,407120,182641,182377,209864
2022-12-03,408789,81641,81400,87914
2022-12-03,501098,9710,9697,10860
2022-12-03,502221,121471,121295,148085
2022-12-03,502280,217870,217556,234609
2022-12-03,502835,375585,375039,404442
2022-12-03,506012,1078,1076,1239
2022-12-03,506536,52013,51937,56009
2022-12-03,506539,32212,32167,34685
2022-12-03,507515,152,152,164
2022-12-03,507843,25152,25115,27085
2022-12-03,508456,46562,46496,50140
2022-12-03,508599,258,258,278
2022-12-03,509417,173826,173574,211983
2022-12-03,509434,253272,252905,291012
2022-12-03,510003,8042,8031,8659
2022-12-03,511293,5886,5877,7178
2022-12-03,551180,161506,160870,173912
2022-12-03,551228,36864,36799,39697
2022-12-03,551732,84756,84634,97391
2022-12-03,551736,70936,70835,78302
2022-12-03,555003,39311,39254,42331
2022-12-03,555421,472883,472198,509214
2022-12-03,558846,333895,333409,359549
2022-12-03,558873,1378123,1375847,1484001
2022-12-03,560271,400331,399752,431091
2022-12-03,563339,123161,122983,132623
2022-12-03,563342,143972,143763,155034
2022-12-03,563689,216278,215965,232894
2022-12-03,564286,347596,347092,374301
2022-12-03,564647,200,200,244
2022-12-03,564895,42408,42347,48729
2022-12-03,565724,70841,70738,76284
2022-12-03,566061,132924,132732,143136
2022-12-03,566403,720739,719693,795633
2022-12-03,566647,378806,378256,407909
2022-12-03,567251,1172,1171,1347
2022-12-03,567434,23142,23109,28222
2022-12-03,567538,128352,128166,141690
2022-12-03,567554,4166,4109,4486
2022-12-03,567623,52601,52519,56641
2022-12-03,567645,37573,37517,43175
2022-12-03,567662,335930,335442,361739
2022-12-03,567664,863854,862601,930223
2022-12-03,567665,309,309,333
2022-12-04,100181,1920,1918,2068
2022-12-04,100487,114393,114228,139469
2022-12-04,100992,7320,7310,8411
2022-12-04,101020,4510,4504,4978
2022-12-04,101384,35,35,40
2022-12-04,101535,207346,207045,252862
2022-12-04,101954,915,914,1116
2022-12-04,110365,6213,6205,6690
2022-12-04,110409,11343,11327,13832
2022-12-04,110435,19584,19556,21089
2022-12-04,110632,3034,3030,3700
2022-12-04,200181,46064,45997,52913
2022-12-04,201184,92151,92013,99229
2022-12-04,201351,101003,100858,108764
2022-12-04,201486,289,289,319
2022-12-04,201632,128538,128353,138412
2022-12-04,201925,192266,191505,207038
2022-12-04,202502,9747,9733,10495
2022-12-04,204586,82999,82879,91623
2022-12-04,204934,0,0,0
2022-12-04,204964,11942,11924,12859
2022-12-04,205272,483780,483079,555530
2022-12-04,205582,1331042,1329111,1623189
2022-12-04,205611,443769,443127,477863
2022-12-04,205761,105687,105537,121392
2022-12-04,206361,118205,118033,127287
2022-12-04,206363,466476,465790,502314
2022-12-04,206440,94489,94354,101746
2022-12-04,206471,36971,36918,39813
2022-12-04,207288,140036,139836,150798
2022-12-04,207774,107450,107294,115704
2022-12-04,207802,42104,42044,46479
2022-12-04,207966,214,214,230
2022-12-04,208532,2495,2492,3039
2022-12-04,210022,2703,2699,2911
2022-12-04,210413,12561,12542,14421
2022-12-04,212377,15848,15826,17569
2022-12-04,214099,12294,12277,14262
2022-12-04,214104,6524,6515,7955
2022-12-04,214781,79587,79456,85702
2022-12-04,215430,71147,71044,76613
2022-12-04,215913,220548,220229,268961
2022-12-04,216158,18738,18711,20180
2022-12-04,216173,168923,168674,181901
2022-12-04,216424,156315,156092,168323
2022-12-04,301577,1964782,1961932,2115735
