date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2021-12-01,all,7633147,7621665,8488435
2021-12-02,all,6437685,6427966,7185361
2021-12-03,all,5951363,5942399,6633301
2021-12-04,all,6860586,6850325,7616437
2021-12-05,all,7754442,7742705,8622844
2021-12-06,all,10508773,10492841,11760323
2021-12-07,all,10839956,10823507,12131497
2021-12-08,all,11145066,11128171,12483727
2021-12-09,all,11092833,11075999,12430015
2021-12-10,all,11384422,11367157,12756983
2021-12-11,all,13930387,13909301,15674168
2021-12-12,all,11996219,11978143,13563857
2021-12-13,all,9593024,9578604,10835771
2021-12-14,all,9382015,9367912,10611144
2021-12-15,all,10920848,10904456,12268601
2021-12-16,all,9910016,9895002,11238821
2021-12-17,all,11332156,11315053,12805938
2021-12-18,all,9765277,9750525,10990421
2021-12-19,all,9600230,9585757,10801739
2021-12-20,all,10278127,10262495,11555300
2021-12-21,all,10716390,10700249,12111750
2021-12-22,all,11046587,11029982,12489584
2021-12-23,all,10276680,10261206,11589107
2021-12-24,all,10151284,10135991,11448636
2021-12-25,all,11139398,11122541,12535400
2021-12-26,all,12306485,12287916,13915927
2021-12-27,all,10241255,10225821,11640002
2021-12-28,all,9344411,9330353,10612626
2021-12-29,all,9457240,9443037,10746555
2021-12-30,all,11915394,11897535,13534107
2021-12-31,all,11016019,10999571,12695829
2021-12-01,100181,9615,9600,10354
2021-12-01,100487,94521,94386,115238
2021-12-01,100992,981,980,1128
2021-12-01,101020,7680,7669,8478
2021-12-01,101384,10445,10430,12002
2021-12-01,101535,69000,68900,84145
2021-12-01,101954,4141,4135,5050
2021-12-01,110365,205,205,221
2021-12-01,110409,1649,1647,2011
2021-12-01,110435,93573,93438,100762
2021-12-01,110632,10082,10067,12295
2021-12-01,200181,4259,4253,4892
2021-12-01,201184,67262,67161,72430
2021-12-01,201351,66583,66487,71699
2021-12-01,201486,4136,4130,4566
2021-12-01,201632,53143,53068,57228
2021-12-01,201925,6934,6908,7466
2021-12-01,202502,0,0,0
2021-12-01,204586,3494,3489,3857
2021-12-01,204934,0,0,0
2021-12-01,204964,277,277,298
2021-12-01,205272,36620,36567,42051
2021-12-01,205582,1291480,1289607,1574946
2021-12-01,205611,314390,313935,338545
2021-12-01,205761,63296,63204,72702
2021-12-01,206361,66832,66735,71967
2021-12-01,206363,178865,178602,192606
2021-12-01,206440,68972,68873,74271
2021-12-01,206471,46306,46241,49863
2021-12-01,207288,101665,101521,109478
2021-12-01,207774,54825,54747,59037
2021-12-01,207802,25748,25711,28423
2021-12-01,207966,182,182,196
2021-12-01,208532,1048,1047,1276
2021-12-01,210022,796,795,857
2021-12-01,210413,8561,8548,9829
2021-12-01,212377,332,332,368
2021-12-01,214099,9534,9520,11062
2021-12-01,214104,1816,1813,2215
2021-12-01,214781,55824,55731,60114
2021-12-01,215430,195,195,210
2021-12-01,215913,176,176,215
2021-12-01,216158,82540,82420,88881
2021-12-01,216173,51650,51574,55619
2021-12-01,216424,47211,47143,50836
2021-12-01,301577,45521,45456,49019
2021-12-01,304080,14330,14309,15431
2021-12-01,304763,13865,13845,14930
2021-12-01,401131,11533,11516,12733
2021-12-01,401534,23963,23860,25807
2021-12-01,402018,2323,2320,2500
2021-12-01,402279,15066,15040,16222
2021-12-01,407120,18324,18298,21056
2021-12-01,408789,25439,25367,27395
2021-12-01,501098,4970,4963,5559
2021-12-01,502221,8581,8569,10462
2021-12-01,502280,27533,27494,29648
2021-12-01,502835,153075,152852,164836
2021-12-01,506012,641,640,737
2021-12-01,506536,5876,5868,6328
2021-12-01,506539,50984,50910,54900
2021-12-01,507515,0,0,0
2021-12-01,507843,185950,185681,200236
2021-12-01,508456,87893,87766,94646
2021-12-01,508599,1309,1307,1409
2021-12-01,509417,33415,33366,40750
2021-12-01,509434,285757,285342,328337
2021-12-01,510003,20436,20406,22006
2021-12-01,511293,19276,19248,23507
2021-12-01,551180,83219,82896,89613
2021-12-01,551228,11293,11275,12162
2021-12-01,551732,19053,19029,21896
2021-12-01,551736,20590,20562,22728
2021-12-01,555421,136222,136024,146688
2021-12-01,558846,198807,198521,214081
2021-12-01,558873,351131,350550,378107
2021-12-01,560271,188182,187912,202640
