date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2024-02-01,all,35816429,35757936,40324389
2024-02-02,all,33397949,33345337,38073600
2024-02-03,all,33589315,33536523,38326279
2024-02-04,all,36522672,36465530,41528246
2024-02-05,all,43581108,43512299,49376888
2024-02-06,all,37657690,37597955,42796687
2024-02-07,all,34760092,34704652,39280627
2024-02-08,all,31844236,31793036,35808416
2024-02-09,all,26418324,26375229,29312738
2024-02-10,all,37591190,37528313,41706276
2024-02-11,all,28157905,28110423,31235209
2024-02-12,all,26103336,26059590,28948910
2024-02-13,all,23772740,23733640,26363586
2024-02-14,all,23147846,23110128,25647624
2024-02-15,all,28746271,28699378,31804659
2024-02-16,all,22535430,22498733,24968650
2024-02-17,all,22630353,22593561,25072892
2024-02-18,all,29141602,29094677,32293714
2024-02-19,all,24183526,24144874,26757062
2024-02-20,all,33537782,33483369,37157945
2024-02-21,all,27049982,27006031,29944919
2024-02-22,all,27201253,27156975,30126010
2024-02-23,all,28969877,28922226,32079028
2024-02-24,all,24391787,24351302,27029807
2024-02-25,all,36231463,36170349,40203881
2024-02-26,all,24837109,24795640,27530593
2024-02-27,all,24939564,24898340,27654290
2024-02-28,all,22713520,22676714,25152124
2024-02-29,all,21999201,21963578,24350179
2024-02-01,100181,57516,57428,61933
2024-02-01,100487,120762,120591,147234
2024-02-01,100992,194443,194162,223424
2024-02-01,101020,66817,66721,73762
2024-02-01,101384,2628891,2625075,3020731
2024-02-01,101535,96295,96157,117434
2024-02-01,101954,7042415,7032196,8588311
2024-02-01,110365,300678,300246,323776
2024-02-01,110409,18153,18128,22136
2024-02-01,110435,106120,105966,114272
2024-02-01,110632,27656,27615,33726
2024-02-01,200181,100605,100460,115563
2024-02-01,201184,960830,959393,1034646
2024-02-01,201351,1450998,1448893,1562481
2024-02-01,201486,82190,82072,90730
2024-02-01,201632,190297,190026,204919
2024-02-01,201925,147686,147101,159033
2024-02-01,202502,323710,323240,348581
2024-02-01,204586,606184,605306,669176
2024-02-01,204934,80442,80325,86623
2024-02-01,204964,195731,195449,210767
2024-02-01,205272,105037,104885,120617
2024-02-01,205582,146651,146445,178842
2024-02-01,205611,251213,250853,270512
2024-02-01,205761,204284,203990,234641
2024-02-01,206361,199413,199123,214736
2024-02-01,206363,7431,7422,8004
2024-02-01,206440,804254,803095,866047
2024-02-01,206471,261637,261258,281738
2024-02-01,207288,107845,107694,116129
2024-02-01,207774,124054,123873,133585
2024-02-01,207802,137108,136913,151356
2024-02-01,207966,130304,130115,140315
2024-02-01,208532,64626,64533,78719
2024-02-01,210022,753805,752711,811719
2024-02-01,210413,1581,1579,1816
2024-02-01,212377,175763,175509,194863
2024-02-01,214099,502880,502153,583381
2024-02-01,214104,65785,65694,80226
2024-02-01,214781,204498,204159,220207
2024-02-01,215430,273483,273087,294495
2024-02-01,215913,791638,790491,965414
2024-02-01,216158,27344,27307,29444
2024-02-01,216173,183070,182800,197134
2024-02-01,216424,244965,244613,263783
2024-02-01,301577,681768,680776,734147
2024-02-01,304080,143403,143195,154422
2024-02-01,304763,115222,115055,124074
2024-02-01,401131,145472,145264,160590
2024-02-01,401534,97709,97288,105215
2024-02-01,402018,1100,1099,1185
2024-02-01,402279,276626,276148,297883
2024-02-01,407120,115953,115788,133235
2024-02-01,408789,94308,94031,101556
2024-02-01,501098,426309,425692,476815
2024-02-01,502221,85302,85179,103991
2024-02-01,502280,251179,250816,270477
2024-02-01,502835,614489,613601,661700
2024-02-01,506012,98854,98711,113588
2024-02-01,506536,164990,164753,177666
2024-02-01,506539,109385,109227,117788
2024-02-01,507515,133241,133017,143478
2024-02-01,507843,176446,176189,190000
2024-02-01,508456,484406,483704,521621
2024-02-01,508599,6162,6153,6635
2024-02-01,509417,182828,182563,222960
2024-02-01,509434,243588,243235,279885
2024-02-01,510003,93017,92881,100163
2024-02-01,511293,86140,86014,105049
2024-02-01,551180,151655,151062,163307
2024-02-01,551228,111280,111089,119834
2024-02-01,551732,180031,179777,206865
2024-02-01,551736,139904,139704,154431
2024-02-01,554973,160905,160671,173267
2024-02-01,555003,305022,304580,328457
2024-02-01,555421,29681,29638,31962
2024-02-01,558754,0,0,0
2024-02-01,558846,319656,319196,344217
2024-02-01,558873,1040375,1038661,1120303
2024-02-01,560271,3115143,3110623,3354481
2024-02-01,562641,267911,267522,326721
2024-02-01,563339,375261,374717,404092
2024-02-01,563342,203290,202995,218908
2024-02-01,563689,161520,161287,173932
2024-02-01,564286,163821,163583,176407
2024-02-01,564647,35664,35615,43495
2024-02-01,564895,145756,145546,167483
2024-02-01,565724,178449,178191,192159
2024-02-01,566061,2648,2645,2852
2024-02-01,566403,203780,203485,224955
2024-02-01,566647,196540,196256,211641
2024-02-01,567251,884323,883041,1016131
2024-02-01,567434,9432,9419,11502
2024-02-01,567538,186010,185742,205342
2024-02-01,567554,412174,406542,443841
2024-02-01,567623,46043,45970,49580
2024-02-01,567645,65914,65820,75739
2024-02-01,567662,434798,434168,468203
2024-02-01,567664,891905,890611,960429
2024-02-01,567665,2553,2549,2749
2024-02-02,100181,49169,49094,52944
2024-02-02,100487,85567,85444,104324
2024-02-02,100992,156088,155862,179354
2024-02-02,101020,59283,59196,65443
2024-02-02,101384,2565317,2561593,2947680
2024-02-02,101535,65516,65424,79896
2024-02-02,101954,10236662,10221809,12483736
2024-02-02,110365,281347,280941,302960
2024-02-02,110409,15534,15513,18944
2024-02-02,110435,85418,85293,91981
2024-02-02,110632,21621,21591,26368
2024-02-02,200181,97388,97249,111865
2024-02-02,201184,751541,750416,809283
2024-02-02,201351,1240161,1238363,1335440
2024-02-02,201486,70899,70797,78267
2024-02-02,201632,146950,146741,158240
2024-02-02,201925,108981,108551,117355
2024-02-02,202502,318340,317879,342796
2024-02-02,204586,504136,503404,556524
2024-02-02,204934,77972,77859,83962
2024-02-02,204964,178575,178318,192297
2024-02-02,205272,83762,83641,96184
2024-02-02,205582,109441,109286,133460
2024-02-02,205611,190187,189913,204796
2024-02-02,205761,135357,135164,155470
2024-02-02,206361,139673,139470,150403
2024-02-02,206363,7245,7236,7801
2024-02-02,206440,562515,561704,605731
2024-02-02,206471,240142,239791,258591
2024-02-02,207288,74022,73920,79710
2024-02-02,207774,80860,80742,87073
2024-02-02,207802,126091,125910,139194
2024-02-02,207966,110200,110040,118666
2024-02-02,208532,67841,67745,82635
2024-02-02,210022,714053,713017,768913
2024-02-02,210413,1434,1433,1646
2024-02-02,212377,172436,172187,191175
2024-02-02,214099,480309,479613,557198
2024-02-02,214104,38741,38687,47246
2024-02-02,214781,119846,119645,129053
2024-02-02,215430,247236,246878,266230
2024-02-02,215913,741998,740923,904878
2024-02-02,216158,25919,25885,27910
2024-02-02,216173,115762,115592,124654
2024-02-02,216424,150794,150578,162379
2024-02-02,301577,568510,567684,612189
2024-02-02,304080,94687,94550,101961
2024-02-02,304763,93236,93101,100399
2024-02-02,401131,238269,237927,263027
2024-02-02,401534,74694,74372,80430
2024-02-02,402018,1100,1099,1185
2024-02-02,402279,218805,218426,235614
2024-02-02,407120,102916,102769,118256
2024-02-02,408789,63170,62986,68017
2024-02-02,501098,316502,316043,354000
2024-02-02,502221,55251,55171,67360
2024-02-02,502280,146809,146598,158093
2024-02-02,502835,431439,430814,464584
2024-02-02,506012,93251,93116,107150
2024-02-02,506536,125985,125804,135663
2024-02-02,506539,84766,84644,91277
2024-02-02,507515,99048,98882,106659
2024-02-02,507843,114964,114797,123795
2024-02-02,508456,400463,399883,431231
2024-02-02,508599,4704,4698,5065
2024-02-02,509417,153801,153579,187561
2024-02-02,509434,133727,133534,153655
2024-02-02,510003,53380,53306,57482
2024-02-02,511293,53399,53322,65121
2024-02-02,551180,132698,132181,142897
2024-02-02,551228,47778,47697,51452
2024-02-02,551732,129848,129665,149200
2024-02-02,551736,88040,87916,97183
2024-02-02,554973,159542,159310,171800
2024-02-02,555003,281268,280860,302877
2024-02-02,555421,27991,27950,30141
2024-02-02,558754,0,0,0
2024-02-02,558846,226839,226508,244264
2024-02-02,558873,634590,633544,683345
2024-02-02,560271,2738477,2734506,2948868
2024-02-02,562641,269248,268857,328351
2024-02-02,563339,244822,244467,263631
2024-02-02,563342,142219,142015,153147
2024-02-02,563689,128209,128025,138058
2024-02-02,564286,106970,106815,115188
2024-02-02,564647,32588,32542,39742
2024-02-02,564895,75608,75499,86878
2024-02-02,565724,108936,108779,117306
2024-02-02,566061,1602,1601,1725
2024-02-02,566403,197193,196907,217683
2024-02-02,566647,165285,165045,177981
2024-02-02,567251,647470,646531,743977
2024-02-02,567434,7888,7877,9619
