date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2024-07-01,all,43477799,43408178,47807235
2024-07-02,all,39861812,39797974,43785032
2024-07-03,all,34926421,34870563,38337579
2024-07-04,all,33748461,33694615,37029223
2024-07-05,all,40290398,40226546,44295426
2024-07-06,all,39613143,39550009,43503847
2024-07-07,all,44634163,44563375,49035635
2024-07-08,all,40936823,40871669,44946322
2024-07-09,all,39995034,39931531,43922361
2024-07-10,all,48401740,48325303,53211891
2024-07-11,all,48172214,48095399,52945298
2024-07-12,all,41048292,40982339,45100308
2024-07-13,all,40425909,40361152,44374956
2024-07-14,all,41488345,41421872,45563236
2024-07-15,all,48463795,48386966,53300925
2024-07-16,all,35677886,35620684,39203083
2024-07-17,all,34207858,34153000,37577053
2024-07-18,all,36510821,36452988,40048128
2024-07-19,all,32339719,32288101,35464104
2024-07-20,all,47159167,47084999,51797983
2024-07-21,all,41305692,41239990,45316881
2024-07-22,all,38996747,38934443,42778622
2024-07-23,all,39076092,39013779,42872043
2024-07-24,all,36910592,36851429,40489709
2024-07-25,all,47562491,47487165,52249460
2024-07-26,all,43320583,43251327,47564531
2024-07-27,all,36561980,36503378,40169481
2024-07-28,all,36472860,36414329,40060873
2024-07-29,all,32633121,32580649,35828690
2024-07-30,all,46521584,46447990,51165762
2024-07-31,all,32052482,32000969,35196935
2024-07-01,100181,174264,173997,187654
2024-07-01,100487,106379,106230,129695
2024-07-01,100992,195974,195689,225183
2024-07-01,101020,78616,78501,86787
2024-07-01,101384,3661802,3656489,4207597
2024-07-01,101535,186400,186130,227312
2024-07-01,101954,286117,285704,348925
2024-07-01,110365,260128,259757,280114
2024-07-01,110409,142481,142274,173754
2024-07-01,110435,147125,146912,158429
2024-07-01,110632,99992,99846,121941
2024-07-01,200181,84824,84705,97435
2024-07-01,201184,5493529,5485295,5915594
2024-07-01,201351,169823,169575,182870
2024-07-01,201486,39325,39268,43412
2024-07-01,201632,90039,89911,96956
2024-07-01,201925,602218,599830,648484
2024-07-01,202502,313253,312799,337321
2024-07-01,204586,1214745,1212986,1340974
