date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2024-10-01,all,75773944,75658435,84407326
2024-10-02,all,47414290,47341432,52703805
2024-10-03,all,43128731,43062408,47876870
2024-10-04,all,43338565,43271854,48053233
2024-10-05,all,74233598,74120054,82629318
2024-10-06,all,67150754,67047666,74546147
2024-10-07,all,58527562,58437637,64837340
2024-10-08,all,56840301,56753043,62795609
2024-10-09,all,61760582,61665214,68283827
2024-10-10,all,62519521,62422990,69130085
2024-10-11,all,41005541,40941820,45305133
2024-10-12,all,46899181,46826505,51830869
2024-10-13,all,44457586,44388963,49190575
2024-10-14,all,41421304,41357100,45727614
2024-10-15,all,58986854,58895391,65315941
2024-10-16,all,44357729,44288671,48940941
2024-10-17,all,55584006,55497681,61403995
2024-10-18,all,49278723,49202125,54441095
2024-10-19,all,43082586,43015623,47617605
2024-10-20,all,66600221,66496981,73837235
2024-10-21,all,45074333,45004211,49894336
2024-10-22,all,46004684,45933417,50952207
2024-10-23,all,36535950,36479303,40374421
2024-10-24,all,36899293,36842088,40732015
2024-10-25,all,53870427,53787205,59649799
2024-10-26,all,47968220,47893740,53024591
2024-10-27,all,69237745,69130088,76802214
2024-10-28,all,43976598,43907675,48663714
2024-10-29,all,46387290,46314843,51317214
2024-10-30,all,62222022,62124911,68803191
2024-10-31,all,41476735,41411717,45811157
2024-10-01,100181,288798,288354,310985
2024-10-01,100487,109591,109436,133614
2024-10-01,100992,214756,214445,246767
2024-10-01,101020,53158,53081,58681
2024-10-01,101384,24466967,24431457,28113803
2024-10-01,101535,264881,264501,323024
2024-10-01,101954,585291,584443,713769
2024-10-01,110365,452223,451567,486971
2024-10-01,110409,99884,99740,121809
2024-10-01,110435,391455,390886,421531
2024-10-01,110632,124749,124569,152132
2024-10-01,200181,67912,67816,78008
2024-10-01,201184,10223310,10207993,11008757
2024-10-01,201351,303142,302703,326430
2024-10-01,201486,53478,53400,59035
2024-10-01,201632,225257,224930,242562
2024-10-01,201925,279467,278362,300939
2024-10-01,202502,26174,26136,28186
2024-10-01,204586,2764249,2760239,3051491
2024-10-01,204934,72134,72029,77676
2024-10-01,204964,366840,366308,395024
2024-10-01,205272,137666,137467,158083
2024-10-01,205582,538541,537767,656745
2024-10-01,205611,278457,278061,299846
2024-10-01,205761,220701,220388,253496
2024-10-01,206361,398268,397690,428867
2024-10-01,206363,1915813,1912995,2063001
2024-10-01,206440,340561,340076,366726
2024-10-01,206471,273345,272948,294346
2024-10-01,207288,121420,121248,130748
2024-10-01,207774,471635,470950,507870
2024-10-01,207802,206965,206666,228471
2024-10-01,207966,107544,107388,115806
2024-10-01,208532,440408,439770,536461
2024-10-01,210022,316021,315563,340300
2024-10-01,210413,2420294,2416781,2778588
2024-10-01,212377,499541,498818,553824
2024-10-01,214099,444806,444165,516010
2024-10-01,214104,206221,205924,251487
2024-10-01,214781,257555,257126,277343
2024-10-01,215430,618970,618073,666525
2024-10-01,215913,187920,187651,229170
2024-10-01,216158,45955,45891,49487
2024-10-01,216173,385686,385120,415317
2024-10-01,216424,824289,823094,887616
2024-10-01,301577,1130196,1128558,1217031
2024-10-01,304080,181015,180755,194921
2024-10-01,304763,135716,135519,146143
2024-10-01,401131,338540,338051,373721
2024-10-01,401534,144213,143594,155292
2024-10-01,402018,4515,4508,4862
2024-10-01,402279,153407,153142,165195
2024-10-01,407120,103553,103404,118986
2024-10-01,408789,149056,148613,160507
2024-10-01,501098,355009,354494,397070
2024-10-01,502221,63642,63553,77585
2024-10-01,502280,370566,370032,399038
2024-10-01,502835,2151768,2148649,2317090
2024-10-01,506012,72163,72058,82919
2024-10-01,506536,169593,169350,182625
2024-10-01,506539,36017,35965,38787
2024-10-01,507515,200830,200492,216260
2024-10-01,507843,339652,339159,365749
2024-10-01,508456,32136,32090,34607
2024-10-01,508599,758191,757090,816443
2024-10-01,509417,89355,89227,108968
2024-10-01,509434,333609,333127,383320
2024-10-01,510003,61996,61908,66760
2024-10-01,511293,70940,70837,86511
2024-10-01,551180,486755,484847,524155
2024-10-01,551228,1097593,1095667,1181918
2024-10-01,551732,257516,257152,295902
2024-10-01,551736,204174,203886,225374
2024-10-01,554973,217988,217673,234735
2024-10-01,555003,544309,543519,586127
2024-10-01,555421,28890,28848,31111
2024-10-01,558754,0,0,0
2024-10-01,558846,556885,556077,599667
2024-10-01,558873,845823,844428,910804
2024-10-01,560271,5899531,5890974,6352791
2024-10-01,562641,575328,574493,701620
2024-10-01,563339,263246,262864,283472
2024-10-01,563342,482804,482104,519897
2024-10-01,563689,205131,204837,220891
2024-10-01,564286,330053,329574,355411
2024-10-01,564647,502288,501558,612545
2024-10-01,564895,114027,113861,131024
2024-10-01,565724,88032,87904,94797
2024-10-01,566061,258836,258461,278723
2024-10-01,566403,264381,263997,291853
2024-10-01,566647,213230,212919,229609
2024-10-01,567251,336467,335978,386618
2024-10-01,567434,43447,43385,52985
2024-10-01,567538,142942,142734,157795
2024-10-01,567554,157556,155402,169661
2024-10-01,567623,172919,172650,186204
2024-10-01,567645,75312,75208,86535
2024-10-01,567662,172341,172092,185581
2024-10-01,567664,594431,593569,640101
2024-10-01,567665,103733,103584,111703
2024-10-02,100181,139176,138962,149867
2024-10-02,100487,96672,96533,117864
2024-10-02,100992,197524,197237,226967
2024-10-02,101020,47939,47871,52921
2024-10-02,101384,12574113,12555863,14448303
2024-10-02,101535,126966,126784,154835
2024-10-02,101954,571544,570713,697006
2024-10-02,110365,489907,489199,527547
2024-10-02,110409,45614,45548,55625
2024-10-02,110435,265374,264989,285762
2024-10-02,110632,125434,125251,152968
2024-10-02,200181,59615,59531,68479
2024-10-02,201184,5382148,5374084,5795655
2024-10-02,201351,310078,309630,333900
2024-10-02,201486,47889,47819,52867
2024-10-02,201632,162207,161977,174668
2024-10-02,201925,189367,188618,203916
2024-10-02,202502,25906,25868,27895
2024-10-02,204586,1371181,1369192,1513664
2024-10-02,204934,75343,75234,81131
2024-10-02,204964,273311,272915,294312
2024-10-02,205272,109271,109111,125479
2024-10-02,205582,334275,333795,407637
2024-10-02,205611,282091,281687,303767
2024-10-02,205761,182206,181949,209275
2024-10-02,206361,321672,321206,346387
2024-10-02,206363,1117767,1116122,1203640
2024-10-02,206440,299486,299055,322495
2024-10-02,206471,244180,243828,262940
2024-10-02,207288,96133,96001,103518
2024-10-02,207774,226075,225749,243447
2024-10-02,207802,131481,131290,145142
2024-10-02,207966,92618,92484,99734
2024-10-02,208532,219584,219268,267473
2024-10-02,210022,293287,292862,315821
2024-10-02,210413,1209042,1207288,1388025
2024-10-02,212377,46827,46761,51917
2024-10-02,214099,320374,319913,371660
2024-10-02,214104,121532,121356,148213
2024-10-02,214781,160890,160621,173253
2024-10-02,215430,672891,671916,724589
2024-10-02,215913,156871,156644,191307
2024-10-02,216158,46305,46241,49862
2024-10-02,216173,285509,285086,307446
2024-10-02,216424,538303,537523,579661
2024-10-02,301577,985981,984553,1061729
2024-10-02,304080,127449,127264,137242
2024-10-02,304763,115818,115650,124717
2024-10-02,401131,338361,337871,373522
2024-10-02,401534,112857,112374,121528
2024-10-02,402018,4515,4508,4862
2024-10-02,402279,132529,132302,142708
2024-10-02,407120,80905,80786,92964
2024-10-02,408789,95307,95030,102627
2024-10-02,501098,212045,211738,237169
2024-10-02,502221,52988,52915,64599
2024-10-02,502280,249420,249062,268583
2024-10-02,502835,1451493,1449392,1563008
2024-10-02,506012,54248,54169,62335
2024-10-02,506536,147217,147006,158526
2024-10-02,506539,41121,41062,44280
2024-10-02,507515,173733,173441,187081
2024-10-02,507843,254188,253820,273716
2024-10-02,508456,32241,32196,34719
2024-10-02,508599,508877,508138,547973
2024-10-02,509417,65949,65854,80427
2024-10-02,509434,271150,270759,311553
2024-10-02,510003,51242,51169,55180
2024-10-02,511293,71369,71267,87035
2024-10-02,551180,459351,457551,494643
2024-10-02,551228,533754,532820,574762
2024-10-02,551732,167648,167408,192640
2024-10-02,551736,141468,141268,156154
2024-10-02,554973,171722,171474,184915
2024-10-02,555003,462606,461935,498147
2024-10-02,555421,26691,26652,28740
2024-10-02,558754,0,0,0
2024-10-02,558846,384207,383655,413720
2024-10-02,558873,519414,518553,559321
2024-10-02,560271,4710389,4703554,5072280
2024-10-02,562641,682277,681287,832045
2024-10-02,563339,214759,214448,231259
2024-10-02,563342,394954,394381,425297
2024-10-02,563689,192268,191992,207038
2024-10-02,564286,247658,247299,266685
2024-10-02,564647,409233,408639,499065
2024-10-02,564895,75096,74989,86288
2024-10-02,565724,48987,48917,52752
2024-10-02,566061,176173,175919,189708
2024-10-02,566403,224338,224012,247649
2024-10-02,566647,176859,176602,190448
2024-10-02,567251,211080,210775,242540
2024-10-02,567434,39572,39516,48260
2024-10-02,567538,100324,100181,110750
2024-10-02,567554,116416,114825,125361
2024-10-02,567623,125550,125354,135195
2024-10-02,567645,56942,56862,65429
2024-10-02,567662,123992,123812,133520
2024-10-02,567664,410139,409544,441649
2024-10-02,567665,93442,93308,100622
2024-10-03,100181,130453,130253,140478
2024-10-03,100487,89907,89780,109619
2024-10-03,100992,183768,183502,211157
2024-10-03,101020,47455,47388,52386
2024-10-03,101384,10573650,10558304,12149668
2024-10-03,101535,129041,128856,157365
2024-10-03,101954,569923,569097,695028
2024-10-03,110365,442605,441966,476612
2024-10-03,110409,43979,43915,53634
2024-10-03,110435,237296,236952,255527
2024-10-03,110632,118492,118320,144503
2024-10-03,200181,56334,56253,64708
2024-10-03,201184,5202219,5194421,5601902
2024-10-03,201351,275944,275547,297144
2024-10-03,201486,47139,47070,52037
2024-10-03,201632,151407,151196,163041
2024-10-03,201925,184639,183906,198824
2024-10-03,202502,30353,30309,32684
2024-10-03,204586,1267591,1265753,1399307
2024-10-03,204934,73914,73807,79593
2024-10-03,204964,259093,258718,278999
2024-10-03,205272,101505,101358,116561
2024-10-03,205582,353457,352949,431035
2024-10-03,205611,250527,250171,269774
2024-10-03,205761,161042,160812,184969
2024-10-03,206361,309084,308637,332828
2024-10-03,206363,1112530,1110892,1198005
2024-10-03,206440,277009,276614,298292
2024-10-03,206471,219809,219493,236695
2024-10-03,207288,98553,98417,106128
2024-10-03,207774,259252,258877,279169
2024-10-03,207802,130865,130674,144466
2024-10-03,207966,98113,97971,105650
2024-10-03,208532,165562,165322,201670
2024-10-03,210022,296867,296436,319674
2024-10-03,210413,921092,919756,1057449
2024-10-03,212377,39277,39223,43544
2024-10-03,214099,303661,303225,352271
2024-10-03,214104,93034,92900,113457
2024-10-03,214781,154923,154667,166824
2024-10-03,215430,555625,554820,598313
2024-10-03,215913,140520,140318,171362
2024-10-03,216158,44863,44803,48310
2024-10-03,216173,257804,257422,277613
2024-10-03,216424,466616,465940,502464
2024-10-03,301577,909344,908025,979208
2024-10-03,304080,121120,120945,130426
2024-10-03,304763,109828,109669,118265
2024-10-03,401131,306807,306362,338690
2024-10-03,401534,110275,109805,118745
2024-10-03,402018,9300,9286,10015
2024-10-03,402279,124803,124590,134387
2024-10-03,407120,73859,73751,84873
2024-10-03,408789,86513,86260,93155
2024-10-03,501098,205474,205177,229817
2024-10-03,502221,41693,41637,50828
2024-10-03,502280,215673,215364,232243
2024-10-03,502835,1372376,1370387,1477816
2024-10-03,506012,51834,51759,59560
2024-10-03,506536,142694,142491,153658
2024-10-03,506539,48138,48068,51838
2024-10-03,507515,177234,176936,190851
2024-10-03,507843,245475,245120,264337
2024-10-03,508456,31903,31859,34353
2024-10-03,508599,455807,455147,490826
2024-10-03,509417,64701,64607,78903
2024-10-03,509434,245747,245391,282366
2024-10-03,510003,49317,49247,53106
2024-10-03,511293,70063,69962,85442
2024-10-03,551180,438457,436739,472145
2024-10-03,551228,470942,470121,507124
2024-10-03,551732,148032,147819,170095
2024-10-03,551736,131165,130978,144783
2024-10-03,554973,147895,147681,159259
2024-10-03,555003,438737,438101,472445
2024-10-03,555421,27746,27707,29878
2024-10-03,558754,0,0,0
2024-10-03,558846,370179,369643,398620
2024-10-03,558873,449529,448788,484063
2024-10-03,560271,4464209,4457731,4807191
2024-10-03,562641,590802,589944,720491
2024-10-03,563339,203525,203229,219160
2024-10-03,563342,379877,379328,409062
2024-10-03,563689,166425,166187,179210
2024-10-03,564286,232757,232420,250639
2024-10-03,564647,391789,391224,477791
2024-10-03,564895,76461,76352,87859
2024-10-03,565724,46652,46586,50236
2024-10-03,566061,173368,173117,186688
2024-10-03,566403,220265,219946,243153
2024-10-03,566647,169700,169454,182740
2024-10-03,567251,176636,176381,202964
2024-10-03,567434,37528,37475,45766
2024-10-03,567538,100067,99921,110467
2024-10-03,567554,102735,101331,110630
2024-10-03,567623,114739,114562,123555
2024-10-03,567645,52959,52885,60851
2024-10-03,567662,118455,118283,127556
2024-10-03,567664,406045,405456,437241
2024-10-03,567665,84285,84164,90761
2024-10-04,100181,122108,121920,131490
2024-10-04,100487,98211,98071,119741
2024-10-04,100992,173754,173502,199653
2024-10-04,101020,48571,48501,53619
2024-10-04,101384,10180497,10165725,11697918
2024-10-04,101535,101177,101032,123388
2024-10-04,101954,548071,547276,668378
2024-10-04,110365,412473,411878,444164
2024-10-04,110409,34614,34567,42213
