date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2019-06-01,all,3192323,3187138,3463661
2019-06-02,all,3365247,3359840,3651363
2019-06-03,all,2993205,2988374,3246194
2019-06-04,all,4717502,4710143,5122262
2019-06-05,all,5143224,5135153,5584211
2019-06-06,all,6367506,6357494,6911413
2019-06-07,all,6355644,6345604,6899531
2019-06-08,all,7180474,7169203,7790505
2019-06-09,all,7445607,7433886,8075449
2019-06-10,all,7518582,7506702,8155175
2019-06-11,all,9061120,9046860,9824986
2019-06-12,all,5237262,5228734,5674639
2019-06-13,all,4369629,4362493,4735668
2019-06-14,all,4047790,4041202,4386938
2019-06-15,all,5948799,5939359,6456010
2019-06-16,all,4354893,4347844,4723098
2019-06-17,all,3736450,3730317,4052400
2019-06-18,all,3962770,3956388,4303050
2019-06-19,all,3165116,3159930,3433129
2019-06-20,all,4367973,4361029,4742268
2019-06-21,all,3498506,3492813,3794884
2019-06-22,all,3781873,3775775,4104330
2019-06-23,all,4091954,4085412,4440230
2019-06-24,all,3751053,3745018,4068048
2019-06-25,all,5001003,4993125,5424851
2019-06-26,all,5097657,5089584,5532889
2019-06-27,all,4039686,4033181,4412307
2019-06-28,all,3862545,3856343,4220948
2019-06-29,all,4010718,4004264,4383474
2019-06-30,all,6017333,6007948,6600286
2019-06-01,100181,45,45,48
2019-06-01,100487,43413,43350,52930
2019-06-01,100992,188,188,216
2019-06-01,101020,32082,32035,35416
2019-06-01,101535,14111,14091,17209
2019-06-01,101954,1202,1200,1466
2019-06-01,110365,1795,1792,1933
2019-06-01,110409,131,131,160
2019-06-01,110435,11295,11279,12163
2019-06-01,110632,240,240,293
2019-06-01,200181,143,143,164
2019-06-01,201184,19011,18983,20472
2019-06-01,201351,34835,34785,37512
2019-06-01,201632,2094,2091,2254
2019-06-01,201925,1714,1707,1846
2019-06-01,204586,59,59,65
2019-06-01,205582,5396,5390,6580
2019-06-01,205611,7303,7293,7865
2019-06-01,205761,2929,2926,3363
2019-06-01,206361,26989,26950,29062
2019-06-01,206363,135475,135276,145883
2019-06-01,206440,185729,185459,199999
2019-06-01,206471,140125,139922,150892
2019-06-01,207288,21436,21407,23081
2019-06-01,207774,1915,1912,2062
2019-06-01,208532,1,1,1
2019-06-01,210413,0,0,0
2019-06-01,212377,121,121,134
2019-06-01,214099,661,661,766
2019-06-01,214104,171,171,209
2019-06-01,214781,26175,26132,28187
2019-06-01,215430,0,0,0
2019-06-01,215913,492,491,600
2019-06-01,216158,151093,150875,162701
2019-06-01,216173,17605,17580,18957
2019-06-01,216424,9436,9424,10162
2019-06-01,301577,59298,59212,63854
2019-06-01,304080,2897,2893,3119
2019-06-01,304763,339,339,365
2019-06-01,401131,15772,15749,17411
2019-06-01,401534,11522,11473,12407
2019-06-01,402279,9477,9461,10206
2019-06-01,407120,626,625,720
2019-06-01,408789,5481,5465,5903
2019-06-01,501098,56,56,63
2019-06-01,502221,47919,47850,58417
2019-06-01,502280,14934,14912,16081
2019-06-01,502835,12982,12963,13980
2019-06-01,506536,892,891,961
2019-06-01,506539,670807,669833,722345
2019-06-01,507843,46836,46768,50433
2019-06-01,508456,2763,2759,2976
2019-06-01,508599,1794,1792,1932
2019-06-01,509417,3164,3159,3859
2019-06-01,509434,77514,77402,89064
2019-06-01,510003,23294,23260,25083
2019-06-01,511293,33,33,40
2019-06-01,551180,203370,202571,218993
2019-06-01,551228,15368,15340,16549
2019-06-01,551732,3332,3328,3828
2019-06-01,551736,5115,5109,5645
2019-06-01,558846,58589,58503,63091
2019-06-01,558873,23018,22981,24786
2019-06-01,560271,26901,26864,28966
2019-06-01,563339,79467,79353,85573
2019-06-01,563342,50952,50878,54867
2019-06-01,563689,11860,11843,12770
2019-06-01,564647,162,162,198
2019-06-01,564895,3834,3829,4405
2019-06-01,565724,20514,20485,22090
2019-06-01,566061,18,18,19
2019-06-01,566647,15795,15772,17009
2019-06-01,567434,182,182,222
2019-06-01,567538,6706,6696,7403
2019-06-01,567623,15614,15589,16814
2019-06-01,567645,19409,19381,22301
2019-06-01,567662,348151,347645,374899
2019-06-01,567664,380156,379604,409363
2019-06-02,100181,50,50,54
2019-06-02,100487,44111,44047,53781
2019-06-02,100992,179,179,205
2019-06-02,101020,33667,33619,37166
2019-06-02,101535,14214,14193,17334
2019-06-02,101954,1202,1200,1466
2019-06-02,110365,1792,1789,1930
2019-06-02,110409,126,126,154
2019-06-02,110435,13080,13061,14085
2019-06-02,110632,230,230,280
2019-06-02,200181,148,148,170
2019-06-02,201184,21496,21464,23149
2019-06-02,201351,35113,35063,37812
2019-06-02,201632,2405,2402,2591
2019-06-02,201925,1515,1509,1632
2019-06-02,204586,66,66,73
2019-06-02,205582,5820,5813,7098
2019-06-02,205611,7131,7121,7680
2019-06-02,205761,3477,3473,3992
2019-06-02,206361,30275,30232,32601
2019-06-02,206363,142442,142232,153386
2019-06-02,206440,184515,184248,198690
2019-06-02,206471,142314,142107,153248
2019-06-02,207288,24467,24433,26348
2019-06-02,207774,2695,2691,2902
2019-06-02,208532,131,131,160
2019-06-02,210413,0,0,0
2019-06-02,212377,119,119,132
2019-06-02,214099,725,724,840
2019-06-02,214104,217,217,265
2019-06-02,214781,27037,26993,29114
2019-06-02,215430,0,0,0
2019-06-02,215913,526,525,641
2019-06-02,216158,152581,152360,164304
2019-06-02,216173,20460,20431,22032
2019-06-02,216424,8760,8749,9433
2019-06-02,301577,61193,61105,65894
2019-06-02,304080,3258,3254,3509
2019-06-02,304763,295,295,318
2019-06-02,401131,14571,14550,16085
2019-06-02,401534,11904,11853,12820
2019-06-02,402279,8697,8682,9366
2019-06-02,407120,659,658,757
2019-06-02,408789,6737,6717,7255
2019-06-02,501098,60,60,67
2019-06-02,502221,48653,48584,59313
2019-06-02,502280,16539,16515,17810
2019-06-02,502835,14196,14176,15287
2019-06-02,506536,870,869,937
2019-06-02,506539,706951,705926,761264
2019-06-02,507843,52644,52568,56690
2019-06-02,508456,725,724,781
2019-06-02,508599,1970,1968,2121
2019-06-02,509417,3562,3557,4344
2019-06-02,509434,89216,89087,102509
2019-06-02,510003,25300,25263,27244
2019-06-02,511293,33,33,40
2019-06-02,551180,191375,190622,206078
2019-06-02,551228,17253,17222,18579
2019-06-02,551732,3938,3934,4524
2019-06-02,551736,5428,5421,5991
2019-06-02,558846,59990,59900,64599
2019-06-02,558873,22425,22389,24148
2019-06-02,560271,29251,29209,31500
2019-06-02,563339,82600,82481,88945
2019-06-02,563342,51566,51491,55527
2019-06-02,563689,12581,12563,13548
2019-06-02,564647,162,162,198
2019-06-02,564895,4069,4064,4676
2019-06-02,565724,20955,20925,22564
2019-06-02,566061,19,19,20
2019-06-02,566647,15341,15319,16520
2019-06-02,567434,182,182,222
2019-06-02,567538,7282,7272,8039
2019-06-02,567623,17458,17430,18799
2019-06-02,567645,21227,21197,24391
2019-06-02,567662,347853,347348,374578
2019-06-02,567664,463173,462501,498758
2019-06-03,100181,43,43,46
2019-06-03,100487,36047,35995,43949
2019-06-03,100992,188,188,216
