date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2024-08-01,all,39906812,39843326,43751829
2024-08-02,all,29733744,29686358,32640524
2024-08-03,all,30905997,30856827,33909481
2024-08-04,all,36490473,36432455,40006831
2024-08-05,all,44910289,44839573,49321555
2024-08-06,all,38722615,38660808,42484204
2024-08-07,all,36102483,36044383,39613868
2024-08-08,all,34534349,34478723,37900712
2024-08-09,all,32565247,32512730,35754137
2024-08-10,all,48018997,47943050,52819327
2024-08-11,all,52207911,52125019,57475558
2024-08-12,all,36130605,36072453,39732235
2024-08-13,all,33744874,33690815,37099498
2024-08-14,all,31458819,31408368,34592318
2024-08-15,all,42317183,42250345,46490830
2024-08-16,all,30677015,30628070,33756278
2024-08-17,all,33056219,33003551,36336760
2024-08-18,all,40832497,40768275,44876391
2024-08-19,all,30530808,30482165,33539375
2024-08-20,all,45127435,45056732,49688399
2024-08-21,all,30945432,30896044,33981796
2024-08-22,all,30310179,30261794,33269687
2024-08-23,all,28025111,27980673,30763877
2024-08-24,all,33378633,33325768,36569363
2024-08-25,all,47896797,47821742,52637024
2024-08-26,all,38866942,38805634,42622905
2024-08-27,all,51629175,51548345,56731071
2024-08-28,all,35789055,35732397,39319961
2024-08-29,all,35223209,35167462,38697577
2024-08-30,all,46799552,46726321,51353793
2024-08-31,all,37720498,37661256,41441350
2024-08-01,100181,78258,78139,84268
2024-08-01,100487,93710,93575,114254
2024-08-01,100992,172048,171800,197692
2024-08-01,101020,64725,64631,71451
2024-08-01,101384,3161039,3156451,3632197
2024-08-01,101535,159476,159246,194483
2024-08-01,101954,251814,251452,307086
2024-08-01,110365,252981,252616,272419
2024-08-01,110409,53490,53414,65233
2024-08-01,110435,105628,105475,113743
2024-08-01,110632,57646,57563,70301
2024-08-01,200181,72876,72774,83710
2024-08-01,201184,6571177,6561325,7076037
2024-08-01,201351,176792,176538,190371
2024-08-01,201486,57081,56998,63012
2024-08-01,201632,111773,111612,120358
2024-08-01,201925,796810,793651,858026
2024-08-01,202502,438572,437936,472268
2024-08-01,204586,534501,533727,590042
2024-08-01,204934,558267,557458,601157
2024-08-01,204964,808312,807140,870413
2024-08-01,205272,185613,185344,213142
2024-08-01,205582,231036,230708,281747
2024-08-01,205611,63945,63859,68853
2024-08-01,205761,101446,101300,116521
2024-08-01,206361,269150,268759,289828
2024-08-01,206363,966396,964974,1040643
2024-08-01,206440,578090,577254,622506
2024-08-01,206471,231524,231190,249313
2024-08-01,207288,80951,80838,87171
2024-08-01,207774,214115,213804,230568
2024-08-01,207802,78746,78631,86928
2024-08-01,207966,876970,875698,944346
2024-08-01,208532,47600,47531,57980
2024-08-01,210022,275800,275400,296990
2024-08-01,210413,277500,277098,318580
2024-08-01,212377,283253,282844,314033
2024-08-01,214099,232097,231764,269253
2024-08-01,214104,196946,196660,240180
