date,genre,predicted_sales,predicted_sales_low,predicted_sales_high
2025-01-01,all,201268696,200957804,226184604
2025-01-02,all,190931009,190638793,214312040
2025-01-03,all,168735527,168477135,189790574
2025-01-04,all,168348143,168089304,189110784
2025-01-05,all,274319412,273901311,308510392
2025-01-06,all,149486861,149257400,167856458
2025-01-07,all,141457210,141242443,158302595
2025-01-08,all,81126344,81004659,90458987
2025-01-09,all,79197004,79078493,88061810
2025-01-10,all,92280344,92141879,102913677
2025-01-11,all,79200232,79081101,88155720
2025-01-12,all,86520915,86390643,96210191
2025-01-13,all,74956261,74843347,83442534
2025-01-14,all,105971437,105812705,118193757
2025-01-15,all,100962003,100810138,112544441
2025-01-16,all,89463734,89329066,99504508
2025-01-17,all,67792332,67690319,75645575
2025-01-18,all,76671119,76555647,85360640
2025-01-19,all,64656818,64559364,72102840
2025-01-20,all,83005863,82880752,92597306
2025-01-21,all,61584268,61491590,68685649
2025-01-22,all,57888911,57801775,64524517
2025-01-23,all,50279316,50203798,56042878
2025-01-24,all,49926655,49851648,55606418
2025-01-25,all,73845893,73734925,82175473
2025-01-26,all,55676602,55592242,61990329
2025-01-27,all,51039524,50962325,56818606
2025-01-28,all,48962919,48888901,54495189
2025-01-29,all,47114943,47043350,52318522
2025-01-30,all,49007525,48933251,54407040
2025-01-31,all,36289567,36234553,40382193
2025-01-01,100181,1167925,1166126,1257654
2025-01-01,100487,170410,170167,207761
2025-01-01,100992,2261963,2258682,2599113
2025-01-01,101020,64359,64267,71047
2025-01-01,101384,51724473,51649408,59434082
2025-01-01,101535,3689201,3683850,4499028
2025-01-01,101954,5444097,5436197,6639144
2025-01-01,110365,93505,93371,100687
2025-01-01,110409,12560814,12542586,15318062
2025-01-01,110435,1335869,1333932,1438501
2025-01-01,110632,616827,615931,752228
2025-01-01,200181,45109,45046,51817
2025-01-01,201184,11908603,11890756,12823532
2025-01-01,201351,712655,711619,767411
2025-01-01,201486,765463,764352,845004
2025-01-01,201632,298147,297715,321050
2025-01-01,201925,233206,232284,251122
2025-01-01,202502,127114,126929,136878
2025-01-01,204586,13763620,13743648,15193834
2025-01-01,204934,87307,87180,94015
2025-01-01,204964,165544,165306,178263
2025-01-01,205272,461424,460754,529859
2025-01-01,205582,1560488,1558228,1903000
2025-01-01,205611,1301548,1299667,1401545
2025-01-01,205761,932161,930815,1070666
2025-01-01,206361,1119607,1117981,1205626
2025-01-01,206363,10503610,10488146,11310596
2025-01-01,206440,596998,596136,642864
2025-01-01,206471,151795,151581,163460
2025-01-01,207288,119535,119368,128714
2025-01-01,207774,32795372,32747778,35315017
2025-01-01,207802,775009,773886,855543
2025-01-01,207966,152127,151907,163815
2025-01-01,208532,2894422,2890222,3525682
2025-01-01,210022,649600,648658,699508
2025-01-01,210413,3330678,3325844,3823743
2025-01-01,212377,1084852,1083281,1202742
2025-01-01,214099,1183956,1182240,1373481
2025-01-01,214104,641889,640961,782787
2025-01-01,214781,175692,175399,189191
2025-01-01,215430,220667,220347,237622
2025-01-01,215913,217647,217335,265426
2025-01-01,216158,33297,33253,35859
2025-01-01,216173,410052,409444,441558
2025-01-01,216424,2788260,2784217,3002481
2025-01-01,301577,964821,963423,1038945
2025-01-01,304080,355879,355363,383218
2025-01-01,304763,136393,136195,146872
2025-01-01,401131,249590,249226,275522
2025-01-01,401534,127016,126471,136773
2025-01-01,402018,170520,170273,183621
2025-01-01,402279,188085,187762,202534
2025-01-01,407120,78458,78346,90152
2025-01-01,408789,1139201,1135792,1226724
2025-01-01,501098,935971,934612,1046859
2025-01-01,502221,182740,182474,222783
2025-01-01,502280,351016,350512,377983
2025-01-01,502835,4189677,4183600,4511567
2025-01-01,506012,1066543,1064996,1225512
2025-01-01,506536,503892,503159,542605
2025-01-01,506539,164587,164348,177235
2025-01-01,507515,269412,268960,290110
