date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2020-04-01,147,206361,660,1,1,127,119,660,3,4.06,501
2020-04-01,147,206363,71210,11,11,441,418,18730,1,4.31,382
2020-04-01,147,206471,0,0,0,1,1,0,0,,0
2020-04-01,147,304080,0,0,0,8,8,0,0,,0
2020-04-01,147,558846,0,0,0,20,20,0,0,4.33,6
2020-04-01,147,558873,0,0,0,5,5,0,0,,0
2020-04-01,525,506536,0,0,0,11,10,0,0,4.4,15
2020-04-01,525,563339,324660,89,89,1599,1442,206378,0,4.27,268
2020-04-01,525,563342,184366,41,41,686,624,104932,0,4.4,2036
2020-04-01,525,567662,408300,56,56,483,432,95380,0,4.43,535
2020-04-01,525,567664,323560,44,44,467,424,63556,0,4.61,2350
2020-04-01,1050,201632,0,0,0,1,1,0,0,5.0,1
2020-04-01,1050,214099,0,0,0,4,4,0,0,4.34,70
2020-04-01,1050,402279,2198,1,1,12,8,2198,0,3.9,82
2020-04-01,1050,506539,2647673,833,833,5682,5196,180530,31,4.68,81038
2020-04-01,1918,101535,67795,15,15,297,272,23752,0,4.71,718
2020-04-01,1918,207774,13262,4,4,97,96,9854,1,4.53,151
2020-04-01,2625,201925,0,0,0,5,5,0,0,,0
2020-04-01,3032,205761,0,0,0,4,3,0,0,4.6,33
2020-04-01,3255,402279,0,0,0,19,18,0,0,,0
2020-04-01,3759,565724,43661,8,0,0,0,0,0,,0
2020-04-01,3915,214099,1440,1,1,1,1,1440,0,5.0,2
2020-04-01,3915,506536,0,0,0,1,1,0,0,4.5,2
2020-04-01,3915,566061,0,0,0,2,2,0,0,5.0,1
2020-04-01,3915,567645,2400,1,1,15,15,2400,0,4.38,611
2020-04-01,4493,207288,4510,4,4,125,122,2110,0,3.72,244
2020-04-01,4493,216173,680,1,1,14,14,680,0,4.07,59
2020-04-01,4493,408789,1817,1,1,50,49,1817,0,4.44,36
2020-04-01,4493,502280,0,0,0,8,8,0,0,4.0,1
2020-04-01,5567,510003,12510,3,0,1,1,0,0,5.0,1
2020-04-01,5598,201184,0,0,0,2,2,0,0,4.0,1
2020-04-01,5829,206361,0,0,0,6,6,0,0,,0
2020-04-01,5829,206363,0,0,0,7,7,0,0,,0
2020-04-01,5829,206440,0,0,0,1,1,0,0,,0
2020-04-01,5829,207288,0,0,0,1,1,0,0,,0
2020-04-01,5829,304080,0,0,0,21,21,0,0,,0
2020-04-01,5829,408789,0,0,0,5,5,0,0,,0
2020-04-01,5829,502280,0,0,0,1,1,0,0,,0
