date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2019-08-01,147,206361,0,0,0,19,18,0,0,4.08,480
2019-08-01,147,206363,108736,14,14,372,340,37602,0,4.2,285
2019-08-01,147,206440,0,0,0,1,1,0,0,,0
2019-08-01,147,304080,0,0,0,30,30,0,0,,0
2019-08-01,147,558846,0,0,0,14,14,0,0,4.25,4
2019-08-01,147,558873,0,0,0,1,1,0,0,,0
2019-08-01,525,506536,0,0,0,2,2,0,0,4.36,14
2019-08-01,525,563339,278826,40,40,902,833,263644,1,4.32,232
2019-08-01,525,563342,105730,33,33,444,417,59178,0,4.39,1984
2019-08-01,525,567662,353240,47,47,308,290,79878,1,4.44,554
2019-08-01,525,567664,674020,90,90,800,714,174776,1,4.58,2830
2019-08-01,1050,201632,0,0,0,1,1,0,0,5.0,1
2019-08-01,1050,214099,0,0,0,1,1,0,0,4.34,70
2019-08-01,1050,402279,0,0,0,5,5,0,0,3.95,80
2019-08-01,1050,506539,902462,316,316,4647,4348,121114,9,4.68,77406
2019-08-01,1918,101535,0,0,0,58,57,0,0,4.69,618
2019-08-01,1918,207774,0,0,0,33,32,0,0,4.5,111
2019-08-01,2625,201925,0,0,0,13,13,0,0,,0
2019-08-01,2698,507843,0,0,0,2,1,0,0,3.33,3
2019-08-01,3032,205761,0,0,0,4,4,0,0,4.73,30
2019-08-01,3244,551228,0,0,0,100,98,0,0,4.34,292
2019-08-01,3255,401534,0,0,0,1,1,0,0,,0
2019-08-01,3759,565724,6825,2,0,0,0,0,0,,0
2019-08-01,3915,506536,0,0,0,2,2,0,0,4.75,4
2019-08-01,3915,567645,8600,4,4,21,19,5400,1,4.37,551
2019-08-01,4493,100487,0,0,0,1,1,0,0,,0
2019-08-01,4493,207288,2400,1,1,76,69,2400,0,3.7,224
2019-08-01,4493,216173,680,1,1,16,15,680,0,4.09,54
2019-08-01,4493,408789,0,0,0,58,52,0,0,4.67,18
2019-08-01,5567,510003,4094,1,1,5,5,4094,0,4.0,4
2019-08-01,5598,201184,0,0,0,2,2,0,0,4.0,1
2019-08-01,5829,206361,0,0,0,2,2,0,0,,0
2019-08-01,5829,206363,0,0,0,6,6,0,0,,0
2019-08-01,5829,206440,0,0,0,1,1,0,0,,0
2019-08-01,5829,207288,0,0,0,3,3,0,0,,0
2019-08-01,5829,304080,0,0,0,5,5,0,0,,0
2019-08-01,5829,408789,0,0,0,11,11,0,0,,0
2019-08-01,5829,551180,27500,1,1,77,74,27500,0,4.5,2
2019-08-01,5829,558846,72500,2,2,129,112,72500,0,3.67,3
2019-08-01,5829,558873,0,0,0,124,116,0,0,4.4,5
2019-08-01,5829,560271,0,0,0,36,29,0,1,5.0,1
2019-08-01,6247,407120,0,0,0,4,4,0,0,5.0,2
2019-08-01,6247,551228,15900,1,1,25,24,15900,0,5.0,1
2019-08-01,6817,201351,0,0,0,1,1,0,0,,0
2019-08-01,6817,304763,0,0,0,1,1,0,0,,0
2019-08-01,6817,507843,0,0,0,6,6,0,0,4.46,76
2019-08-01,6817,508456,0,0,0,2,2,0,0,3.4,10
2019-08-01,6817,509417,0,0,0,15,14,0,0,4.56,127
2019-08-01,6817,510003,0,0,0,28,27,0,0,4.67,3
