date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2023-07-01,113,205582,0,0,0,1,1,0,0,,0
2023-07-01,193,110365,132992,115,115,2548,2373,22103,9,4.46,16131
2023-07-01,193,207288,12600,4,4,108,105,6600,0,4.3,448
2023-07-01,193,502835,0,0,0,4,4,0,0,4.0,3
2023-07-01,193,509434,3080,2,2,27,26,1540,0,4.46,43
2023-07-01,193,560271,3140995,985,985,23093,20967,234502,17,4.6,54496
2023-07-01,202,206363,2991,1,1,2,2,2991,0,5.0,4
2023-07-01,202,551180,1287,1,1,52,50,1287,0,4.54,266
2023-07-01,202,558846,12675,3,3,193,183,8619,0,4.6,118
2023-07-01,202,558873,0,0,0,9,9,0,0,4.36,22
2023-07-01,402,100992,0,0,0,1,1,0,0,4.51,81
2023-07-01,402,101020,13445,7,7,132,117,7334,6,4.18,4967
2023-07-01,402,205761,0,0,0,1,1,0,0,,0
2023-07-01,402,214781,2792,1,1,3,3,2792,0,4.15,68
2023-07-01,402,216424,0,0,0,2,2,0,0,5.0,1
2023-07-01,402,402279,0,0,0,2,2,0,0,,0
2023-07-01,402,510003,0,0,0,21,18,0,0,4.08,13
2023-07-01,402,565724,0,0,0,4,4,0,0,4.5,2
2023-07-01,402,567645,0,0,0,3,3,0,0,4.73,11
2023-07-01,525,506536,2340,1,1,4,4,2340,0,4.29,34
2023-07-01,525,563339,239720,51,51,494,460,157705,2,4.24,332
2023-07-01,525,563342,83280,21,21,323,311,52513,1,4.4,2311
2023-07-01,525,567662,475073,57,57,342,321,176313,3,4.44,966
2023-07-01,525,567664,619054,82,82,733,661,107215,2,4.64,3960
2023-07-01,680,201632,1800,1,1,37,37,1800,0,4.75,4
2023-07-01,680,205272,2300,1,1,236,224,2300,0,4.7,574
2023-07-01,680,551228,0,0,0,2,2,0,0,,0
2023-07-01,680,551732,0,0,0,4,4,0,0,,0
2023-07-01,1497,201925,0,0,0,15,12,0,0,4.0,1
2023-07-01,1497,207288,1400,1,1,33,31,1400,0,5.0,2
2023-07-01,1497,216158,0,0,0,4,4,0,0,3.33,3
2023-07-01,1497,402279,16020,3,3,77,67,16020,0,4.69,16
2023-07-01,1497,408789,0,0,0,2,2,0,0,,0
2023-07-01,1497,502221,0,0,0,3,3,0,0,,0
2023-07-01,1497,502280,0,0,0,48,43,0,0,,0
2023-07-01,1497,551180,0,0,0,10,9,0,0,,0
2023-07-01,1497,558846,14800,1,1,148,139,14800,0,4.56,34
2023-07-01,1519,216424,0,0,0,3,3,0,0,4.14,7
2023-07-01,1610,200181,39533,6,6,79,72,23315,2,4.63,292
2023-07-01,1610,201925,238689,11,11,836,778,177593,1,4.72,386
2023-07-01,1610,205272,314387,13,13,206,187,110994,0,4.71,1157
2023-07-01,1610,205611,0,0,0,79,73,0,0,4.78,691
2023-07-01,1610,207288,0,0,0,41,40,0,1,4.36,28
2023-07-01,1610,214099,0,0,0,6,6,0,0,1.0,1
2023-07-01,1610,215913,59991,4,4,701,637,53394,0,4.71,12397
2023-07-01,1610,216158,12597,3,3,78,71,4199,0,4.54,294
2023-07-01,1610,216173,62496,14,14,136,121,8868,1,4.63,755
2023-07-01,1610,301577,1768261,35,35,1884,1671,908655,0,4.69,3614
2023-07-01,1610,304080,15999,1,1,71,65,15999,0,4.8,20
2023-07-01,1610,401534,43117,6,6,231,218,14078,0,4.57,408
2023-07-01,1610,402279,36891,6,6,450,419,12746,0,4.57,950
2023-07-01,1610,407120,243267,32,32,442,399,57859,0,4.61,969
2023-07-01,1610,502221,192694,6,6,408,375,135795,0,4.54,204
2023-07-01,1610,502280,114697,3,3,421,376,114697,0,4.52,241
2023-07-01,1610,551180,75286,12,12,256,222,21062,1,4.48,440
2023-07-01,1610,551228,0,0,0,166,164,0,0,5.0,1
2023-07-01,1610,551732,0,0,0,14,11,0,0,4.5,2
2023-07-01,1610,551736,0,0,0,20,20,0,0,4.83,18
2023-07-01,1610,558846,242967,44,44,893,796,35898,1,4.64,810
2023-07-01,1610,558873,0,0,0,20,20,0,0,4.8,35
2023-07-01,1894,216173,2200,2,2,7,7,2200,0,4.53,69
2023-07-01,1894,402018,0,0,0,3,3,0,0,4.0,1
2023-07-01,1894,551228,0,0,0,2,2,0,0,4.67,18
2023-07-01,1918,101535,47367,9,9,205,191,36309,0,4.71,2123
2023-07-01,1918,207774,0,0,0,11,11,0,0,4.66,398
2023-07-01,2171,101535,1728,1,1,3,3,1728,0,4.56,27
