date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2018-12-01,147,206361,500,1,1,106,103,500,0,4.08,469
2018-12-01,147,206363,17000,2,2,311,290,8500,0,4.23,110
2018-12-01,147,206471,0,0,0,1,1,0,0,,0
2018-12-01,147,558846,0,0,0,6,6,0,0,,0
2018-12-01,147,558873,0,0,0,4,4,0,0,,0
2018-12-01,525,506536,2220,3,3,22,22,1480,0,4.37,27
2018-12-01,525,563339,386710,85,85,1841,1739,261382,0,4.21,477
2018-12-01,525,563342,178514,53,53,995,940,119031,2,4.38,2334
2018-12-01,525,567662,371080,49,49,314,295,103443,0,4.44,502
2018-12-01,525,567664,662060,106,106,1033,964,138911,1,4.58,2664
2018-12-01,1918,101535,4518,1,1,135,129,4518,0,4.68,651
2018-12-01,1918,207774,0,0,0,27,27,0,1,4.46,96
2018-12-01,3032,205761,0,0,0,5,5,0,0,4.73,30
2018-12-01,4493,100487,0,0,0,1,1,0,0,,0
2018-12-01,4493,207288,1200,1,1,183,171,1200,0,3.72,217
2018-12-01,4493,216173,1360,2,2,32,32,1360,1,4.11,47
2018-12-01,5567,205761,0,0,0,1,1,0,0,4.5,16
2018-12-01,5567,510003,4094,2,2,33,30,2047,0,4.8,5
2018-12-01,5598,201184,0,0,0,1,1,0,0,4.0,1
2018-12-01,5829,206361,0,0,0,2,2,0,0,5.0,1
2018-12-01,5829,206363,0,0,0,20,19,0,0,5.0,1
2018-12-01,5829,206440,0,0,0,2,2,0,0,,0
2018-12-01,5829,207288,0,0,0,8,8,0,0,,0
2018-12-01,5829,304080,0,0,0,16,16,0,0,,0
2018-12-01,5829,551180,0,0,0,15,15,0,0,5.0,1
2018-12-01,5829,558846,0,0,0,121,113,0,0,4.67,6
2018-12-01,5829,558873,0,0,0,579,542,0,0,4.0,7
2018-12-01,5829,560271,0,0,0,23,22,0,0,,0
2018-12-01,6247,215430,0,0,0,6,6,0,0,2.0,1
2018-12-01,6247,407120,0,0,0,6,6,0,0,5.0,2
2018-12-01,6247,551228,0,0,0,7,5,0,0,,0
2018-12-01,6817,201351,0,0,0,1,1,0,0,,0
2018-12-01,6817,508456,0,0,0,5,5,0,0,3.45,11
2018-12-01,6817,509417,5444,1,1,12,12,5444,0,4.58,122
2018-12-01,6817,510003,4940,1,1,11,11,4940,0,4.58,36
2018-12-01,7986,201632,0,0,0,3,3,0,0,,0
2018-12-01,7986,401534,0,0,0,4,4,0,0,,0
2018-12-01,7986,558846,0,0,0,2,1,0,0,,0
2018-12-01,8460,201632,0,0,0,12,12,0,0,5.0,4
2018-12-01,8460,216424,0,0,0,9,7,0,0,4.77,349
2018-12-01,9159,110365,5300,2,2,36,33,5300,0,4.73,1003
2018-12-01,9159,201632,0,0,0,5,5,0,0,4.14,14
2018-12-01,9159,551732,0,0,0,6,6,0,0,4.7,23
2018-12-01,9159,551736,0,0,0,34,34,0,0,4.76,140
2018-12-01,9435,206440,0,0,0,3,3,0,0,,0
2018-12-01,9435,207288,0,0,0,3,2,0,0,,0
2018-12-01,9435,216173,0,0,0,1,1,0,0,,0
2018-12-01,9435,502280,0,0,0,14,14,0,0,,0
2018-12-01,9435,551180,0,0,0,116,114,0,0,3.0,1
2018-12-01,9435,558846,0,0,0,77,77,0,0,4.83,6
2018-12-01,9435,558873,44640,3,3,286,261,14880,0,4.8,5
2018-12-01,9680,508599,0,0,0,4,4,0,0,5.0,1
2018-12-01,9888,100487,0,0,0,55,46,0,0,4.58,170
2018-12-01,11018,206440,22600,10,10,283,267,11900,0,4.31,1573
2018-12-01,11503,206440,35044,17,17,2464,2369,21519,0,4.08,4607
2018-12-01,11503,206471,5714,3,3,732,705,5714,0,3.9,869
2018-12-01,11503,408789,0,0,0,4,4,0,0,4.5,6
2018-12-01,11503,558846,0,0,0,5,5,0,0,4.04,51
2018-12-01,12234,101020,0,0,0,2,2,0,0,4.52,61
2018-12-01,12234,205761,4220,1,1,3,3,4220,0,4.57,7
2018-12-01,12234,214781,13240,4,4,54,52,13240,0,4.38,350
2018-12-01,12234,567645,0,0,0,19,19,0,0,4.69,32
2018-12-01,12805,205582,0,0,0,2,2,0,0,,0
2018-12-01,12805,206440,0,0,0,11,9,0,0,5.0,1
2018-12-01,12805,560271,0,0,0,1,1,0,0,,0
2018-12-01,14564,206440,0,0,0,1,1,0,0,,0
2018-12-01,14564,207288,0,0,0,1,1,0,0,,0
2018-12-01,14564,216173,0,0,0,2,2,0,0,,0
2018-12-01,14564,408789,0,0,0,2,2,0,0,,0
2018-12-01,14564,502280,0,0,0,5,4,0,0,,0
2018-12-01,14564,551180,0,0,0,35,34,0,0,3.0,1
2018-12-01,14564,558846,0,0,0,23,23,0,0,,0
2018-12-01,14564,558873,0,0,0,73,65,0,0,4.0,1
2018-12-01,15538,206363,0,0,0,1,1,0,0,,0
2018-12-01,15538,207288,23600,2,2,235,222,23600,0,4.42,12
2018-12-01,15538,502221,0,0,0,79,75,0,0,5.0,3
2018-12-01,15538,502280,0,0,0,21,21,0,0,5.0,1
2018-12-01,15538,551732,0,0,0,1,1,0,0,,0
2018-12-01,15538,560271,0,0,0,61,56,0,0,4.67,3
2018-12-01,15724,207288,0,0,0,3,3,0,0,4.5,2
2018-12-01,15724,216173,0,0,0,5,5,0,0,,0
2018-12-01,15724,402279,0,0,0,1,1,0,0,4.0,2
2018-12-01,16075,508599,0,0,0,4,4,0,0,4.69,58
2018-12-01,16833,507843,32832,4,4,19,19,18252,0,4.16,134
2018-12-01,16833,510003,0,0,0,10,10,0,0,4.22,46
2018-12-01,16833,567538,0,0,0,3,3,0,0,4.33,3
2018-12-01,16932,205582,0,0,0,4,4,0,0,,0
2018-12-01,16932,301577,0,0,0,1,1,0,0,,0
2018-12-01,16932,408789,0,0,0,2,2,0,0,,0
2018-12-01,16932,551228,0,0,0,87,83,0,0,4.07,27
2018-12-01,17435,101020,0,0,0,1,1,0,0,5.0,1
2018-12-01,17435,501098,0,0,0,1,1,0,0,,0
2018-12-01,17435,507843,0,0,0,1,1,0,0,,0
2018-12-01,17435,567645,0,0,0,1,1,0,0,,0
2018-12-01,17904,100181,0,0,0,0,0,0,0,,0
2018-12-01,17904,212377,0,0,0,18,16,0,0,4.0,3
2018-12-01,17904,215913,0,0,0,61,58,0,0,4.7,10
2018-12-01,17904,401534,0,0,0,16,15,0,0,4.57,7
2018-12-01,17904,402279,5900,1,1,198,180,5900,0,4.6,5
2018-12-01,18531,100487,0,0,0,1,1,0,0,,0
2018-12-01,18531,207288,0,0,0,3,3,0,0,,0
2018-12-01,18531,216173,1360,1,1,6,6,1360,0,4.09,11
2018-12-01,18680,216424,0,0,0,4,4,0,0,5.0,1
2018-12-01,18788,205611,0,0,0,60,59,0,0,4.22,9
2018-12-01,18788,206440,0,0,0,8,8,0,0,,0
2018-12-01,18788,206471,0,0,0,5,5,0,0,,0
