date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2025-11-01,113,215430,0,0,0,4,3,0,0,,0
2025-11-01,113,551228,0,0,0,26,26,0,0,4.67,3
2025-11-01,202,206363,0,0,0,1,1,0,0,4.33,3
2025-11-01,202,206440,10230,1,1,4,4,10230,0,4.0,1
2025-11-01,202,206471,0,0,0,9,8,0,0,5.0,1
2025-11-01,202,551180,4525,2,2,55,53,4525,0,4.54,167
2025-11-01,202,558846,10264,2,2,69,65,5132,0,4.61,126
2025-11-01,202,558873,0,0,0,31,31,0,0,4.39,23
2025-11-01,287,110632,145612,25,25,203,192,24313,0,4.58,166
2025-11-01,287,506539,5775,1,1,32,32,5775,0,5.0,6
2025-11-01,287,511293,95678,17,17,186,183,27464,0,4.73,272
2025-11-01,287,563339,104401,27,7,208,195,49128,0,4.5,163
2025-11-01,287,563342,1046168,32,28,366,354,578540,0,4.61,991
2025-11-01,287,567665,63115,11,10,337,322,46016,0,4.66,389
2025-11-01,346,101535,0,0,0,14,14,0,0,4.84,25
2025-11-01,346,110409,0,0,0,1,1,0,0,,0
2025-11-01,402,101020,25889,8,8,145,137,7032,5,4.3,4673
2025-11-01,402,201486,0,0,0,1,1,0,0,,0
2025-11-01,402,205761,0,0,0,1,1,0,0,,0
2025-11-01,402,215913,0,0,0,1,1,0,0,,0
2025-11-01,402,216173,0,0,0,1,1,0,0,,0
2025-11-01,402,216424,0,0,0,7,7,0,0,4.83,6
2025-11-01,402,401534,0,0,0,1,1,0,0,,0
2025-11-01,402,502835,0,0,0,1,1,0,0,,0
2025-11-01,402,510003,13000,1,1,26,24,13000,0,4.36,74
2025-11-01,402,565724,0,0,0,4,4,0,0,,0
2025-11-01,491,207802,0,0,0,1,1,0,0,5.0,1
2025-11-01,491,214099,0,0,0,6,6,0,0,5.0,4
2025-11-01,491,563339,1195427,215,215,1857,1715,571578,0,4.64,15990
2025-11-01,491,563342,1014248,137,137,1189,1125,349881,1,4.68,8356
2025-11-01,491,566647,0,0,0,97,92,0,0,,0
