genre_id,ranking_group,rows,actual_sales,predicted_sales,sales_mae,sales_total_error,actual_quantity,predicted_quantity,quantity_mae,quantity_total_error,sales_wape,quantity_wape,sales_bias,quantity_bias
100181,Electronics,179,1253815,612486.8834347607,8355.183627713457,1495577.8693607089,180,161.69205415383507,0.9038133085211325,161.7825822252827,1.1928218033447588,0.8987921234737928,-0.5115013910068386,-0.10171081025647181
204586,Electronics,179,4013304,1741921.0097777285,23444.714758423434,4196603.9417577945,136,117.72180983870071,0.7460841060174804,133.549054977129,1.0456730767860583,0.9819783454200662,-0.5659633534420198,-0.13439845706837716
212377,Electronics,179,472441,36187.80716490575,2757.3758794303058,493570.2824180247,49,28.933371464454265,0.3087631803889011,55.2686092896133,1.0447236425670607,1.127930801828843,-0.9234024837706597,-0.4095230313376681
508599,Jewelry & accessories,179,109080,9262.748682485633,616.7275180578745,110394.22573235953,42,24.978335959776626,0.2923763806677722,52.33537213953123,1.0120482740406997,1.246080289036458,-0.9150829787084193,-0.40527771524341366
101384,Unknown,105,850000,1772.486283129664,8112.103207748815,851770.8368136256,5,1.8827167254559862,0.06458199554262982,6.7811095319761305,1.0020833374277949,1.356221906395226,-0.9979147220198474,-0.6234566549088028
202502,"DIY, garden & auto",179,924565,429373.42835229455,4928.252321427952,882157.1655356033,175,144.92923068914249,0.8702660942140445,155.77763086431398,0.9541321221716194,0.8901578906532227,-0.5355941136077025,-0.17183296749061436
208532,Beauty & health,180,2945995,2813299.714414069,14628.634424255635,2633154.1963660144,426,477.63705622892115,1.4979651677492973,269.6337301948735,0.8938081009526542,0.6329430286264637,-0.045042603801408704,0.12121374701624683
567554,Home & living,179,1894475,1366616.563046522,8194.933722371248,1466893.1363044535,209,214.47232128076618,0.8838738661312857,158.21342203750015,0.7743006037580087,0.7570020193181826,-0.2786304580179089,0.0261833554103645
210413,"DIY, garden & auto",179,10592327,6397791.701148827,43542.36694920072,7794083.683906929,316,256.6561706530871,1.0711816379009662,191.74151318427295,0.7358235526439968,0.6067769404565599,-0.39599752715821307,-0.18779692831301553
207966,Sports & outdoors,180,18466979,15393941.588471841,74483.50056794772,13407030.10223059,424,419.6286622777472,1.5412996865553905,277.4339435799703,0.7260001813090593,0.6543253386320054,-0.16640715362963043,-0.010309758778898122
206363,Fashion,180,2073559,1806066.8702076045,7608.46711081993,1369524.0799475873,486,449.56896736766424,1.478983164027046,266.2169695248683,0.6604702735478408,0.5477715422322393,-0.12900145585073564,-0.07496097249451802
564286,Electronics,180,46716779,40958272.896562435,168238.431837209,30282917.73069762,422,418.16778811585783,1.4273707069814396,256.92672725665915,0.6482235800267313,0.6088311072432682,-0.12326419386571076,-0.009081070815502768
110435,Food & drink,180,2670960,2361553.4143315866,8966.229825768492,1613921.3686383285,854,840.6703840147301,2.5767545660360063,463.81582188648116,0.6042476744834548,0.5431098616937718,-0.11584096567092485,-0.015608449631463612
101954,Unknown,179,1118436,924349.4168587128,3599.976165328291,644395.733593764,949,829.7215573475511,2.328240569102224,416.7550618692981,0.5761578969147667,0.43915180386648905,-0.1735339198141755,-0.1256885591701253
562641,Electronics,179,139199530,108980780.32695328,443731.0837499809,79427863.99124658,1047,914.0439478793469,3.6750459447666035,657.8332241132221,0.5706043978111606,0.6283029838712723,-0.21708945190437584,-0.12698763335305932
501098,Home & living,180,6736679,6992325.12537983,20560.291020763434,3700852.3837374183,993,1067.9756151302324,2.509445942567273,451.7002696621092,0.5493585761971764,0.45488446088832746,0.03794839050217914,0.07550414413920688
502221,"Bags, travel & accessories",180,24366121,21804186.02384339,71627.33016265808,12892919.429278454,1220,1227.783388299095,2.3741739226282212,427.3513060730798,0.52913302980308,0.3502879557976064,-0.10514332487130844,0.006379826474667946
100487,Jewelry & accessories,180,50011219,38835210.35540528,146443.86660469326,26359895.988844786,9966,8541.490308067885,25.53375968231826,4596.076742817287,0.527079653644211,0.46117567156504985,-0.22347003068640903,-0.14293695483966637
110409,Food & drink,179,5067356,5280701.1007982725,14587.232288704887,2611114.5796781746,1274,1306.1219669513753,2.8087688221956593,502.769619173023,0.5152814563804426,0.3946386335738014,0.04210185761534665,0.025213474844093618
214104,Food & drink,179,17470268,13565741.906192921,49722.71674654241,8900366.297631092,1789,1585.9115303331077,4.4004311706615695,787.6771795484209,0.5094579143050978,0.4402890886240475,-0.22349548923960863,-0.11352066498987828
207774,Food & drink,180,81820557,62816395.52472538,222036.6742805965,39966601.37050737,14860,12646.495409039258,34.58792078407533,6225.82574113356,0.48846650323472335,0.41896539307762853,-0.23226634200589252,-0.14895724030691396
564895,Electronics,179,40200962,34954531.38840929,105629.99125564827,18907768.43476104,1111,1051.084092783989,2.6644047219804787,476.92844523450566,0.4703312431866939,0.42927852856391147,-0.13050510113640348,-0.053929709465356405
566647,Food & drink,180,7579419,6915661.503568283,19632.58888730827,3533865.9997154884,810,797.5765193359381,1.8942930588105118,340.97275058589213,0.466244972037499,0.42095401306900265,-0.08757366447635587,-0.015337630449459152
506012,Sports & outdoors,179,15155434,14627074.255968362,39374.67720889289,7048067.220391828,861,840.3266322958318,2.030673995279899,363.49064515510196,0.46505215359664576,0.4221726424565644,-0.03486272607116615,-0.024010880028069902
201925,Sports & outdoors,180,24554595,21549661.403297313,63194.89470720642,11375081.047297155,2241,2148.521916603464,3.1721001994517324,570.9780359013118,0.4632567161990314,0.254787164614597,-0.12237764852984492,-0.04126643614303258
566403,Electronics,180,67065382,63721733.77597907,170898.30821352697,30761695.478434853,1777,1719.1826259699867,3.7897538832770463,682.1556989898684,0.4586821779146036,0.38388052841298165,-0.04985654482697091,-0.03253650761396359
215430,Home & living,180,73018569,71593335.19034705,173582.55908335187,31244860.635003336,1921,2027.0297240371144,4.815265127685923,866.7477229834661,0.42790294390736877,0.45119610774776997,-0.01951878582628693,0.055195067171845094
207802,Food & drink,180,25687902,25309919.318695523,59055.376533081486,10629967.775954667,3381,3314.2753096284055,6.7910335336193,1222.386036051474,0.4138122208639175,0.3615457072024472,-0.014714423984663175,-0.019735193839572472
563689,Other,180,53200278,48745087.646707,121601.6956335993,21888305.214047875,1981,1913.6546208183565,3.6847744384216266,663.2593989158928,0.41143215856969534,0.33481039824123815,-0.08374374196490104,-0.03399564824918903
