date,shop,genre,predicted_sales
2025-12-01,13587,555003,0
2025-12-01,13587,555421,0
2025-12-01,13587,560271,33368
2025-12-01,13587,564895,0
2025-12-01,13739,110365,1260
2025-12-01,13739,201632,951
2025-12-01,13739,202502,2440
2025-12-01,13739,207288,0
2025-12-01,13739,551736,1445
2025-12-01,14000,101535,1327
2025-12-01,14000,201184,1179
2025-12-01,14000,204964,151
2025-12-01,14000,205611,97432
2025-12-01,14000,205761,2389
2025-12-01,14000,214099,1644427
2025-12-01,14000,402279,0
2025-12-01,14000,501098,873746
2025-12-01,14000,506536,3304
2025-12-01,14000,551736,659347
2025-12-01,14293,100181,26405
2025-12-01,14293,101535,47618
2025-12-01,14293,201184,24269
2025-12-01,14293,201632,0
2025-12-01,14293,201925,31
2025-12-01,14293,204586,7161
2025-12-01,14293,205272,0
2025-12-01,14293,205582,3659
2025-12-01,14293,205611,174195
2025-12-01,14293,205761,333940
2025-12-01,14293,207288,911
2025-12-01,14293,207774,163
2025-12-01,14293,208532,1450
2025-12-01,14293,212377,24
2025-12-01,14293,214099,20060
2025-12-01,14293,214104,4722
2025-12-01,14293,215913,0
2025-12-01,14293,402279,40269
2025-12-01,14293,407120,940
2025-12-01,14293,408789,321
2025-12-01,14293,501098,25929
2025-12-01,14293,502280,20
2025-12-01,14293,502835,488
2025-12-01,14293,506536,71
2025-12-01,14293,506539,76590
2025-12-01,14293,509434,0
2025-12-01,14293,551732,5295
2025-12-01,14293,551736,337545
2025-12-01,14293,560271,599
2025-12-01,14293,563689,15671
2025-12-01,14293,566061,0
2025-12-01,14293,566647,5927
2025-12-01,14513,101535,22170
2025-12-01,14513,110409,287789
2025-12-01,14513,207774,52001
2025-12-01,14545,301577,88813
2025-12-01,14545,560271,70178
2025-12-01,14641,207288,19
2025-12-01,14755,110365,8129
2025-12-01,14755,201925,340
2025-12-01,14755,207288,25586
2025-12-01,14755,214099,1039
2025-12-01,14755,216173,2213
2025-12-01,14755,301577,0
2025-12-01,14755,402279,16729
2025-12-01,14755,407120,104
2025-12-01,14755,408789,218
2025-12-01,14755,502280,5238
2025-12-01,14755,551180,12410
2025-12-01,14755,551228,940
2025-12-01,14755,551736,0
2025-12-01,14755,558846,365
2025-12-01,14755,558873,41499
2025-12-01,14755,560271,170594
2025-12-01,14755,567623,11168
2025-12-01,14922,216424,16685
2025-12-01,14982,215430,0
2025-12-01,14982,551228,51186
2025-12-01,1519,216424,18200
2025-12-01,15355,408789,2870
2025-12-01,15355,506536,79
2025-12-01,15587,205611,3464
2025-12-01,15592,110365,2362
2025-12-01,15592,207288,0
2025-12-01,15592,215913,17300
2025-12-01,15592,401534,2314
2025-12-01,15592,402279,2241
2025-12-01,15592,408789,12183
2025-12-01,15592,502221,16472
2025-12-01,15592,506539,10447
2025-12-01,1562,100487,919480
2025-12-01,1562,201632,0
2025-12-01,1562,206361,0
2025-12-01,1562,206440,5020
2025-12-01,1562,206471,3912
2025-12-01,1562,207288,215855
2025-12-01,1562,301577,109325
2025-12-01,1562,502221,333671
2025-12-01,1562,502280,35176
2025-12-01,1562,551180,53925
2025-12-01,1562,558846,39195
2025-12-01,1562,558873,380937
2025-12-01,15657,401131,0
2025-12-01,15657,401534,37207
2025-12-01,15724,207288,18310
2025-12-01,15724,216173,5190
2025-12-01,15724,401534,587
2025-12-01,15724,560271,110
2025-12-01,15742,408789,0
2025-12-01,16000,100181,309
2025-12-01,16000,551228,0
2025-12-01,16027,100181,11338
2025-12-01,16027,110365,12
2025-12-01,16027,205611,3201
2025-12-01,16027,205761,397
2025-12-01,16027,206361,0
2025-12-01,16027,206363,0
2025-12-01,16027,216173,0
2025-12-01,16027,301577,0
2025-12-01,16027,401534,127193
2025-12-01,16027,402279,46
2025-12-01,16027,408789,2844
2025-12-01,16027,551228,53
2025-12-01,16027,551732,22342
2025-12-01,16027,551736,30833
2025-12-01,16027,567434,10006
2025-12-01,16036,110365,675
2025-12-01,16036,200181,58423
2025-12-01,16036,201632,8562
2025-12-01,16036,201925,24231
2025-12-01,16036,204586,0
2025-12-01,16036,205272,567258
2025-12-01,16036,205582,0
2025-12-01,16036,205611,203798
2025-12-01,16036,206440,0
2025-12-01,16036,207288,3134
2025-12-01,16036,212377,364
2025-12-01,16036,215913,318454
2025-12-01,16036,216158,166
2025-12-01,16036,216173,85723
2025-12-01,16036,301577,774522
2025-12-01,16036,304080,9320
2025-12-01,16036,401534,20489
2025-12-01,16036,402279,27874
2025-12-01,16036,407120,80884
2025-12-01,16036,408789,6040
2025-12-01,16036,502221,139742
2025-12-01,16036,502280,114745
2025-12-01,16036,506012,13203
2025-12-01,16036,551180,21748
2025-12-01,16036,551228,1511
2025-12-01,16036,551732,23
2025-12-01,16036,551736,46
2025-12-01,16036,554973,3655
2025-12-01,16036,558846,476409
2025-12-01,16036,558873,136580
2025-12-01,16036,560271,26677
2025-12-01,16036,567538,2741
2025-12-01,1610,110365,56030
2025-12-01,1610,200181,1077677
2025-12-01,1610,201632,510669
2025-12-01,1610,201925,1410327
2025-12-01,1610,204586,4414
2025-12-01,1610,205272,20336727
2025-12-01,1610,205582,3878
2025-12-01,1610,205611,7259430
2025-12-01,1610,206440,27617
2025-12-01,1610,207288,96517
2025-12-01,1610,212377,2441
2025-12-01,1610,214099,133
2025-12-01,1610,215913,14262725
2025-12-01,1610,216158,2880
2025-12-01,1610,216173,1827826
2025-12-01,1610,301577,28083921
2025-12-01,1610,304080,212489
2025-12-01,1610,401534,1052504
2025-12-01,1610,402279,314831
2025-12-01,1610,407120,3902363
2025-12-01,1610,408789,175141
2025-12-01,1610,502221,2454624
2025-12-01,1610,502280,4930037
2025-12-01,1610,506012,147966
2025-12-01,1610,551180,706952
2025-12-01,1610,551228,30293
2025-12-01,1610,551732,1220
2025-12-01,1610,551736,5248
2025-12-01,1610,554973,82912
2025-12-01,1610,558846,8231285
2025-12-01,1610,558873,12572439
2025-12-01,1610,560271,352485
2025-12-01,1610,567538,296421
2025-12-01,16739,204586,0
2025-12-01,16739,207288,0
2025-12-01,16739,301577,201965
2025-12-01,16739,502280,0
2025-12-01,16739,502835,2436318
2025-12-01,16739,506012,124325
2025-12-01,16739,508456,139401
2025-12-01,16739,509417,2704
2025-12-01,16739,509434,5507
2025-12-01,16739,554973,7818
2025-12-01,16739,558873,0
2025-12-01,16739,564286,1189236
2025-12-01,16739,564895,90867
2025-12-01,16739,566403,115008
2025-12-01,16765,206361,4268386
2025-12-01,16765,206363,107826
2025-12-01,16765,301577,3484
2025-12-01,16765,502221,10426
2025-12-01,16765,551180,116385
2025-12-01,16765,558846,3319328
2025-12-01,16765,558873,4700902
2025-12-01,16914,205582,32509
2025-12-01,16914,207288,11359
2025-12-01,16914,301577,44437
2025-12-01,16914,502221,58897
2025-12-01,16914,502280,21665
2025-12-01,16914,560271,119772
2025-12-01,16961,216424,372104
2025-12-01,16961,510003,10812
2025-12-01,17277,101535,82305
2025-12-01,17277,201351,5704
2025-12-01,17277,202502,0
2025-12-01,17277,205761,30297
2025-12-01,17277,207774,1452
2025-12-01,17277,214099,109
2025-12-01,17277,501098,36943
2025-12-01,17277,506536,5019
2025-12-01,17277,506539,140828
2025-12-01,17277,551732,20966
2025-12-01,17277,551736,132
2025-12-01,17303,100487,0
2025-12-01,17303,564895,23968
2025-12-01,17332,101535,582
2025-12-01,17332,200181,0
2025-12-01,17332,201184,0
2025-12-01,17332,205761,358
2025-12-01,17332,207802,0
2025-12-01,17332,214099,1571
2025-12-01,17332,214104,111
2025-12-01,17332,214781,2540
2025-12-01,17332,216424,69115
2025-12-01,17332,301577,33931
2025-12-01,17332,506539,6212
2025-12-01,17332,507843,11748
2025-12-01,17332,510003,177
2025-12-01,17332,566647,0
2025-12-01,17413,205761,423
2025-12-01,17413,214781,8350
2025-12-01,17413,566061,357101
2025-12-01,17413,567251,49000
2025-12-01,17413,567623,5762
2025-12-01,17413,567645,21282
2025-12-01,17497,110435,210488
2025-12-01,17497,207802,10657046
2025-12-01,17497,214099,682850
2025-12-01,17658,100181,4770
2025-12-01,17658,201632,1343
2025-12-01,17658,205582,1175
2025-12-01,17658,205611,10229
2025-12-01,17658,206440,1610
2025-12-01,17658,206471,2315
2025-12-01,17658,207288,4194
2025-12-01,17658,215913,373
2025-12-01,17658,216173,6613
2025-12-01,17658,216424,5629
2025-12-01,17658,401534,185056
2025-12-01,17658,402279,502
2025-12-01,17658,551228,55833
2025-12-01,17658,558846,5673
2025-12-01,17658,558873,0
2025-12-01,17658,567251,3676
2025-12-01,17658,567645,27
2025-12-01,17797,101020,426558
2025-12-01,17797,204586,936311
2025-12-01,17797,508456,1010
2025-12-01,17878,110365,19877
2025-12-01,17878,206440,132297
2025-12-01,17878,206471,1460994
2025-12-01,17878,207288,71
2025-12-01,17878,216158,941
2025-12-01,17878,301577,0
2025-12-01,17878,401534,81188
2025-12-01,17878,408789,53086
2025-12-01,17878,551736,14319
2025-12-01,17970,100487,72509
2025-12-01,17973,567538,63553
2025-12-01,1798,100487,140192
2025-12-01,1798,206361,884
2025-12-01,1798,206440,18276
2025-12-01,1798,206471,5847
2025-12-01,1798,207288,474924
2025-12-01,1798,301577,0
2025-12-01,1798,502221,58408
2025-12-01,1798,502280,65370
2025-12-01,1798,551180,112490
2025-12-01,1798,558846,110099
2025-12-01,1798,558873,584709
2025-12-01,18032,201925,327
2025-12-01,18032,205611,0
2025-12-01,18032,301577,0
2025-12-01,18032,402018,24833013
2025-12-01,18032,502280,1029
2025-12-01,18032,551228,2648
2025-12-01,18032,558846,0
2025-12-01,18057,205611,313548
2025-12-01,18057,205761,2424
2025-12-01,18057,207288,49946
2025-12-01,18057,401131,3909
2025-12-01,18057,401534,1511
2025-12-01,18057,402279,6226
2025-12-01,18057,502835,18397
2025-12-01,18057,551732,0
2025-12-01,18057,551736,0
2025-12-01,18074,407120,125726
2025-12-01,18074,560271,15678
2025-12-01,18094,205761,29619
2025-12-01,18094,214099,11515
2025-12-01,18094,216424,45898
2025-12-01,18094,563339,66441
2025-12-01,18094,563342,831
2025-12-01,18094,567662,80773
2025-12-01,18205,201184,2465
2025-12-01,18205,205761,0
2025-12-01,18323,206440,453838
2025-12-01,18324,110365,270
2025-12-01,18324,204964,617
2025-12-01,18324,207288,2883
2025-12-01,18324,208532,0
2025-12-01,18324,216173,77909
2025-12-01,18324,301577,4345
2025-12-01,18324,401131,48230
2025-12-01,18324,401534,495
2025-12-01,18324,408789,1949
2025-12-01,18324,502835,0
2025-12-01,18324,508456,119
2025-12-01,18324,509434,87190
2025-12-01,18324,551732,59
2025-12-01,18324,555421,0
2025-12-01,18324,560271,2104
2025-12-01,18345,201184,205233
2025-12-01,18345,201351,6916
2025-12-01,18345,214099,613650
2025-12-01,18345,506539,9281
2025-12-01,18345,563339,1877
2025-12-01,18345,564647,8972
2025-12-01,18356,110365,65913
2025-12-01,18356,200181,203263
2025-12-01,18356,201632,44609
2025-12-01,18356,201925,75518
2025-12-01,18356,204586,635
2025-12-01,18356,205272,1708438
2025-12-01,18356,205582,2943
2025-12-01,18356,205611,329746
2025-12-01,18356,206440,0
2025-12-01,18356,207288,39807
2025-12-01,18356,212377,4916
2025-12-01,18356,215913,670003
2025-12-01,18356,216158,4483
2025-12-01,18356,216173,323129
2025-12-01,18356,301577,1590675
2025-12-01,18356,304080,34905
2025-12-01,18356,401534,94208
2025-12-01,18356,402279,84325
2025-12-01,18356,407120,132173
2025-12-01,18356,408789,42301
2025-12-01,18356,502221,171197
2025-12-01,18356,502280,532844
2025-12-01,18356,506012,18628
2025-12-01,18356,551180,50175
2025-12-01,18356,551732,458
2025-12-01,18356,551736,1641
2025-12-01,18356,554973,12654
2025-12-01,18356,558846,2311332
2025-12-01,18356,558873,379489
2025-12-01,18356,560271,221576
2025-12-01,18356,567538,13151
2025-12-01,18357,110365,845
2025-12-01,18357,200181,130913
2025-12-01,18357,201632,35997
2025-12-01,18357,201925,27523
2025-12-01,18357,204586,0
2025-12-01,18357,205272,1059876
2025-12-01,18357,205582,5935
2025-12-01,18357,205611,107389
2025-12-01,18357,206440,1178
2025-12-01,18357,207288,16502
2025-12-01,18357,212377,441
2025-12-01,18357,215913,1035816
2025-12-01,18357,216158,169
2025-12-01,18357,216173,289508
2025-12-01,18357,301577,1086279
2025-12-01,18357,304080,27840
2025-12-01,18357,401534,55613
2025-12-01,18357,402279,29187
2025-12-01,18357,407120,62371
2025-12-01,18357,408789,1747
2025-12-01,18357,502221,75782
2025-12-01,18357,502280,227464
2025-12-01,18357,506012,2380
2025-12-01,18357,551180,30468
2025-12-01,18357,551736,20
2025-12-01,18357,554973,19358
2025-12-01,18357,558846,339665
2025-12-01,18357,558873,315287
2025-12-01,18357,560271,36273
2025-12-01,18357,567538,7455
2025-12-01,18372,560271,81072
2025-12-01,18385,110365,230
2025-12-01,18385,207288,949
2025-12-01,18385,560271,0
2025-12-01,18395,502280,3191
2025-12-01,18395,502835,616400
2025-12-01,18395,551180,15
2025-12-01,18395,560271,3578
2025-12-01,18431,206471,11166
2025-12-01,18433,206361,7108477
2025-12-01,18433,206363,17021
2025-12-01,18433,206440,859
2025-12-01,18433,206471,668514
2025-12-01,18433,502221,1612
2025-12-01,18433,502280,88
2025-12-01,18433,551180,1473439
2025-12-01,18433,558846,664920
2025-12-01,18433,558873,4895764
2025-12-01,18531,201632,30670
2025-12-01,18531,207288,4468
2025-12-01,18531,216173,6
2025-12-01,18531,401534,8031
2025-12-01,18531,560271,5082
2025-12-01,18650,205611,43630
2025-12-01,18650,206440,440264
2025-12-01,18650,206471,87070
2025-12-01,18650,216173,44338
2025-12-01,18650,502835,33838
2025-12-01,18650,551228,35
2025-12-01,18650,551732,7692
2025-12-01,18650,558846,0
2025-12-01,18650,558873,88013
2025-12-01,18650,563689,414
2025-12-01,18680,551228,14257
2025-12-01,18680,567645,7397
2025-12-01,18745,100487,11042
2025-12-01,18745,201632,938414
2025-12-01,18745,207288,72505
2025-12-01,18745,408789,4812
2025-12-01,18788,100487,111
2025-12-01,18788,201632,12433
2025-12-01,18788,205611,543875
2025-12-01,18788,205761,141
2025-12-01,18788,206440,192832
2025-12-01,18788,206471,229569
2025-12-01,18788,207288,1762
2025-12-01,18788,216158,505
2025-12-01,18788,401534,6459
2025-12-01,18788,402279,363
2025-12-01,18788,407120,0
2025-12-01,18788,408789,5574
2025-12-01,18788,551180,24
2025-12-01,18788,551228,15873
2025-12-01,18788,551732,170
2025-12-01,18788,551736,1479
2025-12-01,18788,558846,4320
2025-12-01,18788,558873,9292
2025-12-01,18788,560271,357826
2025-12-01,18807,207288,13
2025-12-01,18807,210022,0
2025-12-01,18926,100487,35568
2025-12-01,18926,207288,27576
2025-12-01,18985,205761,16349
2025-12-01,18985,207288,3976
2025-12-01,19087,205761,52
2025-12-01,19087,206363,3831
2025-12-01,19087,207288,89
2025-12-01,19087,551228,22
2025-12-01,19143,100181,237
2025-12-01,19143,201925,2283
2025-12-01,19143,506536,1406
2025-12-01,1918,101535,6340607
2025-12-01,1918,207774,1672841
2025-12-01,1918,566647,3944
2025-12-01,19248,201632,1417
2025-12-01,19248,205582,225
2025-12-01,19248,205611,170
2025-12-01,19248,215913,9852
2025-12-01,19248,301577,0
2025-12-01,19248,402279,4158
2025-12-01,19248,407120,1833
2025-12-01,19248,408789,10040
2025-12-01,19248,551736,30
2025-12-01,19248,567554,826
2025-12-01,19551,201632,246726
2025-12-01,19551,551736,17805
2025-12-01,19634,101535,320783
2025-12-01,19634,110409,321461
2025-12-01,19634,207774,528878
2025-12-01,19634,214099,145638
2025-12-01,19688,567645,501
2025-12-01,20017,201925,14797
2025-12-01,20017,204586,0
2025-12-01,20017,205611,1786
2025-12-01,20017,207288,3117
2025-12-01,20017,208532,17148
2025-12-01,20017,212377,25613
2025-12-01,20017,215913,43095
2025-12-01,20017,301577,4354
2025-12-01,20017,401534,1692
2025-12-01,20017,402279,825533
2025-12-01,20017,407120,0
2025-12-01,20017,508456,18227
2025-12-01,20017,551228,3323
2025-12-01,20017,551732,1297
2025-12-01,20017,551736,1374
2025-12-01,20017,567554,4834
2025-12-01,202,206361,0
2025-12-01,202,206363,128
2025-12-01,202,206440,4814
2025-12-01,202,206471,67818
2025-12-01,202,551180,147823
2025-12-01,202,558846,192893
2025-12-01,202,558873,58326
2025-12-01,20272,407120,2978
2025-12-01,20272,560271,6689
2025-12-01,20666,201184,12797
2025-12-01,20666,401534,0
2025-12-01,20719,214781,54739
2025-12-01,20719,507843,1417123
2025-12-01,20719,567623,15039
2025-12-01,20817,110365,6943
2025-12-01,20817,207288,1643
2025-12-01,20817,216173,1732
2025-12-01,20817,304080,311324
2025-12-01,20817,402279,384
2025-12-01,20817,408789,805557
2025-12-01,20817,502221,687161
2025-12-01,20817,502280,536
2025-12-01,20817,551180,626962
2025-12-01,20942,201632,13809
2025-12-01,20942,205611,98
2025-12-01,20942,207288,20380
2025-12-01,20942,214099,16506
2025-12-01,20942,216424,11
2025-12-01,20942,407120,343
2025-12-01,20942,408789,0
2025-12-01,20942,502280,20504
2025-12-01,20942,551180,157052
2025-12-01,20942,551228,401
2025-12-01,20942,551736,196
2025-12-01,20942,558846,2267
2025-12-01,20942,558873,232324
2025-12-01,20942,567538,156438
2025-12-01,20947,205582,0
2025-12-01,20947,205611,1142
2025-12-01,20947,551228,2684
2025-12-01,20947,563689,17637
2025-12-01,21016,100487,941988
2025-12-01,21060,506012,3282677
2025-12-01,21060,554973,8357005
2025-12-01,21094,408789,0
2025-12-01,2115,207288,4578
2025-12-01,2115,508599,2222
2025-12-01,21246,100487,102019
2025-12-01,21246,200181,80792
2025-12-01,21246,201925,37694
2025-12-01,21246,205611,1026587
2025-12-01,21246,206361,35144
2025-12-01,21246,206440,68090
2025-12-01,21246,207288,99333
2025-12-01,21246,216158,250670
2025-12-01,21246,216173,1219513
2025-12-01,21246,216424,0
2025-12-01,21246,301577,310618
2025-12-01,21246,304080,1209952
2025-12-01,21246,401131,0
2025-12-01,21246,401534,0
2025-12-01,21246,402279,9150
2025-12-01,21246,407120,1423848
2025-12-01,21246,408789,218668
2025-12-01,21246,502221,356985
2025-12-01,21246,502280,1749453
2025-12-01,21246,551180,183685
2025-12-01,21246,551732,38705
2025-12-01,21246,551736,13584
2025-12-01,21246,558846,719380
2025-12-01,21246,558873,17667678
2025-12-01,21246,560271,0
2025-12-01,21267,216424,7939
2025-12-01,21267,507843,65647
2025-12-01,21267,510003,150792
2025-12-01,21267,567538,460379
2025-12-01,21496,110409,6909
2025-12-01,21496,201184,6059
2025-12-01,21496,201351,27339
2025-12-01,21496,205582,225
2025-12-01,21496,205761,556100
2025-12-01,21496,214099,0
2025-12-01,21496,214781,25723
2025-12-01,21496,216424,65663
2025-12-01,21496,408789,0
2025-12-01,21496,506536,17
2025-12-01,21496,566061,3983
2025-12-01,21500,205582,11682
2025-12-01,21500,206363,3633
2025-12-01,21500,206440,2276
2025-12-01,21500,401534,2139
2025-12-01,21500,551180,25327
2025-12-01,21500,551228,0
2025-12-01,21500,551732,4287
2025-12-01,21500,551736,7803
2025-12-01,21500,558846,14506
2025-12-01,21640,401131,71105
2025-12-01,21640,402279,24862
2025-12-01,21641,110365,8962
2025-12-01,21641,206440,7563696
2025-12-01,21641,206471,5856127
2025-12-01,21641,560271,187
2025-12-01,21649,567434,1026213
2025-12-01,2171,101535,52764
2025-12-01,21819,100487,0
2025-12-01,21819,101535,23180
2025-12-01,21819,201351,118
2025-12-01,21819,205761,5409
2025-12-01,21819,551732,57433
2025-12-01,21819,551736,49437
2025-12-01,21819,564647,76
2025-12-01,21825,201351,5095316
2025-12-01,21825,205611,10268
2025-12-01,21825,205761,120353
2025-12-01,21825,214099,16069
2025-12-01,21825,216158,19486
2025-12-01,21825,216424,125900
2025-12-01,21825,401131,116015
2025-12-01,21825,402279,10
2025-12-01,21825,408789,2286
2025-12-01,21825,506536,26628
2025-12-01,21825,506539,230342
2025-12-01,21825,551736,69
2025-12-01,21825,567645,56812
2025-12-01,21917,100487,372
2025-12-01,21917,201925,1569
2025-12-01,21917,205582,0
2025-12-01,21917,207288,95
2025-12-01,21917,216173,588
2025-12-01,21917,301577,818
2025-12-01,21917,408789,514
2025-12-01,21917,502280,0
2025-12-01,21917,551228,1120
2025-12-01,21917,555421,0
2025-12-01,21917,560271,9407
2025-12-01,21917,563689,0
2025-12-01,22118,565724,1202
2025-12-01,22130,100487,37107
2025-12-01,22130,207288,36814
2025-12-01,22130,502835,125
2025-12-01,22130,508599,2379
2025-12-01,22130,564895,30136
2025-12-01,22402,100487,0
2025-12-01,22402,210022,15565
2025-12-01,22402,210413,222345
2025-12-01,22402,216173,42684
2025-12-01,22402,402279,441
2025-12-01,22402,502221,3176
2025-12-01,22402,502280,1556
2025-12-01,22402,509434,45
2025-12-01,22953,214781,2817
2025-12-01,22953,216424,28926
2025-12-01,23039,110365,1057882
2025-12-01,23039,207288,0
2025-12-01,23039,408789,554
2025-12-01,23039,560271,1173892
2025-12-01,23063,201632,1164563
2025-12-01,23063,201925,10663
2025-12-01,23063,202502,14984
2025-12-01,23063,205272,15736
2025-12-01,23063,205582,0
2025-12-01,23063,205611,470
2025-12-01,23063,207288,160458
2025-12-01,23063,216173,0
2025-12-01,23063,402279,1563
2025-12-01,23063,407120,851
2025-12-01,23063,408789,70
2025-12-01,23063,551228,81573
2025-12-01,23063,551732,421
2025-12-01,23063,551736,163
2025-12-01,23063,563689,0
2025-12-01,23063,566061,365
2025-12-01,23063,567251,4322
2025-12-01,23063,567554,276
2025-12-01,23067,206440,2544039
2025-12-01,23067,206471,3281
2025-12-01,23067,408789,0
2025-12-01,23069,555003,2002664
2025-12-01,23124,201632,2886
2025-12-01,23124,205761,2937
2025-12-01,23124,207288,1144
2025-12-01,23124,214099,4074
2025-12-01,23124,551180,3903
2025-12-01,23124,551736,10713
2025-12-01,23187,205582,5288
2025-12-01,23187,216173,731
2025-12-01,23187,401131,745
2025-12-01,2326,110365,775
2025-12-01,2326,201925,4643
2025-12-01,2326,204934,2695689
2025-12-01,2326,204964,7589546
2025-12-01,2326,207288,327
2025-12-01,2326,207966,2215470
2025-12-01,2326,408789,34110
2025-12-01,2326,502280,1047
2025-12-01,2326,506012,98125
