date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2024-10-10,113,551228,0,0,0,1,1,0,0,,0
2024-10-10,193,110365,384806,249,249,4509,4139,52632,7,4.46,17462
2024-10-10,193,207288,16800,5,5,92,91,6600,0,4.27,493
2024-10-10,193,502835,0,0,0,5,5,0,0,5.0,1
2024-10-10,193,509434,4960,2,2,33,32,2480,0,3.88,17
2024-10-10,193,560271,3882063,1110,1110,27186,24901,316208,33,4.6,57435
2024-10-10,202,206440,0,0,0,2,2,0,0,,0
2024-10-10,202,551180,1574,1,1,52,51,1574,0,4.49,95
2024-10-10,202,558846,17806,3,3,480,465,12838,0,4.6,132
2024-10-10,202,558873,7640,2,2,57,54,3820,0,4.4,25
2024-10-10,287,110632,51334,10,10,60,59,18392,0,4.56,131
2024-10-10,287,506539,0,0,0,1,1,0,0,,0
2024-10-10,287,511293,36421,5,5,67,66,15451,0,4.72,242
2024-10-10,287,563339,121169,27,27,288,274,89333,0,4.57,183
2024-10-10,287,563342,212717,16,16,257,246,174654,0,4.62,1063
2024-10-10,287,567665,79758,12,12,328,312,73759,0,4.66,428
2024-10-10,402,100992,0,0,0,1,1,0,0,5.0,3
2024-10-10,402,101020,9963,4,4,150,143,7963,3,4.23,5968
2024-10-10,402,201632,0,0,0,2,2,0,0,4.0,1
2024-10-10,402,204586,5345,1,1,9,9,5345,0,,0
2024-10-10,402,214099,0,0,0,1,1,0,0,,0
2024-10-10,402,214781,0,0,0,3,3,0,0,4.67,3
2024-10-10,402,216173,0,0,0,1,1,0,0,,0
2024-10-10,402,216424,0,0,0,3,3,0,0,5.0,2
2024-10-10,402,402279,0,0,0,9,9,0,0,,0
2024-10-10,402,408789,0,0,0,2,1,0,0,,0
2024-10-10,402,506536,0,0,0,1,1,0,0,,0
2024-10-10,402,510003,6618,1,1,18,16,6618,0,4.22,50
2024-10-10,402,558754,0,0,0,1,1,0,0,,0
2024-10-10,402,567251,0,0,0,1,1,0,0,,0
2024-10-10,402,567554,0,0,0,4,4,0,0,,0
2024-10-10,402,567623,0,0,0,3,3,0,0,,0
2024-10-10,402,567645,0,0,0,1,1,0,0,4.73,11
2024-10-10,680,201632,0,0,0,83,77,0,0,4.71,17
2024-10-10,680,205272,51200,5,5,315,298,41700,0,4.57,1260
2024-10-10,680,551732,0,0,0,1,1,0,0,,0
2024-10-10,680,551736,0,0,0,1,1,0,0,5.0,1
2024-10-10,869,101535,0,0,0,5,5,0,0,5.0,2
2024-10-10,869,201184,0,0,0,2,2,0,0,,0
2024-10-10,869,214099,6222,1,1,30,30,6222,0,4.59,70
2024-10-10,869,214104,0,0,0,15,15,0,0,4.55,106
2024-10-10,869,566647,0,0,0,2,2,0,0,5.0,3
2024-10-10,1289,205761,0,0,0,3,3,0,0,,0
2024-10-10,1289,558873,0,0,0,6,6,0,0,4.0,2
2024-10-10,1289,567538,0,0,0,16,15,0,0,4.0,1
2024-10-10,1519,216424,0,0,0,7,6,0,0,4.33,9
2024-10-10,1610,200181,19197,3,3,71,66,19197,0,4.48,226
2024-10-10,1610,201632,5830,1,1,11,9,5830,0,4.47,15
2024-10-10,1610,201925,9899,1,1,390,369,9899,0,4.7,615
