date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2023-08-20,113,205582,0,0,0,1,1,0,0,,0
2023-08-20,193,110365,292635,239,239,3636,3371,39442,2,4.46,16338
2023-08-20,193,207288,13200,3,3,141,136,10200,0,4.29,458
2023-08-20,193,502835,0,0,0,6,6,0,0,3.5,2
2023-08-20,193,509434,1000,1,1,44,43,1000,0,4.39,44
2023-08-20,193,560271,4591614,1397,1397,26281,23733,295390,23,4.6,55349
2023-08-20,202,206363,0,0,0,2,2,0,0,4.5,4
2023-08-20,202,551180,4056,1,1,35,35,4056,0,4.51,195
2023-08-20,202,558846,0,0,0,59,59,0,0,4.61,120
2023-08-20,202,558873,0,0,0,11,11,0,0,4.37,24
2023-08-20,402,100992,1556,1,1,3,3,1556,0,4.51,86
2023-08-20,402,101020,19352,10,10,189,181,7639,5,4.19,4282
2023-08-20,402,205761,0,0,0,2,2,0,0,,0
2023-08-20,402,208532,0,0,0,1,1,0,0,,0
2023-08-20,402,214781,1378,1,1,5,5,1378,0,4.17,170
2023-08-20,402,402279,0,0,0,3,3,0,0,,0
2023-08-20,402,407120,0,0,0,1,1,0,0,,0
2023-08-20,402,408789,0,0,0,1,1,0,0,,0
2023-08-20,402,510003,0,0,0,13,11,0,0,3.95,19
2023-08-20,402,565724,0,0,0,3,3,0,0,,0
2023-08-20,402,567645,0,0,0,1,1,0,0,4.0,1
2023-08-20,525,506536,3120,2,2,7,5,3120,0,4.29,34
2023-08-20,525,563339,88996,29,29,397,370,79198,1,4.32,296
2023-08-20,525,563342,109566,35,35,528,487,62002,0,4.42,1968
2023-08-20,525,567662,872534,107,107,450,416,185101,1,4.45,1018
2023-08-20,525,567664,978978,127,127,604,547,89743,0,4.64,4131
2023-08-20,680,201632,0,0,0,43,41,0,0,4.75,4
2023-08-20,680,205272,41300,3,3,964,913,41300,0,4.68,1411
2023-08-20,680,551732,0,0,0,1,1,0,0,,0
2023-08-20,1519,216424,0,0,0,1,1,0,0,4.14,7
2023-08-20,1610,200181,33892,8,8,106,96,20195,0,4.46,186
2023-08-20,1610,201632,19800,4,4,21,16,4950,0,4.45,11
2023-08-20,1610,201925,306584,16,16,927,841,176291,0,4.68,509
2023-08-20,1610,205272,257586,14,14,371,333,86994,0,4.7,1067
2023-08-20,1610,205611,19899,1,1,45,39,19899,0,4.77,669
2023-08-20,1610,207288,10198,2,2,52,48,10198,0,4.55,80
2023-08-20,1610,214099,3295,1,1,12,12,3295,0,4.5,4
2023-08-20,1610,215913,228879,13,13,639,583,169782,0,4.71,12274
2023-08-20,1610,216158,0,0,0,36,33,0,0,4.55,297
2023-08-20,1610,216173,105585,22,22,128,114,7692,1,4.64,759
2023-08-20,1610,301577,976177,22,22,1604,1443,453928,1,4.68,3198
2023-08-20,1610,304080,110596,4,4,115,103,94597,0,4.86,28
2023-08-20,1610,401534,7590,1,1,140,127,7590,0,4.59,393
2023-08-20,1610,402279,67583,17,17,367,344,19595,0,4.57,881
2023-08-20,1610,407120,368643,53,53,1077,1005,36170,0,4.61,997
2023-08-20,1610,502221,104196,4,4,224,213,104196,0,4.57,206
2023-08-20,1610,502280,17999,1,1,320,300,17999,0,4.64,293
2023-08-20,1610,551180,38992,6,6,185,154,20962,0,4.47,401
2023-08-20,1610,551732,16497,1,1,11,10,16497,0,4.67,3
2023-08-20,1610,551736,5997,1,1,22,21,5997,0,4.83,18
2023-08-20,1610,558846,116196,22,22,549,490,41670,1,4.65,845
2023-08-20,1610,558873,69999,1,1,34,32,69999,0,4.82,39
2023-08-20,1918,101535,77051,17,17,219,212,38339,1,4.7,2353
2023-08-20,1918,207774,7372,2,2,20,18,3686,0,4.63,364
2023-08-20,2326,201925,0,0,0,13,11,0,0,4.5,2
2023-08-20,2326,204934,29500,2,2,726,690,29500,0,4.69,13
2023-08-20,2326,204964,285015,54,54,886,835,125856,0,4.42,263
2023-08-20,2326,207966,28800,1,1,329,307,28800,0,4.21,14
2023-08-20,2326,506012,11728,1,1,53,49,11728,0,4.43,7
2023-08-20,2457,205761,0,0,0,1,1,0,0,5.0,1
2023-08-20,2457,216424,0,0,0,2,2,0,0,4.55,11
2023-08-20,2457,551180,3100,1,1,16,15,3100,0,4.84,25
2023-08-20,2625,402279,0,0,0,1,1,0,0,,0
2023-08-20,2625,408789,0,0,0,2,2,0,0,,0
2023-08-20,2625,551180,0,0,0,4,4,0,0,,0
2023-08-20,3032,205761,0,0,0,1,1,0,0,4.82,17
2023-08-20,3290,551228,32913,3,3,38,32,32913,0,4.52,81
2023-08-20,3915,506536,0,0,0,2,2,0,0,5.0,1
2023-08-20,3915,567645,810,1,1,16,14,810,0,4.42,666
2023-08-20,4541,100487,0,0,0,18,16,0,0,4.5,2
2023-08-20,4541,110365,15500,3,3,141,135,15500,0,4.19,16
2023-08-20,4541,206440,42000,2,2,251,218,21000,0,5.0,6
2023-08-20,4541,206471,50000,3,3,188,181,50000,0,,0
2023-08-20,4541,216158,0,0,0,5,5,0,0,1.0,1
2023-08-20,4541,216173,0,0,0,1,1,0,0,4.31,13
2023-08-20,4541,401534,0,0,0,19,18,0,0,4.72,11
2023-08-20,4541,408789,0,0,0,6,4,0,0,,0
2023-08-20,4541,560271,260400,31,31,1345,1208,132400,0,4.19,512
2023-08-20,4643,207288,17600,3,3,24,22,17600,0,4.77,56
2023-08-20,4643,408789,0,0,0,8,8,0,0,5.0,2
2023-08-20,4643,502221,0,0,0,16,13,0,0,4.86,7
2023-08-20,4643,502280,0,0,0,2,2,0,0,4.67,3
2023-08-20,4643,551180,40700,9,9,316,290,28435,0,4.79,181
2023-08-20,4643,558846,27940,3,3,81,71,27940,0,4.85,26
2023-08-20,4643,558873,65000,2,2,351,325,65000,0,4.85,98
2023-08-20,4905,216158,0,0,0,4,4,0,0,,0
2023-08-20,5567,510003,0,0,0,1,1,0,0,4.8,5
2023-08-20,6158,201925,0,0,0,35,33,0,0,4.67,3
2023-08-20,6158,207288,0,0,0,1,1,0,0,,0
2023-08-20,6158,216173,0,0,0,1,1,0,0,1.67,3
2023-08-20,6158,301577,0,0,0,3,3,0,0,,0
2023-08-20,6158,408789,0,0,0,4,4,0,0,4.5,2
2023-08-20,6158,502221,0,0,0,2,2,0,0,,0
2023-08-20,6158,551228,0,0,0,3,3,0,0,,0
2023-08-20,6158,560271,0,0,0,7,6,0,0,,0
2023-08-20,6174,205611,0,0,0,1,1,0,0,4.0,1
2023-08-20,6174,207288,0,0,0,4,4,0,0,4.89,19
2023-08-20,6174,401131,0,0,0,69,65,0,0,4.82,74
2023-08-20,6174,401534,0,0,0,4,4,0,0,5.0,1
2023-08-20,6174,408789,18475,15,15,609,582,4910,0,4.58,432
2023-08-20,6174,551180,180580,78,78,2819,2676,83683,7,4.69,3591
2023-08-20,6174,558846,71790,18,18,585,542,26687,1,4.56,392
2023-08-20,6174,558873,4690,1,1,174,166,4690,0,4.21,597
2023-08-20,6817,507843,4818,1,1,21,20,4818,0,4.5,86
2023-08-20,6817,508456,0,0,0,3,3,0,0,,0
2023-08-20,6817,509417,14952,3,3,35,32,10152,0,4.59,137
2023-08-20,6817,510003,0,0,0,1,1,0,0,4.0,1
2023-08-20,6817,567538,11272,3,3,11,10,7727,0,,0
2023-08-20,7160,206440,1449,1,1,9,8,1449,0,2.0,1
2023-08-20,7160,206471,0,0,0,12,12,0,0,5.0,2
2023-08-20,7160,401131,0,0,0,35,32,0,0,5.0,1
2023-08-20,7160,401534,2800,2,2,158,152,2800,0,4.53,36
2023-08-20,7160,551180,0,0,0,58,57,0,0,4.89,9
2023-08-20,7160,551736,0,0,0,13,13,0,0,,0
2023-08-20,7160,558846,4660,2,2,46,45,4660,0,4.07,14
2023-08-20,7160,558873,0,0,0,2,2,0,0,3.0,1
2023-08-20,7704,560271,0,0,0,4,4,0,0,,0
2023-08-20,7867,100487,38880,2,2,147,143,38880,0,4.6,161
2023-08-20,7867,110365,0,0,0,4,3,0,0,4.75,4
2023-08-20,7867,207288,0,0,0,4,4,0,0,5.0,1
2023-08-20,7867,408789,0,0,0,1,1,0,0,,0
2023-08-20,7867,502221,0,0,0,3,3,0,0,,0
2023-08-20,7867,551736,0,0,0,1,1,0,0,,0
2023-08-20,7867,558873,0,0,0,2,2,0,0,,0
2023-08-20,9159,110365,0,0,0,19,16,0,0,4.72,887
2023-08-20,9159,207288,0,0,0,2,2,0,0,4.89,9
2023-08-20,9159,551732,0,0,0,2,2,0,0,4.7,10
2023-08-20,9159,551736,0,0,0,30,30,0,0,4.82,174
2023-08-20,10130,206440,2400,1,1,96,95,2400,0,4.01,1452
2023-08-20,10130,206471,0,0,0,56,56,0,0,4.18,84
2023-08-20,10130,216158,0,0,0,4,4,0,0,4.0,13
2023-08-20,10130,216173,0,0,0,12,12,0,0,3.96,26
2023-08-20,10130,408789,0,0,0,2,2,0,0,5.0,1
2023-08-20,10130,502835,0,0,0,2,2,0,0,5.0,1
2023-08-20,10130,551180,0,0,0,2,2,0,0,,0
2023-08-20,10130,558873,0,0,0,3,3,0,0,3.83,6
2023-08-20,10130,560271,0,0,0,1,1,0,0,4.0,1
2023-08-20,10403,205582,9060,2,2,10,8,4530,0,,0
2023-08-20,10403,205611,0,0,0,1,1,0,0,4.0,1
2023-08-20,10403,551228,0,0,0,13,11,0,0,4.5,4
2023-08-20,10801,201925,33798,3,3,190,173,33798,0,4.43,7
2023-08-20,10801,402279,25520,5,5,400,365,14740,1,4.61,242
2023-08-20,10801,508456,37836,1,0,41,38,0,0,4.34,50
2023-08-20,10801,551180,0,0,0,2,1,0,0,,0
2023-08-20,10801,567554,0,0,0,3,3,0,0,,0
2023-08-20,11456,201632,0,0,0,3,3,0,0,,0
2023-08-20,11577,201351,0,0,0,4,4,0,0,,0
2023-08-20,12234,101020,0,0,0,14,14,0,0,4.44,142
2023-08-20,12234,214781,29750,7,7,66,63,25650,0,4.47,682
2023-08-20,12234,567645,12500,3,3,49,46,12500,0,4.54,130
2023-08-20,12805,200181,4600,1,1,6,6,4600,0,4.5,8
2023-08-20,12805,205582,0,0,0,2,2,0,0,,0
2023-08-20,12805,206440,18450,7,7,178,171,7816,0,4.24,78
2023-08-20,12805,560271,0,0,0,1,1,0,0,,0
2023-08-20,12998,207288,0,0,0,5,5,0,0,5.0,1
2023-08-20,12998,304080,0,0,0,6,6,0,0,,0
2023-08-20,12998,508599,0,0,0,5,4,0,0,,0
2023-08-20,12998,551180,44200,6,6,185,172,36850,0,4.73,305
2023-08-20,12998,558846,12800,1,1,22,22,12800,0,,0
2023-08-20,12998,558873,0,0,0,95,89,0,0,5.0,1
2023-08-20,12998,560271,0,0,0,1,1,0,0,,0
2023-08-20,12998,567538,0,0,0,13,13,0,0,4.0,1
2023-08-20,13031,100487,42170,2,2,7,3,42170,0,,0
2023-08-20,13031,206440,0,0,0,3,3,0,0,,0
2023-08-20,13031,206471,0,0,0,2,2,0,0,,0
2023-08-20,13031,207288,0,0,0,4,4,0,0,,0
2023-08-20,13031,216158,0,0,0,9,7,0,0,,0
2023-08-20,13031,304080,49700,1,1,58,52,49700,0,4.67,6
2023-08-20,13031,408789,54620,4,4,186,158,20860,0,4.68,22
2023-08-20,13031,502221,0,0,0,24,24,0,0,5.0,1
2023-08-20,13031,502280,90380,7,7,355,321,28380,0,4.74,23
2023-08-20,13031,551180,0,0,0,136,123,0,0,5.0,10
2023-08-20,13031,558846,87180,9,9,447,420,18580,0,4.5,6
2023-08-20,13031,558873,39800,1,1,387,363,39800,0,4.59,51
2023-08-20,13261,100487,229500,1,1,40,31,229500,0,5.0,4
2023-08-20,13261,207288,0,0,0,1,1,0,0,,0
2023-08-20,13261,216158,0,0,0,17,17,0,0,5.0,1
2023-08-20,13261,408789,0,0,0,54,49,0,0,,0
2023-08-20,13261,551180,7980,1,1,37,35,7980,0,5.0,1
2023-08-20,13261,558846,0,0,0,14,10,0,0,,0
2023-08-20,13261,558873,0,0,0,14,11,0,0,,0
2023-08-20,13261,560271,0,0,0,10,10,0,0,,0
2023-08-20,13415,100487,8800,1,0,0,0,0,0,,0
2023-08-20,13911,100487,2170,2,2,32,30,2170,0,4.73,81
2023-08-20,14513,101535,1250,1,1,9,8,1250,0,4.17,297
2023-08-20,14513,110409,14700,9,9,108,104,9200,0,4.31,2637
