date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2021-11-27,525,506536,0,0,0,10,10,0,0,4.25,32
2021-11-27,525,563339,102720,14,13,855,802,91360,1,4.3,299
2021-11-27,525,563342,77936,17,17,678,654,62452,1,4.4,2307
2021-11-27,525,567662,145435,18,18,254,245,101115,0,4.43,716
2021-11-27,525,567664,151620,20,20,513,493,40402,0,4.6,2871
2021-11-27,1918,101535,20160,4,4,433,405,10918,1,4.72,1895
2021-11-27,1918,207774,2769,1,1,42,40,2769,0,4.63,280
2021-11-27,3032,205761,0,0,0,6,6,0,0,4.71,38
2021-11-27,3790,551732,0,0,0,3,3,0,0,4.0,1
2021-11-27,3790,551736,0,0,0,2,2,0,0,,0
2021-11-27,3915,567645,0,0,0,27,27,0,0,4.39,744
2021-11-27,5313,402279,0,0,0,3,3,0,0,4.75,4
2021-11-27,5313,567645,0,0,0,5,5,0,0,4.87,23
2021-11-27,6817,507843,0,0,0,14,14,0,0,4.49,80
2021-11-27,6817,508456,0,0,0,3,2,0,0,4.67,6
2021-11-27,6817,509417,8048,2,2,68,62,8048,0,4.55,147
2021-11-27,6817,510003,34400,3,3,11,11,25782,0,4.65,37
2021-11-27,6817,567538,0,0,0,12,11,0,0,,0
2021-11-27,6817,567645,0,0,0,1,1,0,0,4.73,26
2021-11-27,7160,206440,0,0,0,26,26,0,0,4.0,1
2021-11-27,7160,206471,0,0,0,14,14,0,0,4.0,4
2021-11-27,7160,401131,0,0,0,24,20,0,0,,0
2021-11-27,7160,401534,0,0,0,171,167,0,0,4.44,16
2021-11-27,7160,551180,0,0,0,13,13,0,0,,0
2021-11-27,7160,551732,0,0,0,1,1,0,0,4.0,1
2021-11-27,7160,558846,0,0,0,37,35,0,0,3.0,1
2021-11-27,7160,558873,0,0,0,42,41,0,0,3.0,1
2021-11-27,8460,201632,0,0,0,17,17,0,0,4.88,8
2021-11-27,8460,216424,0,0,0,2,2,0,0,4.77,514
2021-11-27,9159,110365,0,0,0,14,13,0,0,4.71,785
2021-11-27,9159,207288,0,0,0,4,4,0,0,4.88,8
2021-11-27,9159,551732,0,0,0,3,3,0,0,5.0,1
2021-11-27,9159,551736,3600,1,1,29,29,3600,0,4.8,144
2021-11-27,9435,206440,0,0,0,11,11,0,0,,0
2021-11-27,9435,207288,0,0,0,14,13,0,0,5.0,2
2021-11-27,9435,216173,0,0,0,6,6,0,0,4.0,1
2021-11-27,9435,502280,0,0,0,9,9,0,0,,0
2021-11-27,9435,551180,0,0,0,115,113,0,0,3.82,11
2021-11-27,9435,558846,0,0,0,282,271,0,0,4.63,19
2021-11-27,9435,558873,0,0,0,467,438,0,0,4.78,23
2021-11-27,9435,560271,0,0,0,1,1,0,0,,0
2021-11-27,12234,101020,0,0,0,8,8,0,0,4.51,117
2021-11-27,12234,205761,0,0,0,8,8,0,0,4.67,18
2021-11-27,12234,214781,5400,1,1,52,52,5400,0,4.59,345
2021-11-27,12234,216424,0,0,0,2,2,0,0,,0
2021-11-27,12234,567645,8850,1,1,34,34,8850,0,4.43,63
2021-11-27,12356,110435,31240,6,6,231,223,31240,0,4.36,1948
2021-11-27,12805,200181,0,0,0,3,3,0,0,5.0,2
2021-11-27,12805,205582,0,0,0,16,16,0,0,2.0,1
2021-11-27,12805,206440,0,0,0,22,21,0,0,4.18,11
2021-11-27,13261,201632,0,0,0,1,1,0,0,,0
2021-11-27,13261,207288,43800,1,1,9,5,43800,0,,0
2021-11-27,13261,216424,0,0,0,4,4,0,0,,0
2021-11-27,13261,304080,0,0,0,8,8,0,0,,0
2021-11-27,13261,408789,0,0,0,2,2,0,0,,0
2021-11-27,13261,502280,0,0,0,1,1,0,0,,0
2021-11-27,13261,551180,0,0,0,37,36,0,0,,0
2021-11-27,13261,558846,0,0,0,27,26,0,0,,0
2021-11-27,13261,558873,118500,3,3,357,313,39500,0,5.0,4
2021-11-27,13261,560271,0,0,0,17,16,0,0,4.0,1
2021-11-27,13327,110409,0,0,0,1,1,0,0,,0
2021-11-27,13415,100487,0,0,0,422,412,0,1,4.45,212
2021-11-27,14106,207288,0,0,0,11,11,0,0,4.28,39
2021-11-27,14293,100181,0,0,0,5,5,0,0,,0
2021-11-27,14293,101535,0,0,0,2,2,0,0,,0
2021-11-27,14293,201184,0,0,0,20,19,0,0,4.57,7
2021-11-27,14293,204586,0,0,0,3,3,0,0,,0
2021-11-27,14293,205611,0,0,0,50,50,0,0,4.67,3
2021-11-27,14293,205761,0,0,0,79,79,0,0,4.33,3
2021-11-27,14293,214099,0,0,0,2,2,0,0,,0
2021-11-27,14293,215913,0,0,0,1,1,0,0,,0
2021-11-27,14293,402279,0,0,0,17,16,0,0,,0
2021-11-27,14293,408789,0,0,0,2,2,0,0,,0
2021-11-27,14293,501098,0,0,0,36,36,0,0,5.0,2
2021-11-27,14293,502280,0,0,0,3,3,0,0,1.0,1
2021-11-27,14293,506536,0,0,0,9,9,0,0,,0
2021-11-27,14293,506539,0,0,0,16,15,0,0,5.0,1
2021-11-27,14293,551732,0,0,0,5,4,0,0,,0
2021-11-27,14293,551736,0,0,0,149,142,0,0,4.69,39
2021-11-27,14293,563689,0,0,0,1,1,0,0,,0
2021-11-27,14293,567251,0,0,0,1,1,0,0,,0
2021-11-27,14564,206440,0,0,0,9,9,0,0,5.0,1
2021-11-27,14564,207288,0,0,0,10,10,0,0,,0
2021-11-27,14564,216173,0,0,0,3,3,0,0,,0
2021-11-27,14564,502280,0,0,0,5,5,0,0,5.0,1
2021-11-27,14564,551180,0,0,0,55,53,0,0,5.0,5
2021-11-27,14564,551736,0,0,0,1,1,0,0,,0
2021-11-27,14564,558846,0,0,0,113,111,0,0,5.0,2
2021-11-27,14564,558873,0,0,0,205,198,0,0,5.0,1
2021-11-27,15092,100487,2400,1,1,146,139,2400,0,4.27,369
2021-11-27,15092,560271,0,0,0,1,1,0,0,,0
2021-11-27,15125,551180,0,0,0,3,3,0,0,,0
2021-11-27,15125,558846,0,0,0,3,3,0,0,,0
2021-11-27,15125,558873,0,0,0,18,18,0,0,,0
2021-11-27,16400,401534,0,0,0,1,1,0,0,,0
2021-11-27,16400,551228,0,0,0,3,3,0,0,,0
2021-11-27,16833,507843,9900,1,1,33,29,9900,0,4.16,100
2021-11-27,16833,510003,0,0,0,23,23,0,0,4.23,64
2021-11-27,16833,567538,0,0,0,30,27,0,0,4.0,2
2021-11-27,16932,201632,0,0,0,1,1,0,0,,0
2021-11-27,16932,205272,0,0,0,19,17,0,0,5.0,4
2021-11-27,16932,205582,0,0,0,1,1,0,0,,0
2021-11-27,16932,301577,0,0,0,17,17,0,0,,0
2021-11-27,17087,201632,0,0,0,4,3,0,0,5.0,1
2021-11-27,17087,207288,0,0,0,4,4,0,0,3.8,5
2021-11-27,17087,558846,0,0,0,5,5,0,0,4.5,2
2021-11-27,17973,567538,0,0,0,10,10,0,0,4.75,8
2021-11-27,18680,216424,0,0,0,2,2,0,0,5.0,4
2021-11-27,18788,201632,0,0,0,6,6,0,0,5.0,1
2021-11-27,18788,205611,0,0,0,199,191,0,0,4.53,15
2021-11-27,18788,206440,19000,1,1,22,22,19000,0,,0
2021-11-27,18788,206471,0,0,0,43,38,0,0,5.0,1
2021-11-27,18788,207288,0,0,0,7,7,0,0,,0
2021-11-27,18788,401534,0,0,0,12,12,0,0,4.51,16
2021-11-27,18788,408789,0,0,0,1,1,0,0,,0
2021-11-27,18788,551228,0,0,0,13,11,0,0,4.0,1
2021-11-27,18788,551732,0,0,0,0,0,0,0,,0
2021-11-27,18788,551736,0,0,0,2,2,0,0,,0
2021-11-27,18788,560271,0,0,0,12,12,0,0,4.2,5
2021-11-27,18832,100487,41000,3,3,859,816,25500,1,4.58,2156
2021-11-27,18832,508599,0,0,0,4,4,0,0,4.5,6
2021-11-27,19143,201925,0,0,0,4,4,0,0,,0
2021-11-27,19199,506539,4050,3,3,270,256,1350,0,4.6,2084
2021-11-27,19199,551732,0,0,0,67,64,0,0,4.24,71
2021-11-27,19199,566061,0,0,0,11,11,0,0,4.57,21
2021-11-27,20021,206440,0,0,0,172,161,0,0,4.62,208
2021-11-27,20024,206440,0,0,0,2,2,0,0,,0
2021-11-27,20024,551180,0,0,0,1,1,0,0,,0
2021-11-27,20313,214099,0,0,0,1,1,0,0,,0
2021-11-27,20313,214104,0,0,0,1,1,0,0,,0
2021-11-27,20704,100487,0,0,0,10,10,0,0,4.6,25
2021-11-27,21016,100487,2980,1,1,198,187,2980,1,4.47,1188
2021-11-27,21496,201351,0,0,0,2,2,0,0,,0
2021-11-27,21496,205761,6580,1,1,8,7,6580,0,4.92,25
2021-11-27,21496,216424,0,0,0,3,2,0,0,,0
2021-11-27,21500,206363,0,0,0,1,1,0,0,,0
2021-11-27,21500,401534,0,0,0,9,9,0,0,4.71,7
2021-11-27,21500,551180,0,0,0,1,1,0,0,,0
2021-11-27,21500,551736,0,0,0,1,1,0,0,,0
2021-11-27,21500,558846,0,0,0,3,3,0,0,,0
2021-11-27,21603,100487,0,0,0,54,54,0,0,4.67,6
2021-11-27,21603,207288,4600,2,2,38,34,4600,0,4.83,6
2021-11-27,21603,216173,0,0,0,3,3,0,0,,0
2021-11-27,21603,304080,0,0,0,26,24,0,0,4.5,4
2021-11-27,21603,408789,0,0,0,24,22,0,0,,0
2021-11-27,21603,502280,0,0,0,8,6,0,0,,0
2021-11-27,21603,502835,0,0,0,1,1,0,0,,0
2021-11-27,21603,551180,0,0,0,13,13,0,0,,0
2021-11-27,21603,551228,0,0,0,2,2,0,0,,0
2021-11-27,21603,558846,12500,1,1,81,72,12500,0,,0
2021-11-27,21603,558873,0,0,0,216,191,0,0,4.5,2
2021-11-27,21707,205582,0,0,0,1,1,0,0,,0
2021-11-27,21707,206440,8085,2,2,30,28,8085,1,4.48,19
2021-11-27,21707,401534,3200,1,1,27,27,3200,0,4.39,13
2021-11-27,21707,551180,0,0,0,1,1,0,0,,0
2021-11-27,21707,551732,0,0,0,18,15,0,0,4.0,3
2021-11-27,21707,551736,0,0,0,53,49,0,0,4.71,41
2021-11-27,21707,558846,0,0,0,3,3,0,0,3.5,2
2021-11-27,21825,201351,25200,5,5,23,20,10800,0,4.72,169
2021-11-27,21825,205761,3200,1,1,61,60,3200,0,4.64,11
2021-11-27,21825,214099,0,0,0,9,7,0,0,,0
2021-11-27,21825,216424,0,0,0,5,5,0,0,5.0,9
2021-11-27,21825,506536,0,0,0,8,8,0,0,4.96,51
2021-11-27,21825,506539,17100,5,5,63,61,9900,0,4.44,9
2021-11-27,22684,408789,0,0,0,5,5,0,0,,0
2021-11-27,22684,551180,0,0,0,26,19,0,0,4.5,4
2021-11-27,22684,558846,0,0,0,6,6,0,0,,0
2021-11-27,22684,558873,0,0,0,5,4,0,0,5.0,2
2021-11-27,22714,205761,0,0,0,38,37,0,0,4.79,49
2021-11-27,22714,216158,51550,17,17,603,570,28425,1,4.39,2918
2021-11-27,22714,216173,0,0,0,14,14,0,0,4.43,28
2021-11-27,22714,401534,0,0,0,5,4,0,0,3.5,2
2021-11-27,22966,206440,0,0,0,4,4,0,0,4.5,2
2021-11-27,22966,206471,14184,2,2,266,249,14184,0,4.37,542
2021-11-27,23582,402018,0,0,0,7,7,0,0,,0
2021-11-27,23582,507843,0,0,0,32,31,0,1,4.58,24
2021-11-27,23582,567538,0,0,0,12,11,0,0,5.0,1
2021-11-27,23774,201184,44950,5,5,74,73,44950,0,4.58,184
2021-11-27,23774,564647,0,0,0,10,10,0,0,4.73,96
2021-11-27,24119,205611,0,0,0,8,7,0,0,,0
2021-11-27,24119,205761,0,0,0,20,20,0,0,5.0,1
2021-11-27,24119,207288,0,0,0,11,11,0,0,4.43,7
2021-11-27,24119,402279,0,0,0,17,16,0,0,,0
2021-11-27,24119,408789,0,0,0,17,16,0,0,,0
2021-11-27,24119,502835,0,0,0,29,29,0,0,4.03,36
2021-11-27,24119,506539,0,0,0,27,26,0,0,4.67,12
2021-11-27,24119,509434,21576,11,11,189,183,3775,0,3.94,392
2021-11-27,24119,560271,1380,1,1,1035,1011,1380,0,4.42,478
2021-11-27,24672,201184,0,0,0,2,2,0,0,5.0,1
2021-11-27,26330,304080,0,0,0,45,39,0,0,5.0,1
2021-11-27,26881,205272,7260,3,3,215,203,7260,0,4.5,22
2021-11-27,26881,205582,0,0,0,2,2,0,0,4.0,1
2021-11-27,26881,205761,6600,1,1,41,36,6600,0,4.48,69
2021-11-27,26881,206440,0,0,0,2,2,0,0,5.0,2
2021-11-27,26881,216173,2640,1,1,5,5,2640,0,4.27,34
2021-11-27,26881,402018,0,0,0,13,13,0,0,,0
2021-11-27,26881,402279,0,0,0,16,13,0,0,4.5,14
2021-11-27,26881,508456,72980,21,21,172,154,7260,0,4.53,313
2021-11-27,26881,509417,0,0,0,84,76,0,0,4.3,75
2021-11-27,26881,551732,0,0,0,2,2,0,0,3.33,3
2021-11-27,26881,551736,0,0,0,3,3,0,0,4.79,14
2021-11-27,27985,567623,50940,14,14,316,303,40485,1,4.19,307
2021-11-27,28228,110365,0,0,0,3,3,0,0,,0
2021-11-27,28228,205582,0,0,0,1,1,0,0,,0
2021-11-27,28228,216173,9570,7,7,118,116,5320,0,4.06,141
2021-11-27,28228,401131,0,0,0,62,60,0,0,4.12,16
2021-11-27,28228,502835,0,0,0,186,180,0,0,3.2,395
2021-11-27,28228,560271,5460,7,7,120,110,3036,0,3.78,236
2021-11-27,28228,564895,0,0,0,35,33,0,0,3.11,65
2021-11-27,28488,206440,0,0,0,50,49,0,0,4.0,2
2021-11-27,28488,551180,0,0,0,80,76,0,0,4.8,10
2021-11-27,28488,558846,19703,4,2,239,224,8003,0,3.78,9
2021-11-27,28488,558873,11336,3,3,651,599,11336,0,4.5,10
2021-11-27,28524,207288,0,0,0,6,6,0,0,4.0,1
2021-11-27,28524,402279,0,0,0,1,1,0,0,,0
2021-11-27,28524,408789,0,0,0,2,2,0,0,,0
2021-11-27,28524,551180,0,0,0,3,3,0,0,,0
2021-11-27,28825,567623,0,0,0,3,3,0,0,4.67,6
2021-11-27,28888,216158,0,0,0,2,2,0,0,4.5,2
2021-11-27,29191,207288,0,0,0,4,4,0,0,,0
2021-11-27,29191,408789,0,0,0,1,1,0,0,,0
2021-11-27,29191,551180,0,0,0,42,40,0,0,4.8,5
2021-11-27,29191,558846,0,0,0,51,50,0,0,5.0,2
2021-11-27,29191,558873,71500,1,1,208,195,71500,0,4.0,1
2021-11-27,29479,100487,0,0,0,1,1,0,0,4.0,1
2021-11-27,29479,201632,0,0,0,2,2,0,0,5.0,4
2021-11-27,29479,408789,0,0,0,2,2,0,0,5.0,1
2021-11-27,29479,506539,0,0,0,3,3,0,0,5.0,2
2021-11-27,30320,205761,0,0,0,18,18,0,0,,0
2021-11-27,30320,508456,0,0,0,78,71,0,0,4.12,116
2021-11-27,30668,101384,0,0,0,99,93,0,0,,0
2021-11-27,30668,101954,0,0,0,1,1,0,0,,0
2021-11-27,30668,201351,0,0,0,9,9,0,0,,0
2021-11-27,30668,207288,0,0,0,7,7,0,0,,0
