date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2019-06-14,147,206361,0,0,0,23,22,0,0,4.09,476
2019-06-14,147,206363,20300,3,3,293,265,11800,1,4.25,226
2019-06-14,147,206471,0,0,0,2,2,0,0,,0
2019-06-14,147,304080,0,0,0,2,2,0,0,,0
2019-06-14,147,558846,0,0,0,16,16,0,0,,0
2019-06-14,147,558873,0,0,0,1,1,0,0,,0
2019-06-14,525,563339,106160,21,21,463,445,82020,0,4.19,118
2019-06-14,525,563342,54250,10,10,180,168,54250,0,4.37,842
2019-06-14,525,567662,114660,17,17,197,189,41380,0,4.43,543
2019-06-14,525,567664,136640,20,20,367,352,65876,0,4.58,2802
2019-06-14,1050,201632,0,0,0,2,2,0,0,5.0,1
2019-06-14,1050,214099,0,0,0,1,1,0,0,4.34,70
2019-06-14,1050,402279,0,0,0,6,6,0,0,3.95,80
2019-06-14,1050,506539,279826,93,93,2707,2596,72562,12,4.68,73347
2019-06-14,1918,101535,9242,2,2,106,105,4621,0,4.68,721
2019-06-14,1918,207774,6260,2,2,32,29,6260,0,4.49,109
2019-06-14,2625,201925,0,0,0,4,4,0,0,,0
2019-06-14,2698,507843,0,0,0,1,1,0,0,3.33,3
2019-06-14,3032,205761,0,0,0,7,7,0,0,4.67,34
2019-06-14,3244,551228,0,0,0,126,122,0,0,4.34,292
2019-06-14,3255,408789,0,0,0,1,1,0,0,,0
2019-06-14,3915,214099,0,0,0,1,1,0,0,5.0,1
2019-06-14,3915,566061,0,0,0,3,3,0,0,,0
2019-06-14,3915,567645,4900,4,4,23,23,2500,1,4.39,621
2019-06-14,4493,100487,0,0,0,2,1,0,0,,0
2019-06-14,4493,207288,2400,2,2,105,99,1200,0,3.71,220
2019-06-14,4493,216173,0,0,0,12,12,0,0,4.4,5
2019-06-14,4493,408789,3700,2,2,60,56,1850,0,4.6,10
2019-06-14,5567,205761,0,0,0,1,1,0,0,4.5,16
2019-06-14,5567,510003,0,0,0,20,20,0,0,4.29,7
2019-06-14,5598,201184,0,0,0,1,1,0,0,4.0,1
2019-06-14,5829,206361,0,0,0,6,5,0,0,5.0,1
