date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2024-12-21,113,205582,0,0,0,1,1,0,0,,0
2024-12-21,113,215430,0,0,0,5,5,0,0,,0
2024-12-21,113,551228,0,0,0,5,5,0,0,,0
2024-12-21,202,206363,0,0,0,1,1,0,0,3.0,1
2024-12-21,202,206440,0,0,0,3,3,0,0,,0
2024-12-21,202,206471,0,0,0,4,3,0,0,,0
2024-12-21,202,551180,8262,1,1,40,38,8262,0,4.56,175
2024-12-21,202,558846,8739,2,2,66,66,8739,0,4.61,134
2024-12-21,202,558873,0,0,0,29,26,0,0,4.39,23
2024-12-21,287,110632,76837,15,15,72,71,24224,0,4.58,135
2024-12-21,287,506539,0,0,0,24,23,0,0,5.0,1
2024-12-21,287,511293,56167,11,11,143,142,21214,0,4.75,234
2024-12-21,287,563339,95935,17,14,294,285,66599,0,4.54,170
2024-12-21,287,563342,687499,46,41,540,517,243663,0,4.62,928
2024-12-21,287,567665,272098,43,41,626,579,183196,0,4.71,380
2024-12-21,402,100992,0,0,0,1,1,0,0,,0
2024-12-21,402,101020,41945,28,28,142,128,8031,3,4.28,4357
2024-12-21,402,201632,0,0,0,1,1,0,0,,0
2024-12-21,402,204586,0,0,0,15,14,0,0,,0
2024-12-21,402,205582,0,0,0,1,1,0,0,,0
2024-12-21,402,205761,0,0,0,1,1,0,0,5.0,1
2024-12-21,402,214781,0,0,0,4,4,0,0,4.0,7
2024-12-21,402,216173,0,0,0,2,1,0,0,,0
2024-12-21,402,216424,0,0,0,11,8,0,0,4.65,17
2024-12-21,402,509434,0,0,0,1,1,0,0,,0
2024-12-21,402,510003,0,0,0,28,26,0,1,4.33,52
2024-12-21,402,567251,0,0,0,1,1,0,0,,0
2024-12-21,402,567623,8026,2,2,2,2,8026,0,,0
2024-12-21,402,567645,0,0,0,5,5,0,0,4.73,11
2024-12-21,680,201632,0,0,0,62,58,0,0,4.83,12
2024-12-21,680,205272,209300,8,8,639,578,99800,0,4.58,1485
2024-12-21,680,551228,0,0,0,5,5,0,0,5.0,1
2024-12-21,680,551736,0,0,0,1,1,0,0,,0
2024-12-21,869,101535,3980,1,1,16,11,3980,0,4.8,5
2024-12-21,869,214099,0,0,0,54,52,0,0,4.57,53
2024-12-21,869,214104,12364,2,2,37,35,12364,0,4.55,110
2024-12-21,869,566647,0,0,0,5,5,0,0,5.0,3
2024-12-21,1289,205761,0,0,0,14,14,0,0,,0
2024-12-21,1289,216424,0,0,0,2,2,0,0,,0
2024-12-21,1289,558873,0,0,0,3,3,0,0,,0
2024-12-21,1289,567538,0,0,0,13,13,0,0,4.5,2
2024-12-21,1519,216424,0,0,0,4,4,0,0,4.33,9
2024-12-21,1610,200181,39895,5,5,56,49,7979,0,4.43,199
2024-12-21,1610,201632,17490,3,3,68,63,5830,0,4.5,16
2024-12-21,1610,201925,0,0,0,97,86,0,0,4.7,333
2024-12-21,1610,204586,0,0,0,5,5,0,0,,0
2024-12-21,1610,205272,297385,15,15,488,430,174393,2,4.7,1117
2024-12-21,1610,205611,104795,4,4,251,216,71846,0,4.77,692
2024-12-21,1610,206440,0,0,0,4,4,0,0,,0
2024-12-21,1610,207288,23895,5,5,131,118,13897,0,4.59,97
2024-12-21,1610,212377,0,0,0,5,5,0,0,,0
2024-12-21,1610,215913,270989,11,11,1122,1040,197292,0,4.71,10427
2024-12-21,1610,216173,31493,6,6,185,171,17396,0,4.63,930
2024-12-21,1610,301577,922759,22,21,838,752,338492,1,4.67,2736
2024-12-21,1610,304080,0,0,0,54,52,0,0,4.67,3
2024-12-21,1610,401534,50298,7,7,158,146,12939,0,4.63,479
2024-12-21,1610,402279,0,0,0,49,47,0,0,4.57,676
2024-12-21,1610,407120,14598,2,2,205,196,14598,0,4.61,1139
2024-12-21,1610,408789,8799,1,1,41,37,8799,0,4.69,52
2024-12-21,1610,502221,257496,4,4,166,142,186597,0,4.6,75
2024-12-21,1610,502280,143894,6,6,233,211,126895,0,4.81,42
2024-12-21,1610,551180,0,0,0,15,15,0,0,4.8,98
2024-12-21,1610,551228,0,0,0,9,9,0,0,5.0,5
2024-12-21,1610,551732,0,0,0,14,14,0,0,4.8,10
2024-12-21,1610,554973,0,0,0,59,54,0,0,5.0,1
2024-12-21,1610,558846,141786,14,14,1281,1186,33796,0,4.64,1040
2024-12-21,1610,558873,115638,4,4,332,274,57819,0,4.82,60
2024-12-21,1672,205611,0,0,0,15,12,0,0,5.0,1
2024-12-21,1672,207288,0,0,0,2,2,0,0,,0
2024-12-21,1672,551228,0,0,0,2,2,0,0,,0
2024-12-21,1718,402279,0,0,0,21,20,0,0,,0
2024-12-21,1918,101535,30467,6,6,445,419,23095,0,4.68,2567
2024-12-21,1918,207774,18475,4,4,89,76,14789,0,4.68,476
2024-12-21,2115,207288,0,0,0,9,9,0,0,4.55,38
2024-12-21,2171,101535,0,0,0,1,1,0,0,4.59,29
2024-12-21,2326,204934,48628,3,3,659,612,48628,0,4.58,19
