date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2021-10-26,147,206361,27480,3,3,563,506,27480,0,4.45,259
2021-10-26,147,206363,82580,19,19,1570,1465,64180,4,4.47,1861
2021-10-26,147,206440,0,0,0,8,8,0,0,,0
2021-10-26,147,206471,7800,1,1,131,127,7800,0,4.03,30
2021-10-26,147,304080,6000,1,1,21,20,6000,0,4.25,4
2021-10-26,147,408789,0,0,0,2,2,0,0,5.0,1
2021-10-26,147,502221,0,0,0,1,1,0,0,,0
2021-10-26,147,551180,0,0,0,5,5,0,0,5.0,1
2021-10-26,147,558846,1900,1,1,135,129,1900,0,4.42,92
2021-10-26,147,558873,0,0,0,125,118,0,0,4.6,5
2021-10-26,525,506536,0,0,0,6,6,0,0,4.25,32
2021-10-26,525,563339,187634,49,48,950,885,112486,0,4.32,442
2021-10-26,525,563342,40996,10,10,402,392,32166,0,4.4,2192
2021-10-26,525,567662,215146,25,25,220,205,100472,0,4.43,714
2021-10-26,525,567664,96048,13,13,327,303,36488,0,4.6,2828
2021-10-26,1918,101535,59267,13,13,526,502,31388,1,4.72,1828
2021-10-26,1918,207774,0,0,0,54,51,0,1,4.64,272
2021-10-26,2625,216173,0,0,0,2,2,0,0,,0
2021-10-26,2625,402279,0,0,0,2,2,0,0,,0
2021-10-26,2625,551732,0,0,0,3,3,0,0,,0
2021-10-26,3032,205761,0,0,0,4,4,0,0,4.7,37
2021-10-26,3790,551732,0,0,0,4,4,0,0,,0
2021-10-26,3790,551736,0,0,0,9,9,0,0,5.0,3
2021-10-26,3915,201184,0,0,0,1,1,0,0,2.5,2
2021-10-26,3915,567645,4800,1,1,27,26,4800,0,4.37,676
2021-10-26,4493,100487,0,0,0,1,1,0,0,,0
2021-10-26,4493,207288,4870,3,3,63,60,2935,0,3.8,279
2021-10-26,4493,216173,1560,2,2,38,38,780,0,4.09,65
2021-10-26,4493,408789,0,0,0,19,17,0,0,4.39,110
2021-10-26,5313,402279,0,0,0,8,8,0,0,4.75,4
2021-10-26,5313,567645,1390,1,1,5,5,1390,0,4.75,4
2021-10-26,5567,510003,0,0,0,1,1,0,0,5.0,1
2021-10-26,5829,206361,0,0,0,1,1,0,0,,0
2021-10-26,5829,206363,0,0,0,3,3,0,0,5.0,1
2021-10-26,5829,304080,0,0,0,14,13,0,0,,0
2021-10-26,5829,551180,0,0,0,6,6,0,0,,0
2021-10-26,5829,558846,0,0,0,40,37,0,0,,0
2021-10-26,5829,558873,0,0,0,282,271,0,0,5.0,3
2021-10-26,5829,560271,0,0,0,7,7,0,0,,0
2021-10-26,6174,207288,0,0,0,6,6,0,0,4.8,25
2021-10-26,6174,401131,0,0,0,34,33,0,0,4.74,38
2021-10-26,6174,401534,0,0,0,7,7,0,0,,0
2021-10-26,6174,408789,990,1,1,154,150,990,0,4.43,113
2021-10-26,6174,502280,0,0,0,1,1,0,0,,0
2021-10-26,6174,551180,17410,8,8,487,458,12585,0,4.56,1182
2021-10-26,6174,558846,2990,1,1,166,153,2990,0,4.39,137
2021-10-26,6174,558873,42990,4,4,522,499,17190,1,4.16,506
2021-10-26,6247,402279,0,0,0,2,2,0,0,,0
2021-10-26,6817,304763,0,0,0,3,3,0,0,,0
2021-10-26,6817,507843,4818,1,1,8,8,4818,0,4.56,59
2021-10-26,6817,508456,0,0,0,6,6,0,0,4.43,7
2021-10-26,6817,509417,12518,3,3,33,31,12518,0,4.54,143
2021-10-26,6817,510003,3345,1,0,15,15,0,0,4.62,50
2021-10-26,6817,567538,0,0,0,5,4,0,0,,0
2021-10-26,6817,567645,2400,1,0,1,1,0,0,4.73,26
2021-10-26,7160,206440,3555,1,1,32,32,3555,0,4.0,1
2021-10-26,7160,206471,0,0,0,17,16,0,0,4.0,4
2021-10-26,7160,401131,12525,4,4,73,72,9035,0,,0
2021-10-26,7160,401534,0,0,0,185,175,0,0,4.46,13
2021-10-26,7160,551180,0,0,0,16,16,0,0,,0
2021-10-26,7160,558846,1791,1,1,50,47,1791,0,3.0,1
2021-10-26,7160,558873,0,0,0,33,32,0,0,,0
2021-10-26,7986,206440,0,0,0,6,6,0,0,4.5,2
2021-10-26,7986,401534,0,0,0,2,2,0,0,5.0,4
2021-10-26,8460,201632,0,0,0,11,8,0,0,4.88,8
2021-10-26,8460,216424,0,0,0,5,5,0,0,4.76,327
2021-10-26,9159,110365,0,0,0,14,14,0,0,4.68,423
2021-10-26,9159,207288,0,0,0,1,1,0,0,4.88,8
2021-10-26,9159,551732,0,0,0,1,1,0,0,,0
2021-10-26,9159,551736,0,0,0,18,18,0,0,4.77,170
2021-10-26,9435,206440,0,0,0,13,12,0,0,,0
2021-10-26,9435,206471,0,0,0,1,1,0,0,,0
2021-10-26,9435,207288,0,0,0,1,1,0,0,,0
2021-10-26,9435,216173,0,0,0,2,2,0,0,4.0,1
2021-10-26,9435,502280,0,0,0,10,10,0,0,,0
2021-10-26,9435,551180,5840,1,1,133,129,5840,0,3.89,9
2021-10-26,9435,558846,0,0,0,324,313,0,0,4.61,18
2021-10-26,9435,558873,0,0,0,347,324,0,0,4.76,21
2021-10-26,9435,560271,0,0,0,1,1,0,0,,0
2021-10-26,11018,206440,48000,16,16,437,416,36800,0,4.32,1766
2021-10-26,11018,206471,0,0,0,49,45,0,0,3.5,4
2021-10-26,12080,205582,13600,1,1,165,155,13600,0,4.28,2221
2021-10-26,12080,205611,5000,1,1,30,28,5000,0,,0
2021-10-26,12080,563689,0,0,0,6,6,0,0,5.0,1
2021-10-26,12234,101020,0,0,0,16,16,0,0,4.38,61
2021-10-26,12234,205761,0,0,0,5,5,0,0,4.67,15
2021-10-26,12234,214781,4100,1,1,34,34,4100,0,4.48,337
2021-10-26,12234,216424,0,0,0,1,1,0,0,,0
2021-10-26,12234,567645,15500,3,3,58,56,15500,0,4.42,57
2021-10-26,12356,110435,9920,2,2,325,318,9920,0,4.36,1941
2021-10-26,12805,200181,0,0,0,8,6,0,0,5.0,2
2021-10-26,12805,206440,3060,1,1,17,16,3060,0,4.18,11
2021-10-26,13261,100487,0,0,0,8,8,0,0,,0
2021-10-26,13261,206440,0,0,0,1,1,0,0,,0
2021-10-26,13261,207288,0,0,0,6,6,0,0,,0
2021-10-26,13261,216158,0,0,0,1,1,0,0,,0
2021-10-26,13261,216424,7090,1,1,14,10,7090,0,,0
2021-10-26,13261,304080,0,0,0,19,17,0,0,,0
2021-10-26,13261,502280,0,0,0,4,4,0,0,,0
2021-10-26,13261,551180,0,0,0,58,58,0,0,,0
2021-10-26,13261,558846,0,0,0,20,19,0,0,,0
2021-10-26,13261,558873,0,0,0,175,167,0,0,4.67,3
2021-10-26,13261,560271,0,0,0,15,14,0,0,,0
2021-10-26,13327,110409,0,0,0,2,1,0,0,,0
2021-10-26,13415,100487,12360,3,3,500,468,12360,0,4.47,232
2021-10-26,14106,207288,0,0,0,9,9,0,0,4.35,20
2021-10-26,14293,101535,0,0,0,4,4,0,0,,0
